"","iso_o","pageRank_unique.name","pageRank_unique.wpr","close_unique.name","close_unique.closeness","outdegree_unique.name","outdegree_unique.degree","indegree_unique.name","indegree_unique.degree","local_clust_tt_unique","local_clust_out_unique"
"1","ABW",1,0.00336876393462066,1,9.09155407568037,1,1.82584399833967,1,4.63469486867517,0.849250560467886,0.681593312862504
"2","AFG",2,0.00121379780243046,2,71.1444818555001,2,3.4998668101637,2,1.52872885217033,0.974962087268215,0.961496263144173
"3","AGO",3,0.00102782961619304,3,4.9544158919674,3,2.04309794764299,3,1.87012150189467,0.770695016041369,0.802828156486693
"4","ALB",4,0.00141734078913361,4,25.5609625361118,4,2.02700309292323,4,1.76299432747119,0.98470198218109,1
"5","AND",5,0.00187925611118255,5,24.4893708834596,5,1.73739902394981,5,2.62084838790339,0.970991772914137,1
"6","ARE",6,0.00816851974446957,6,101.365918326589,6,8.00841438917864,6,7.4276504064565,0.631157308455094,0.511551220001251
"7","ARG",7,0.00227802088402546,7,121.029770554522,7,6.13598576693142,7,5.06728804402679,0.960077915935669,0.968641168924996
"8","ARM",8,0.00121593478576448,8,83.8522631648689,8,3.61347976446689,8,1.9431624002866,0.85749453421647,0.841829479712488
"9","ATG",9,0.00142574151520315,9,4.74522447352714,9,1.558847690459,9,1.47085622759618,0.839809213587715,0.65881913303438
"10","AUS",10,0.0101206381654474,10,349.983233779655,10,31.8251673582622,10,36.8561195203077,0.829982642639334,0.850763716083728
"11","AUT",11,0.00824008371246693,11,254.206748937279,11,26.2603779206331,11,24.0752019171601,0.849843827325689,0.891117141537701
"12","AZE",12,0.00172065346007549,12,20.8306112243492,12,1.9650757543949,12,1.59132857304324,0.919363738417337,0.933451097062105
"13","BDI",13,0.0012209385437106,13,0.339451804019498,13,1.38371073316675,13,1.34114817075006,0.769489247311828,0.9
"14","BEL",14,0.00857041343981794,14,445.301829347278,14,52.0946454024192,14,27.0203172412406,0.865229875115119,0.897567104880934
"15","BEN",15,0.00110864429465529,15,5.49935078028358,15,1.62875224593919,15,1.58788017527329,0.821802263506299,0.965432098765432
"16","BFA",16,0.00109292718291168,16,27.8841916802657,16,2.56258375747667,16,1.5813763894532,0.843579148741952,0.907148250013482
"17","BGD",17,0.00201233137317499,17,24.7970425075214,17,2.01438977194895,17,1.98642052309291,0.9034435299372,0.971975502613268
"18","BGR",18,0.0021073837885695,18,54.1646733493204,18,4.43512637203048,18,2.17805348903873,0.92998682744388,0.950698435468234
"19","BHR",19,0.0025105460397871,19,10.1636882895715,19,2.05337981035994,19,2.67104135463405,0.783458427349498,0.664786551647866
"20","BHS",20,0.00624455307886949,20,309.598794537266,20,19.9547564489218,20,33.964045462489,0.871819902181278,0.753113729192949
