"","iso_o","pageRank_unique.name","pageRank_unique.wpr","close_unique.name","close_unique.closeness","outdegree_unique.name","outdegree_unique.degree","indegree_unique.name","indegree_unique.degree","local_clust_tt_unique","local_clust_out_unique"
"1","ABW",1,0.00146815103266418,1,8.62217917664808,1,1.40775818449591,1,2.18964512790099,0.993131396878037,0.935550935550935
"2","AFG",2,0.00122143646284717,2,48.0041343740403,2,2.79261361251217,2,1.47308083056515,0.945957748410992,0.961795642374155
"3","AGO",3,0.0023332690777712,3,10.3275626393403,3,2.10759280804435,3,2.79569428043271,0.797767417304438,0.821704205386675
"4","ALB",4,0.00148931183422521,4,88.3214344650741,4,2.96687507771372,4,1.79085251671145,0.9896873561896,0.9869639764856
"5","AND",5,0.00206661160197263,5,27.7127788373943,5,2.58036142351152,5,13.6500678011331,0.987426767730383,0.988752241865232
"6","ARE",6,0.012829671218621,6,829.188664724865,6,99.8396383059748,6,170.021454329282,0.763736477641637,0.758062452643714
"7","ARG",7,0.00219901475899262,7,646.954421916026,7,37.8140532145228,7,7.89524894882737,0.960495981029232,0.963995486838205
"8","ARM",8,0.0016046702351268,8,39.0420023515651,8,2.53564755999127,8,4.69526559310541,0.975838161894574,0.976350428128985
"9","ATG",9,0.00164788189234107,9,10.5601162879659,9,1.67191950164206,9,1.92973617160436,0.950790080520168,0.840995053826011
"10","AUS",10,0.00860501846247168,10,491.569744648764,10,36.9167106389542,10,69.614417181274,0.863029695196341,0.845281194775557
"11","AUT",11,0.0087667582410535,11,771.729623333085,11,78.3259782283493,11,82.2231020230111,0.911494641072347,0.933853888516908
"12","AZE",12,0.00197880647552897,12,45.4368100411057,12,2.6987098407084,12,3.3066420718333,0.944965187085306,0.963875317568888
"13","BDI",13,0.00103348279691051,13,8.62416504789883,13,1.53819314878635,13,1.5732770005521,0.980498558589113,0.992521367521367
"14","BEL",14,0.0151199711462937,14,1201.57335839497,14,109.537188670082,14,171.873381147322,0.91797919719726,0.916435967199299
"15","BEN",15,0.00115742531142961,15,21.8324492403681,15,2.19804980378354,15,1.70824170070307,0.954018715054127,0.964856373429084
"16","BFA",16,0.00127659782983546,16,23.4509161334907,16,2.24803628713048,16,1.70483568531237,0.865914462828346,0.925610314311871
"17","BGD",17,0.00150858765547696,17,29.4047618439166,17,2.35754231041083,17,2.4048449074519,0.936633022291619,0.952996474735605
"18","BGR",18,0.0027766658781032,18,64.5614493436284,18,4.17783565886663,18,3.75293208568982,0.795332915377986,0.843911793377118
"19","BHR",19,0.00254134522220544,19,173.688988302027,19,5.25808631666299,19,7.22126571999608,0.923068506355589,0.949667209724339
"20","BHS",20,0.00331020704865434,20,144.297583166248,20,5.9567182609916,20,40.029398841826,0.980472424245646,0.978429455299492
"21","BIH",21,0.00174435020139423,21,57.4605314266715,21,2.71600252759177,21,2.05134495450111,0.978215504504387,0.992709559689193
"22","BLR",22,0.00197056238129162,22,64.7109602873237,22,3.41965214436171,22,3.13119883852187,0.946277721894908,0.943835423734343
"23","BLZ",23,0.00118699144928117,23,1.99466594769757,23,1.50028734254004,23,1.52704889266217,0.911085180863477,1
"24","BMU",24,0.00241552035923234,24,78.44138575185,24,3.06638137103282,24,17.3282095869628,0.981276311890006,0.756791208791209
"25","BOL",25,0.00158419417616723,25,24.300197620404,25,2.098977368912,25,1.74850160834616,0.928033078614048,0.939703757225433
"26","BRA",26,0.00419008603470495,26,1129.73645602289,26,105.016141615318,26,44.3831168353207,0.940388691246241,0.943190636065342
"27","BRB",27,0.00192825462458791,27,15.5144577398912,27,2.05254454064721,27,2.52638100439418,0.843488693739481,0.85837734741784
"28","BRN",28,0.00142375145509013,28,9.71715194135382,28,1.63222687197005,28,1.78200084896878,0.982052651032897,0.985397196261682
"29","BTN",29,0.0016116671477827,29,22.7223611573228,29,1.95054788457485,29,2.07387611111807,0.942600920626268,0.937889383343929
"30","BWA",30,0.0016347365876227,30,13.2033310855907,30,1.91189032767942,30,2.19612954834171,0.911402447418184,0.780477150537634
"31","CAF",31,0.00124360899534091,31,9.38442221355576,31,1.5116507298393,31,3.97195627661071,0.999854197118206,0.993953488372093
"32","CAN",32,0.0192329571200067,32,1187.54033028279,32,115.271296110569,32,181.67996032958,0.883755393899062,0.949681399172041
"33","CHE",33,0.0639789473398488,33,1418.7480613034,33,400.346816574472,33,836.638440148236,0.856225658731087,0.854374099673932
"34","CHL",34,0.00252234302047955,34,317.232015608093,34,9.74313151482305,34,9.7032352570301,0.96868145533428,0.994108251857994
"35","CHN",35,0.0151387000599613,35,1218.72464578419,35,236.829324434468,35,160.165660380696,0.686860853485421,0.596734677169406
"36","CIV",36,0.00228430035339496,36,151.656250592832,36,5.23437366404951,36,2.7019403391095,0.873691741472852,0.861495055909469
"37","CMR",37,0.0017505001985702,37,88.1418073769614,37,3.40751424671535,37,1.94764704297275,0.971775769563312,0.977779649595687
"38","COG",38,0.00100250405186074,38,129.596432763573,38,4.0220301477653,38,1.73550754002104,0.972878505668926,0.962395456448687
"39","COL",39,0.00215434705034435,39,425.454583541274,39,16.0212457008679,39,5.10942912164463,0.973657318168355,0.978560292484173
"40","COM",40,0.000920124153779099,40,3.24392527845986,40,1.40544959131298,40,1.44631224795652,0.969281045751634,1
"41","CPV",41,0.00139962820243326,41,0.116698490268334,41,1.00063095734448,41,3.20457869244569,0.998986162906809,0
"42","CRI",42,0.00260276718701402,42,58.0815002262659,42,3.19682486382727,42,3.14611903686062,0.914181264415927,0.897985319978592
"43","CUB",43,0.00181637545742846,43,117.894963204989,43,5.55522324197465,43,3.25507750070758,0.956881868666374,0.969464375156524
"44","CYP",44,0.00250425526413241,44,101.809513149821,44,5.11248066169641,44,6.72869388855286,0.961270506942343,0.979589668661373
"45","CZE",45,0.00311258549195192,45,233.900891861868,45,11.5029363195929,45,13.4718710247508,0.920911664076535,0.905298410563066
"46","DEU",46,0.0298744762041091,46,1735.62312629062,46,328.908439422877,46,290.414186941666,0.856111455336995,0.867826998989896
"47","DJI",47,0.000860373875680061,47,11.0274921501643,47,1.52634103840836,47,1.43100539252883,0.844218485204015,0.906981132075471
"48","DMA",48,0.00124882428779618,48,8.87262241319101,48,1.45158091541953,48,1.41939202702742,0.838844847112118,0.890456989247312
"49","DNK",49,0.00571713364577769,49,562.626478374578,49,37.474860988221,49,47.7926782586779,0.893054595155243,0.904032362035167
"50","DOM",50,0.00221439162871571,50,49.1696846427372,50,2.76686285052207,50,3.57569880195439,0.895858200840864,0.916369879878295
"51","DZA",51,0.00106249008606475,51,23.4584259371972,51,2.06824533396288,51,1.94531596255247,0.896068023052091,0.903237811685895
"52","ECU",52,0.00186005320921534,52,67.0226131208359,52,2.83750415347332,52,2.92282503554127,0.964104075993264,0.981447215690306
"53","EGY",53,0.00241619504016795,53,936.843327881215,53,52.795887629281,53,5.7425460194509,0.965852474555825,0.960373590803158
"54","ERI",54,0.000865842169155256,54,0.655371665729705,54,1.15299484838846,54,1.00228652525964,0.453125,1
"55","ESP",55,0.00863645951072858,55,1460.10805688479,55,168.478948872015,55,73.2784227900042,0.913662885664364,0.915422894273763
"56","EST",56,0.00235385368730663,56,76.3034254939871,56,4.37117170411444,56,5.57303573830463,0.909192546668036,0.852740660205676
"57","ETH",57,0.00237892606710342,57,76.1911025996727,57,3.21883159040686,57,3.13650588779258,0.886894028450331,0.953325181415153
"58","FIN",58,0.00296164366707795,58,129.396551436879,58,6.49368279042378,58,10.5330702531999,0.931360428008352,0.941787548244644
"59","FJI",59,0.00159041625893103,59,387.289215684979,59,11.8898262699762,59,3.0266453845749,0.997998181992591,0.999276802473225
"60","FRA",60,0.0344352964937915,60,2443.07258846257,60,699.981029203041,60,305.315373469324,0.833109717330894,0.848474957778809
"61","FSM",61,0.000789473684210533,61,8.88705382936979,61,1.21524610251374,61,0,1,1
"62","GAB",62,0.00194382007056162,62,187.846120013377,62,5.57344314439267,62,2.5030881329499,0.921198632464556,0.923454038244612
"63","GBR",63,0.0775121909227028,63,3180.16365491051,63,1424.94823941311,63,708.247460646943,0.832229109662616,0.846258743729147
"64","GEO",64,0.00195670867172828,64,139.821279002802,64,4.53888605900651,64,2.87063635236296,0.97992346709899,0.994602473040525
"65","GHA",65,0.00186669193187712,65,179.482945024662,65,5.45775721121498,65,3.10276433314955,0.936468337724851,0.935159001880382
"66","GIN",66,0.000967511813963385,66,6.01699761520634,66,1.80244197421722,66,1.5639431783146,0.909763111050253,0.920079365079365
"67","GMB",67,0.00134265856196423,67,12.0358881946274,67,1.85674948589047,67,1.63294901492417,0.95651606920335,0.961393478670604
"68","GNB",68,0.000810169773888694,68,0.765551528189853,68,1.32832024603414,68,1.15267942670257,0.448648648648649,0.296296296296296
"69","GNQ",69,0.000871067180754251,69,2.29161457706227,69,1.1626618132167,69,1.48477116927577,0.861068111455108,1
"70","GRC",70,0.00397651119639216,70,403.573332648961,70,17.8888709230829,70,30.4549410082203,0.925445771923878,0.966405255272422
"71","GRD",71,0.00151338231774305,71,5.0035283343487,71,1.56547357822778,71,1.79828215379705,0.863337608207759,0.9
"72","GRL",72,0.00119444114044625,72,79.7127089867184,72,2.29163055546009,72,1.92186442515875,1,1
"73","GTM",73,0.00229905199865363,73,92.1329859479233,73,3.54342438740034,73,2.64439552099781,0.938509648768769,0.943602622807837
"74","GUY",74,0.00137873905714545,74,34.1498651733491,74,1.76126823381432,74,1.88935614564969,0.967697847013006,0.976317891373802
"75","HKG",75,0.0600759702185315,75,1307.27421672369,75,258.25942884692,75,736.516472072377,0.914460831831318,0.889457957439972
"76","HND",76,0.00195384108664175,76,21.0663702128379,76,1.98003550848669,76,2.39606361268763,0.897127678526565,0.948680228648285
"77","HRV",77,0.00239910685099107,77,167.412306643624,77,5.90016418974905,77,2.86926081736185,0.968279698696419,0.989212670382145
"78","HTI",78,0.00132485526358801,78,74.7009915228389,78,2.69903118439324,78,1.75891875607842,0.981382865666797,0.990463917525773
"79","HUN",79,0.00264325997805572,79,163.442510734106,79,6.7643259469884,79,9.34007267900182,0.928913029596838,0.952451119268164
"80","IDN",80,0.00264318450996934,80,289.309622638258,80,18.6273811398091,80,12.0642154161583,0.817682365893808,0.750401377230943
"81","IND",81,0.0046740033607455,81,1196.97573454251,81,94.4374282008137,81,42.783773986897,0.916922358301419,0.914155599665923
"82","IRL",82,0.00346767685514995,82,321.483260296968,82,16.9220724728899,82,11.5499301007864,0.941767648868666,0.986130506354523
"83","IRN",83,0.00148755964757758,83,123.74598121279,83,7.73738356975484,83,3.05801326198406,0.929605737253159,0.911186093572761
"84","IRQ",84,0.00179229759443161,84,70.8080740248234,84,2.87387414530058,84,2.88028487101319,0.960835298106721,0.977724425887265
"85","ISL",85,0.00234308889098395,85,70.4944417756228,85,4.68410716169107,85,5.73286770188717,0.952909576945407,0.941603013191499
"86","ISR",86,0.00449702817063157,86,604.263620318933,86,36.8147096606536,86,29.121832162241,0.928554504109404,0.932924160299817
"87","ITA",87,0.0164166299615574,87,1900.96604513694,87,313.85497822725,87,155.91226316712,0.898877601803416,0.910700196721916
"88","JAM",88,0.00221680447340873,88,28.5849867718789,88,2.22696567380703,88,4.04543385705474,0.977907589469415,0.937043795620438
"89","JOR",89,0.0019357601098604,89,67.784367443113,89,4.37928773693675,89,5.64910350586104,0.942443279497768,0.881500864058256
"90","JPN",90,0.0168618933909641,90,1263.55691640542,90,188.595345306612,90,182.298582983175,0.821205231528774,0.867387165236985
"91","KAZ",91,0.00266895456221972,91,39.0894211835227,91,2.44568215864131,91,3.61386688592992,0.683271408357604,0.979383036597428
"92","KEN",92,0.00228245563523195,92,110.585593167712,92,4.41974773723689,92,3.52369135781681,0.902381048964398,0.900581351189776
"93","KGZ",93,0.00087313238432372,93,11.4771043779222,93,2.27859938858131,93,1.69077039002388,0.935279281952377,0.943130822540331
"94","KHM",94,0.00162911543873304,94,53.0289475507383,94,3.103795228774,94,3.23433153904007,0.948583958935253,0.949757299423619
"95","KIR",95,0.000809389314883735,95,1.34244914716186,95,1.16052473108053,95,1.16219439215628,1,1
"96","KNA",96,0.00145161772822368,96,2.77756394065682,96,1.16583450880587,96,1.74810498849248,0.973968996782685,1
"97","KOR",97,0.00977025865047538,97,808.406415476602,97,61.783281684929,97,113.560599848195,0.921713636151279,0.924274648741037
