"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.0017755853547292,1,272.172881615995,1,5.54349672136249,1,24.6132474745938,0.977431363166579,0.858524179111614
"2","AFG",2,0.00327661067006859,2,64.7715768936006,2,3.80776065031137,2,66.969924719952,0.957164614719968,0.832233724989551
"3","AGO",3,0.00425614989593431,3,249.549167692371,3,5.58027883967998,3,133.911902218011,0.895280522410774,0.947945526749194
"4","ALB",4,0.00198653664589526,4,1131.9995603464,4,12.8715581504123,4,68.3735303387826,0.961081973498375,0.955566901688959
"5","AND",5,0.00178082881850974,5,891.309960534074,5,16.5144774948151,5,86.0306055966425,0.989967211669112,0.983687428804139
"6","ARE",6,0.0117061501189973,6,6823.43736716233,6,699.646283483846,6,1666.94995940134,0.862872314628066,0.67387283636376
"7","ARG",7,0.00442747573913818,7,3914.65623816653,7,123.914854115757,7,523.653313043922,0.930934115816253,0.800034976023865
"8","ARM",8,0.00205517710361507,8,492.361595527122,8,13.8432241927273,8,34.959839323285,0.937098089160915,0.838727529108996
"9","ATG",9,0.00214297073635856,9,68.1817735754866,9,2.97378237669944,9,16.2914293689573,0.960392098208101,0.914477970518772
"10","AUS",10,0.00980116345299277,10,6470.51155173215,10,510.93408985792,10,1862.79224560884,0.89505802465349,0.827538994855599
"11","AUT",11,0.0097685492107772,11,17764.3197491038,11,1984.11162004142,11,1956.79175617091,0.912464728667304,0.896653852066989
"12","AZE",12,0.00251603127086859,12,359.384406462386,12,7.4923321861777,12,116.956494278194,0.973591962293144,0.929857770441196
"13","BDI",13,0.00184512105147846,13,34.8649034186295,13,2.13322460508399,13,11.0197161830287,0.980804852828557,0.878970573906265
"14","BEL",14,0.0111262457717389,14,15461.0381244796,14,2234.55873511176,14,2423.21133013557,0.933446507951408,0.907951774304491
"15","BEN",15,0.00299035449715678,15,88.1479747749152,15,3.74931428669709,15,58.0599902533988,0.93793185533757,0.822097207123135
"16","BFA",16,0.00366089484212431,16,98.7380228359045,16,4.99051861283807,16,37.9358341717766,0.957461332338419,0.776618389200029
"17","BGD",17,0.00252781902629459,17,681.565712934424,17,12.0194876845971,17,202.165869379951,0.954489811789982,0.921599339509155
"18","BGR",18,0.00294130775237238,18,4025.31308156649,18,137.317343672067,18,258.628925071418,0.926867825199163,0.895932623498958
"19","BHR",19,0.00255121633809036,19,571.893189118875,19,18.9154865863262,19,162.748274878949,0.979354175537273,0.912491458405707
"20","BHS",20,0.00176684462614004,20,766.552179687801,20,9.60220835582451,20,44.6504052151961,0.986477817572606,0.932275652017945
"21","BIH",21,0.00243186194996467,21,745.487012412526,21,15.980765301806,21,114.060268092204,0.935059122281938,0.917907759514516
"22","BLR",22,0.00478460598785872,22,3514.68585411429,22,147.367440027747,22,263.002369736593,0.939485505913273,0.899582034126705
"23","BLZ",23,0.00169667485774446,23,219.456636537996,23,5.39622341847114,23,16.9976678146984,0.97779550257769,0.975587060889785
"24","BMU",24,0.00186036421414772,24,84.0501172906981,24,3.00633586530273,24,45.6506277801924,0.986364107708251,0.984358924269063
"25","BOL",25,0.00330134290722216,25,194.228344857273,25,5.23240704476163,25,59.1528391637479,0.918491199768454,0.949125737651474
"26","BRA",26,0.00796211924109093,26,10934.0466055654,26,700.634395978299,26,1374.15945522664,0.899573669362653,0.811190313364522
"27","BRB",27,0.00234727315827026,27,972.583292157901,27,13.9306777684778,27,51.9357797591628,0.962011109723696,0.906722917435808
"28","BRN",28,0.00178381650838783,28,340.692115520748,28,6.12745382088542,28,43.2229984054479,0.974704692190791,0.957636999077318
"29","BTN",29,0.0015914135836534,29,494.56283737708,29,6.0297638692268,29,20.1540046283321,0.985475917632317,0.978270356849726
"30","BWA",30,0.00235028853731635,30,841.142340836598,30,10.8380892005726,30,50.2008885448651,0.965103854468396,0.876371205230266
"31","CAF",31,0.00164163582836494,31,27.7060038774718,31,2.13101534936574,31,6.80167321662326,0.972004197393649,0.978798822899946
"32","CAN",32,0.0152000568520159,32,23203.2844021637,32,2339.41213037881,32,3735.29919417087,0.93491958191383,0.941780643358768
"33","CHE",33,0.0079120444970957,33,15944.0509686627,33,1655.06587657382,33,1718.96769374673,0.92316254902304,0.886831119601711
"34","CHL",34,0.00544086073000441,34,1065.3018295672,34,54.2150442912989,34,434.833746404283,0.941762080140655,0.757077685683243
"35","CHN",35,0.025277562923018,35,36733.5519461435,35,13273.5179781821,35,9362.88758744032,0.895222689831043,0.87940716299037
"36","CIV",36,0.00283371103433258,36,723.492006546361,36,11.2148717589049,36,71.024117824303,0.963528324371041,0.832340570770599
"37","CMR",37,0.00233781428444873,37,178.137822267234,37,6.47770050045613,37,70.6926723775358,0.960087463168956,0.787501644895129
"38","COG",38,0.0031755614095122,38,146.899951374286,38,4.07537714899634,38,36.8970632841088,0.951379510181112,0.761714160710789
"39","COL",39,0.00417730906911699,39,3188.41986520725,39,120.303625033392,39,371.839821485502,0.917665976704075,0.768936892048385
"40","COM",40,0.00140452987706021,40,9.62533985442541,40,1.6032321841535,40,6.30375239580872,0.986023497427887,0.998799519807923
"41","CPV",41,0.00157768072491559,41,71.7095919962895,41,2.38885837468853,41,15.8707706029873,0.965134755228992,0.949654646573376
"42","CRI",42,0.00325711990634187,42,10186.5204490689,42,771.078887609316,42,396.269604695732,0.961311461141614,0.957385137243484
"43","CUB",43,0.00239044933345702,43,1447.05356784948,43,34.9396263016002,43,104.490938323556,0.922109259310422,0.832301507234462
"44","CYP",44,0.00264719206290079,44,1877.18501226438,44,44.7283695865435,44,162.190189915077,0.942791691080804,0.917137368779811
"45","CZE",45,0.00877853218159336,45,18613.0001276097,45,1668.96901589417,45,1653.15561542271,0.940680924896249,0.942769666665169
"46","DEU",46,0.0536205696333374,46,28823.30102159,46,10380.1772004028,46,9204.87930014582,0.866326795059516,0.849311758572196
"47","DJI",47,0.00156402406415475,47,31.4633201054926,47,2.57605938316925,47,28.5040162120392,0.982826478626268,0.81221514423872
"48","DMA",48,0.00173068631241145,48,727.58491223176,48,7.99197330728496,48,13.3489841445237,0.960710889490171,0.949790223979748
"49","DNK",49,0.00742805122987488,49,12511.3572714592,49,1239.39344253122,49,1216.53364952104,0.920732029132891,0.885648502467326
"50","DOM",50,0.00305174029420169,50,7850.21235024577,50,154.246319846336,50,209.591154220533,0.981461808449371,0.995095791553076
"51","DZA",51,0.00366384085176031,51,365.354678050054,51,8.83808064315106,51,429.225206438492,0.964647984668204,0.80384029500284
"52","ECU",52,0.00397240454468361,52,1127.01029592001,52,18.448039849216,52,218.49499715327,0.94766788060649,0.866598754849439
"53","EGY",53,0.00317989649815903,53,2205.43255976866,53,60.6322086415657,53,320.390660213744,0.94055182380457,0.786578277681593
"54","ERI",54,0.00217419807893983,54,33.9920845197398,54,2.51501930597386,54,15.3676099435041,0.957696428048319,0.952240566037736
"55","ESP",55,0.0147540357036972,55,14533.6694308601,55,1988.0731009919,55,3191.29076435393,0.908314850986289,0.860581034681305
"56","EST",56,0.00301751347721482,56,6632.32538954366,56,306.706714300304,56,329.999167138713,0.928010026418036,0.9046634450638
"57","ETH",57,0.00355579787374127,57,71.3533427672947,57,4.0247389479991,57,90.7930279254579,0.917537032292726,0.881093951999437
"58","FIN",58,0.00686170748020116,58,11762.7801756918,58,2004.00683886646,58,1620.57122241437,0.885076946671656,0.840548697174626
"59","FJI",59,0.00209945793268247,59,213.596574309351,59,5.21130608676907,59,34.1711316630302,0.909446736348382,0.693572341170056
"60","FRA",60,0.0361684579670639,60,20360.5836307747,60,4980.92080918845,60,5223.39362899042,0.868373427120061,0.839027423607584
"61","FSM",61,0.00152834718953521,61,43.5226110975587,61,1.93546391981925,61,4.82378392422089,0.957947984437426,0.936438080224207
"62","GAB",62,0.00257707780131283,62,257.08260298909,62,4.925147951342,62,48.6618181991007,0.975591132142116,0.853818369138482
"63","GBR",63,0.0367280726131221,63,20855.5886991503,63,4831.29793754744,63,6240.80277374722,0.889218278584423,0.860958533123212
"64","GEO",64,0.0023151294660628,64,368.676274027535,64,9.60261200869081,64,67.3770849216516,0.948668611645741,0.923702759753889
"65","GHA",65,0.00269214623342133,65,142.781620617597,65,6.32543911386676,65,122.336648378487,0.944601024470015,0.731677849087073
"66","GIN",66,0.00191858625572557,66,66.1112266487539,66,3.06539729441154,66,33.887722695591,0.951339557725822,0.904818222273818
"67","GMB",67,0.00174866350957243,67,42.7327015606939,67,2.81254771155696,67,21.3717694310935,0.955313412460605,0.858898364322662
"68","GNB",68,0.0015742584301614,68,45.7687393204875,68,2.19166209131669,68,9.68611943685747,0.936871493316747,0.777614619024311
"69","GNQ",69,0.00187881579649199,69,51.0413010403494,69,2.39920960252054,69,21.2111347757703,0.980835018364919,0.876840926707433
"70","GRC",70,0.00476916515504912,70,4513.25304891521,70,229.25161806073,70,803.414735251424,0.93989184967272,0.834152393817014
"71","GRD",71,0.00197865678904014,71,80.7214238106824,71,2.79364521858647,71,16.0267992560602,0.969293267559666,0.917507572166564
"72","GRL",72,0.001326601889257,72,131.012850715548,72,2.50384044596465,72,23.9066023121855,0.999994785936927,1
