"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.00155023106607106,1,192.139841938275,1,5.33412144038412,1,39.1558891797529,0.983068213603672,0.887027112565679
"2","AFG",2,0.00377968295393788,2,231.787143661379,2,5.62827033840398,2,195.559290974625,0.977913671560594,0.960350664811159
"3","AGO",3,0.00327894511746302,3,854.145985102862,3,11.358000680039,3,225.404237151741,0.954655337531821,0.903531414035478
"4","ALB",4,0.00187331271165764,4,3385.58266463282,4,45.3051551767703,4,125.228564846887,0.979021769360657,0.96974750742222
"5","AND",5,0.0015918432980061,5,1952.56075189107,5,21.3257009941077,5,45.5003460714168,0.985262161243446,0.96823060727308
"6","ARE",6,0.0130880275020199,6,20465.1748916072,6,2495.72185346762,6,3403.59332674577,0.811262163676241,0.606136246570616
"7","ARG",7,0.00514693751275937,7,2764.3452612476,7,77.4387259078718,7,1001.60962479182,0.96608253168966,0.837844051555794
"8","ARM",8,0.00211519056481827,8,865.866928277456,8,10.7882317613318,8,106.106487988744,0.977104726099867,0.947276248322995
"9","ATG",9,0.00189397364135673,9,353.186700842455,9,4.90085873927952,9,24.6504971015006,0.975290539668136,0.9279640850346
"10","AUS",10,0.00821220160680339,10,11637.555313377,10,635.484503123125,10,3078.42825295796,0.947382402660599,0.890646475777262
"11","AUT",11,0.00757208425019575,11,29678.6663137142,11,2298.44803862277,11,2708.66880211331,0.933157175335436,0.932164046025694
"12","AZE",12,0.00281616295141225,12,834.289171034106,12,19.1860307756815,12,267.474760766255,0.972072581696167,0.93412290838475
"13","BDI",13,0.00206654415270506,13,22.2799882626306,13,2.3142181836746,13,21.881497756541,0.967702055570869,0.945305959736894
"14","BEL",14,0.00884390396817569,14,19898.5456204701,14,1842.44397743105,14,2827.3663024519,0.944360118029391,0.92797945214536
"15","BEN",15,0.00262940237046648,15,299.016290781853,15,5.35294238229796,15,107.379259001474,0.992464374302024,0.957966412032975
"16","BFA",16,0.00275356374860599,16,109.105555641697,16,3.98156459013824,16,90.5496218842357,0.977644409394499,0.923611182163602
"17","BGD",17,0.00281377580036965,17,1467.68870941243,17,38.6554514993175,17,691.351546443261,0.983393951653916,0.870533061207008
"18","BGR",18,0.00307414175974445,18,14769.9112091344,18,691.489754963077,18,706.181498287431,0.964119094541127,0.948573680735779
"19","BHR",19,0.00288382654255191,19,1631.06505352166,19,42.352035503189,19,306.4778110212,0.963881972752732,0.861552757601166
"20","BHS",20,0.00198219178792121,20,958.43045600047,20,9.69868506721353,20,83.0441771537309,0.982795713116998,0.986965689842533
"21","BIH",21,0.00211017773581336,21,6775.71343613491,21,142.028935078218,21,163.942772554608,0.9514547606591,0.946720518698888
"22","BLR",22,0.00433905943515727,22,7622.88853237905,22,268.655095759387,22,532.847662835735,0.966304109030218,0.935212114275928
"23","BLZ",23,0.00170807936103992,23,73.0477374164285,23,3.51634839541099,23,23.8420417277,0.983988598006192,0.904831860979413
"24","BMU",24,0.00174861967511984,24,149.245404910109,24,3.86424669045934,24,54.1971800915425,0.990763142220453,0.947971774152667
"25","BOL",25,0.00320505936197959,25,512.911599762259,25,8.96945035151247,25,206.812277867864,0.977390331579903,0.906447653069648
"26","BRA",26,0.00882287988972438,26,16087.2973868437,26,684.158516818576,26,3021.08722266906,0.935381213993405,0.826244985182588
"27","BRB",27,0.00214760764256669,27,705.395073415548,27,10.8617794299021,27,39.1497214874452,0.970532880172194,0.944712738597577
