"","country","alpha","out_deg","in_deg","clustering","year","n_nodes","n_edges","density","reciprocity","transitivity","avg_path_length"
"44","DEU",0.5,688.087770529447,651.625541891105,0.935610312380447,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"45","DJI",0.5,13.3013977494305,26.1053975114789,0.974026122913412,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"46","DMA",0.5,19.1544317870294,22.9687290055857,0.929753717769988,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"47","DNK",0.5,221.898508301459,211.196095328509,0.950242518208404,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"48","DOM",0.5,72.2684578640983,76.3815365531217,0.984542401179307,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"49","DZA",0.5,109.898017748172,107.57985164237,0.98288902497939,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"50","ECU",0.5,78.6200438328423,75.6269464850691,0.956408132620548,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"51","EGY",0.5,81.9119944209338,130.471136387886,0.956326189624958,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"52","ERI",0.5,7.90676796459573,16.8079035274751,0.997382437727923,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"53","ESP",0.5,303.30043597267,334.661371055424,0.945300016245277,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"54","EST",0.5,53.0028992400871,62.9045916323825,0.949003268704712,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"55","ETH",0.5,32.3447685413061,46.0654685178031,0.959106106497669,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"56","FIN",0.5,204.333226325027,177.155556020531,0.945175445284549,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"57","FJI",0.5,31.2493809183687,36.7750079874909,0.961828855634099,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"58","FRA",0.5,507.025974405884,500.416840955711,0.940662230489149,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"59","FSM",0.5,14.3779255293134,11.7883029842575,0.999377800760911,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"60","GAB",0.5,61.2254457850924,37.8922068983058,0.979079025662532,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"61","GBR",0.5,469.362687677092,499.211243744881,0.938671093267502,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"62","GEO",0.5,22.817103780807,33.4005794436394,0.926329373591312,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"63","GHA",0.5,43.6406423063173,45.2206736546962,0.983763774707256,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"64","GIN",0.5,34.3528118519789,37.3126100917326,0.961272568173063,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"65","GMB",0.5,16.4685314682555,24.6944412316576,0.952086976430852,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"66","GNB",0.5,15.7349056507955,17.8701222056617,0.990369883151195,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"67","GNQ",0.5,15.9675439612622,15.5725461351889,0.983010062806261,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"68","GRC",0.5,112.032565277117,167.047430678353,0.951952398050956,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"69","GRD",0.5,12.2270271915102,20.0475836026382,0.940910528450582,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"70","GRL",0.5,27.4123590669632,28.8748750564136,0.992256883513558,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"71","GTM",0.5,64.1617007429276,69.3901954309569,0.939935435097692,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"72","GUY",0.5,30.5014051563896,31.8783902237532,0.955740957886707,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"73","HKG",0.5,298.669990587698,373.136643724775,0.944557002959912,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"74","HND",0.5,55.4784463375799,56.8996066389107,0.965031562206461,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"75","HRV",0.5,77.7111814065891,96.9929921435393,0.921083984682733,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"76","HTI",0.5,20.5604931751164,37.7615862316144,0.98509592746818,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"77","HUN",0.5,125.796172483255,137.77555077294,0.952912582865366,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"78","IDN",0.5,221.321305078581,201.139648512551,0.964279857322281,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"79","IND",0.5,189.855226917543,190.433878885037,0.914296029578427,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"80","IRL",0.5,207.228679753412,189.313080150647,0.967770820257666,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"81","IRN",0.5,139.837905351528,118.12667665744,0.933021384530301,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"82","IRQ",0.5,28.3915485198679,34.5094042774779,0.950190688075123,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"83","ISL",0.5,53.3842482533311,49.9493150900084,0.986986787250698,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"84","ISR",0.5,141.990063597766,159.82796808914,0.976157287481726,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"85","ITA",0.5,471.120224751123,435.420961364372,0.931734085000453,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"86","JAM",0.5,52.4037846732031,62.9280522931566,0.956447667306521,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"87","JOR",0.5,50.0739264165163,70.8095780377711,0.859432126512017,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"88","JPN",0.5,656.882326613649,552.095125062044,0.917166770803858,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"89","KAZ",0.5,73.9540173774085,72.6972316868856,0.885252792825033,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"90","KEN",0.5,53.5331971136873,65.0659512801747,0.905996155489779,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"91","KGZ",0.5,27.4172909996393,33.8139192077076,0.943754371477525,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"92","KHM",0.5,29.6492531622572,43.7910655345225,0.985900435876106,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"93","KIR",0.5,9.41550612716355,12.2926594865535,0.92235694629738,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"94","KNA",0.5,11.7009178231962,18.8173041453736,0.976453635991885,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"95","KOR",0.5,355.51905387824,360.558593354377,0.925887424630686,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"96","KWT",0.5,115.685290449145,99.0334709433127,0.962014082911292,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"97","LAO",0.5,24.6585344391711,31.4334415192688,0.991435496255429,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"98","LBN",0.5,38.9429022036628,91.6320326348338,0.909377497247922,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"99","LBR",0.5,21.5722309120343,81.2941839088404,0.991738725085273,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"100","LBY",0.5,102.02124492068,73.7221026008143,0.992738047875498,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"101","LCA",0.5,18.2841283343352,27.5093444201744,0.966518944277986,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"102","LKA",0.5,71.9804238613605,79.836563304792,0.924781302485342,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"103","LTU",0.5,59.6278954713822,68.0478140173696,0.95375268412573,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"104","LVA",0.5,56.4985244672719,61.9186840994657,0.958365999404683,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"105","MAC",0.5,53.8645461790167,59.1625074529149,0.986970164036578,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"106","MAR",0.5,91.2548837093378,105.07642499937,0.96529518210082,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"107","MDA",0.5,32.4320057450431,38.7787133875583,0.957413935641977,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"108","MDG",0.5,33.5612005936765,33.0133608182651,0.96306632400396,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"109","MDV",0.5,14.9541168262713,24.5025556178594,0.984221684822397,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"110","MEX",0.5,288.385823647846,264.531395240938,0.973171585348684,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"111","MHL",0.5,10.8018431973591,29.3179505493614,0.998740957526611,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"112","MKD",0.5,43.7289923223081,52.0066800034487,0.974934187102576,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"113","MLI",0.5,32.7620816294619,36.7672448158848,0.916591976631034,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"114","MLT",0.5,51.135181591614,70.691496946388,0.971696219382117,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"115","MMR",0.5,43.449064240078,53.3592719585124,0.986029011093081,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"116","MNG",0.5,27.322033532439,29.5380086505385,0.971815894882697,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"117","MOZ",0.5,22.9802370224484,30.0114050382892,0.977692894994789,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"118","MRT",0.5,32.8531634281571,30.3937902813187,0.980399852801481,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"119","MUS",0.5,49.6981897381522,50.8955155490229,0.969480160478314,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"120","MWI",0.5,28.7694138829713,25.9673986196836,0.959276129443736,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"121","MYS",0.5,288.284162334022,277.204940729303,0.933030998968802,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"122","NCL",0.5,30.6582279341187,40.2057764026235,0.979313845605412,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"123","NER",0.5,23.6839201514592,27.239902044173,0.95046904654504,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"124","NGA",0.5,103.46686268704,71.394024592242,0.97952531000372,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"125","NIC",0.5,31.9187150602314,38.202879026978,0.954642800775712,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"126","NLD",0.5,391.779804068673,403.892337080885,0.952076392853695,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"127","NOR",0.5,214.455956638696,183.001317537755,0.966807838786228,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"128","NPL",0.5,26.3515612892766,42.4829645719508,0.969754655614377,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"129","NRU",0.5,13.2030611437411,11.1617051446203,0.970497316531749,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"130","NZL",0.5,126.695984821009,122.342665148448,0.946678548730961,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"131","OMN",0.5,86.2861491429084,75.0427539892565,0.947633544640658,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"132","PAK",0.5,94.4842545605373,102.479192238715,0.969179591591542,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"133","PAN",0.5,60.8007373679542,134.80743688761,0.964990425230424,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"134","PER",0.5,82.304194504467,94.0186531056659,0.943630899093144,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"135","PHL",0.5,146.816215343733,182.975574988875,0.947839334249763,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"136","PLW",0.5,9.80637542352661,9.51482756988918,0.99858590341265,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"137","PNG",0.5,58.4133483952539,49.5042187382132,0.959225167829633,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"138","POL",0.5,159.206335929414,179.728872458382,0.960445040823386,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"139","PRK",0.5,40.9411462484185,44.2144886660852,0.961017286081046,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"140","PRT",0.5,160.256571473863,188.637947444782,0.954280064400036,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"141","PRY",0.5,42.5218261710323,71.4757930291812,0.983835999350696,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"142","PYF",0.5,21.063436793189,40.1547017396811,0.972369868475341,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"143","QAT",0.5,65.5498976519029,66.3832186057628,0.979051330803388,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"144","RUS",0.5,295.980300197735,184.365413379655,0.927905576773745,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"145","RWA",0.5,13.3342533648507,19.4473512258792,0.981114330136297,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"146","SAU",0.5,234.891523986629,182.325494557959,0.955128844341991,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"147","SEN",0.5,31.4594164285496,41.0408427549629,0.968563108240955,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"148","SGP",0.5,322.39409522207,345.023868276105,0.953778505084464,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"149","SLB",0.5,20.137208939392,19.2123994366382,0.986524269238545,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"150","SLE",0.5,16.7983675771207,22.5958780697952,0.980306083878087,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"151","SLV",0.5,49.4928419470549,60.254236579417,0.968996837926465,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"152","STP",0.5,9.73254482173521,13.4262566547079,0.966422944766986,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"153","SUR",0.5,30.5786401162677,36.2881990912688,0.966848826113731,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"154","SVK",0.5,105.25031103546,109.844231960086,0.956505634956734,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"155","SVN",0.5,101.550196764152,107.989505447138,0.959183391850471,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"156","SWE",0.5,279.075533188858,251.042619990236,0.955400007515254,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"157","SYC",0.5,15.5499745531593,22.8230866987726,0.922899602817651,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"158","SYR",0.5,67.8352638164389,71.3657527084807,0.981721994559436,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"159","TCD",0.5,17.7730512909159,20.7336961122315,0.979803767783113,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"160","TGO",0.5,26.2553064506477,35.5415519219749,0.947915349028027,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"161","THA",0.5,242.280416012311,262.956424664643,0.929459798552128,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"162","TJK",0.5,23.4839271701896,34.6974641095366,0.934845951355516,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"163","TKM",0.5,45.2586164485147,40.8734505428389,0.968690056683776,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"164","TON",0.5,10.0131641122293,15.1836805593206,0.973465522939658,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"165","TTO",0.5,58.6162704328426,50.2841222355884,0.937064792776129,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"166","TUN",0.5,82.6064916672606,94.4089455057254,0.95737380807698,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"167","TUR",0.5,155.419285850481,190.839958986996,0.931316314099763,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"168","TUV",0.5,5.54352771027308,7.07160462580569,0.974007871263683,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"169","TZA",0.5,34.0761141051311,47.9883738414078,0.944453368595383,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"170","UGA",0.5,34.2218561607759,41.158546858105,0.930172810665705,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"171","UKR",0.5,117.598749992531,132.524359860239,0.827193472444985,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"172","URY",0.5,60.1741183074611,66.9319718916802,0.958165388294805,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"173","USA",0.5,750.864909253401,848.048695665396,0.913530798103667,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"174","UZB",0.5,52.7488898223056,60.9156758023847,0.963374538848592,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"175","VCT",0.5,16.7110774775286,23.7347437892195,0.956903397536331,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"176","VEN",0.5,144.28230671132,115.205101645445,0.967647430662743,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"177","VNM",0.5,86.9619788562054,102.078002535635,0.92713345756159,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"178","VUT",0.5,11.6705885834248,19.7123225706945,0.957683229388338,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"179","WSM",0.5,13.3903476307264,15.8845582129781,0.994861347524985,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"180","YEM",0.5,49.8465521007106,50.0204790053972,0.967795803168536,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"181","ZMB",0.5,42.1217986708473,33.1360605981226,0.954734022567198,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
"182","ZWE",0.5,48.7020124053466,44.5654494979585,0.936592909892177,"1995",182,19347,0.587304960233137,0.828862355920815,0.792802836346195,0.00504843361058799
