iso_o,iso_d,contig,comlang_off,colony,comcol,dist,country,landlocked,continent,lat,lon,langoff_1,colonizer1
BRB,UGA,0,1,0,1,10246.991,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,UKR,0,0,0,0,8905.4375,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,URY,0,0,0,0,5356.6221,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,USA,0,1,0,0,3381.5073,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,UZB,0,0,0,0,12024.016,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,VCT,0,1,0,1,175.56845,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,VEN,0,0,0,0,844.70636,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,VGB,0,1,0,1,800.6806,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,VNM,0,0,0,0,15918.284,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,VUT,0,1,0,1,14879.908,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,WLF,0,0,0,0,13182.755,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,WSM,0,1,0,0,14483.977,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,YEM,0,0,0,1,11071.319,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,YUG,0,0,0,0,8218.1094,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,ZAF,0,1,0,0,9759.6123,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,ZAR,0,0,0,0,8499.3076,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,ZMB,0,1,0,1,10181.295,Barbados,0,America,13.1,-59.616665,English,GBR
BRB,ZWE,0,1,0,1,10528.908,Barbados,0,America,13.1,-59.616665,English,GBR
BRN,ABW,0,0,0,0,18008.871,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,AFG,0,0,0,0,5741.1406,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,AGO,0,0,0,0,11386.53,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,AIA,0,0,0,1,17448.25,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ALB,0,0,0,0,10082.971,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,AND,0,0,0,0,11525.788,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ANT,0,0,0,0,18089.549,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ARE,0,0,0,1,6813.5571,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ARG,0,0,0,0,16656.764,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ARM,0,0,0,0,8007.0586,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ATG,0,0,0,1,17552.775,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,AUS,0,0,0,0,5756.4946,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,AUT,0,0,0,0,10241.083,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,AZE,0,0,0,0,7562.1753,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BDI,0,0,0,0,9567.6973,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BEL,0,0,0,0,11008.646,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BEN,0,0,0,0,12423.565,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BFA,0,0,0,0,12766.546,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BGD,0,0,0,1,3364.2695,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BGR,0,0,0,0,9781.0811,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BHR,0,0,0,1,7216.5366,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BHS,0,0,0,1,16437.762,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BIH,0,0,0,0,10158.081,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BLR,0,0,0,0,9407.5244,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BLZ,0,0,0,1,16441.664,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BMU,0,0,0,1,15889.741,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BOL,0,0,0,0,18701.838,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BRA,0,0,0,0,17173.373,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BRB,0,0,0,1,17939.336,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BTN,0,0,0,0,3668.7852,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,BWA,0,0,0,1,10150.867,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CAF,0,0,0,0,10676.826,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CAN,0,0,0,0,14437.832,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CCK,0,1,0,0,2790.7654,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CHE,0,0,0,0,10925.83,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CHL,0,0,0,0,16801.305,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CHN,0,0,0,0,3896.4001,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CIV,0,0,0,0,13156.75,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CMR,0,0,0,0,11467.003,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,COG,0,0,0,0,11134.302,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,COK,0,0,0,0,9726.3535,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,COL,0,0,0,0,18491.832,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,COM,0,0,0,0,8147.4692,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CPV,0,0,0,0,14948.484,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CRI,0,0,0,0,17348.787,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CUB,0,0,0,0,16384.666,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CXR,0,0,0,1,1992.4541,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CYM,0,0,0,1,16796.141,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CYP,0,0,0,1,8938.6963,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,CZE,0,0,0,0,10341.36,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,DEU,0,0,0,0,10811.991,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,DJI,0,0,0,0,7927.3394,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,DMA,0,0,0,1,17746.227,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,DNK,0,0,0,0,10332.655,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,DOM,0,0,0,0,17374.189,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,DZA,0,0,0,0,11606.76,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ECU,0,0,0,0,18448.205,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,EGY,0,0,0,0,9137.6484,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ERI,0,0,0,1,8380.3516,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ESH,0,0,0,0,13417.016,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ESP,0,0,0,0,12015.605,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,EST,0,0,0,0,9556.6406,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ETH,0,0,0,0,8410.0049,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,FIN,0,0,0,0,9539.0762,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,FJI,0,0,0,1,7417.4365,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,FLK,0,0,0,1,14786.473,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,FRA,0,0,0,0,11219.334,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,FRO,0,0,0,0,11105.882,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,FSM,0,0,0,0,4795.2119,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GAB,0,0,0,0,11737.21,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GBR,0,0,1,0,11275.72,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GEO,0,0,0,0,8008.6318,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GHA,0,0,0,1,12740.001,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GIB,0,0,0,1,12334.383,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GIN,0,0,0,0,14332.903,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GLP,0,0,0,0,17675.809,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GMB,0,0,0,1,14309.685,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GNB,0,0,0,0,14257.447,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GNQ,0,0,0,0,11768.181,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GRC,0,0,0,0,9787.0098,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GRD,0,0,0,1,18106.844,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GRL,0,0,0,0,12261.983,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GTM,0,0,0,0,16477.33,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GUF,0,0,0,0,18245.287,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,GUY,0,0,0,1,18524.672,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,HKG,0,0,0,1,1931.1895,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,HND,0,0,0,0,16795.266,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,HRV,0,0,0,0,10316.785,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,HTI,0,0,0,0,17300.246,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,HUN,0,0,0,0,10055.061,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,IDN,0,0,0,0,1533.2131,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,IND,0,0,0,1,4773.0913,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,IRL,0,0,0,0,11558.326,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,IRN,0,0,0,0,7316.8027,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,IRQ,0,0,0,0,7908.3813,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ISL,0,0,0,0,11562.254,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ISR,0,0,0,1,8802.0645,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ITA,0,0,0,0,10673.06,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,JAM,0,0,0,1,17176.309,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,JOR,0,0,0,1,8691.6572,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,JPN,0,0,0,0,4260.3779,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,KAZ,0,0,0,0,5665.4951,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,KEN,0,0,0,1,8714.0205,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,KGZ,0,0,0,0,5796.082,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,KHM,0,0,0,0,1331.0276,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,KIR,0,0,0,1,6475.9829,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,KNA,0,0,0,1,17548.076,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,KOR,0,0,0,0,3825.4854,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,KWT,0,0,0,1,7517.6509,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LAO,0,0,0,0,1977.4875,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LBN,0,0,0,0,8738.3906,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LBR,0,0,0,0,13875.386,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LBY,0,0,0,0,10819.989,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LCA,0,0,0,1,17877.834,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LKA,0,0,0,1,3891.124,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LSO,0,0,0,1,10042.196,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LTU,0,0,0,0,9546.5889,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LUX,0,0,0,0,10930.562,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,LVA,0,0,0,0,9609.3945,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MAC,0,0,0,0,1935.4943,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MAR,0,0,0,0,12552.025,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MDA,0,0,0,0,9322.2871,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MDG,0,0,0,0,7848.8042,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MDV,0,0,0,1,4604.4468,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MEX,0,0,0,0,15417.069,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MHL,0,0,0,0,6225.3843,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MKD,0,0,0,0,9938.2129,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MLI,0,0,0,0,13428.648,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MLT,0,0,0,1,10628.28,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MMR,0,0,0,1,2438.0791,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MNG,0,0,0,0,4844.1792,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MNP,0,0,0,0,3555.7676,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MOZ,0,0,0,0,9499.3818,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MRT,0,0,0,0,14068.754,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MSR,0,0,0,1,17606.219,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MTQ,0,0,0,0,17816.543,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MUS,0,0,0,1,6872.8481,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MWI,0,0,0,1,9198.4873,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,MYS,1,1,0,1,1486.3975,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NAM,0,0,0,0,11034.687,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NCL,0,0,0,0,6367.2554,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NER,0,0,0,0,12341.689,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NFK,0,0,0,0,6806.8203,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NGA,0,0,0,1,12318.754,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NIC,0,0,0,0,17011.822,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NIU,0,0,0,0,8642.1865,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NLD,0,0,0,0,10917.292,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NOR,0,0,0,0,10324.641,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NPL,0,0,0,0,4033.0532,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NRU,0,0,0,1,5807.1426,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,NZL,0,0,0,0,8083.5801,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,OMN,0,0,0,0,6375.4717,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PAK,0,0,0,1,5373.4878,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PAL,0,0,0,1,8832.0293,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PAN,0,0,0,0,17805.799,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PCN,0,0,0,1,12760.749,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PER,0,0,0,0,18490.096,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PHL,0,0,0,0,1262.339,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PLW,0,0,0,0,2175.9297,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PNG,0,0,0,0,3910.9277,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,POL,0,0,0,0,9852.3652,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PRI,0,0,0,0,17429.641,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PRK,0,0,0,0,3945.4709,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PRT,0,0,0,0,12515.806,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PRY,0,0,0,0,17639.75,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,PYF,0,0,0,0,10760.967,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,QAT,0,0,0,1,7113.771,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,REU,0,0,0,0,7098.3608,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ROM,0,0,0,0,9541.6016,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,RUS,0,0,0,0,8767.5156,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,RWA,0,0,0,0,9470.3037,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SAU,0,0,0,0,7585.2832,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SDN,0,0,0,1,9060.3447,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SEN,0,0,0,0,14350.818,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SGP,0,0,0,1,1300.3264,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SHN,0,0,0,1,13446.518,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SLB,0,0,0,1,5240.187,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SLE,0,0,0,1,14099.136,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SLV,0,0,0,0,16658.439,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SMR,0,0,0,0,10625.437,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SOM,0,0,0,1,7737.7822,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SPM,0,0,0,0,14224.604,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,STP,0,0,0,0,12038.321,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SUR,0,0,0,0,18411.826,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SVK,0,0,0,0,10183.432,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SVN,0,0,0,0,10423.063,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SWE,0,0,0,0,9933.5859,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SWZ,0,0,0,1,9648.3262,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SYC,0,0,0,1,6699.5864,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,SYR,0,0,0,0,8661.4111,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TCA,0,0,0,1,17021.135,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TCD,0,0,0,0,10981.713,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TGO,0,0,0,0,12555.022,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,THA,0,0,0,0,1864.9092,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TJK,0,0,0,0,5967.5542,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TKL,0,0,0,0,8248.9756,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TKM,0,0,0,0,6783.8613,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TMP,0,0,0,0,1909.506,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TON,0,0,0,1,8141.8682,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TTO,0,0,0,1,18258.01,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TUN,0,0,0,0,10986.579,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TUR,0,0,0,0,9322.6162,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TUV,0,0,0,1,7283.54,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TWN,0,0,0,0,2349.8184,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,TZA,0,0,0,1,8506.6299,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,UGA,0,0,0,1,9169.1533,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,UKR,0,0,0,0,9201.6973,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,URY,0,0,0,0,16574.189,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,USA,0,0,0,0,14867.636,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,UZB,0,0,0,0,6077.0229,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,VCT,0,0,0,1,17972.381,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,VEN,0,0,0,0,18294.072,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,VGB,0,0,0,1,17430.906,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,VNM,0,0,0,0,2042.2734,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,VUT,0,0,0,1,6376.1792,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,WLF,0,0,0,0,7870.2188,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,WSM,0,0,0,0,6607.7002,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,YEM,0,0,0,1,7806.1636,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,YUG,0,0,0,0,9981.1689,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ZAF,0,0,0,0,10922.829,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ZAR,0,0,0,0,11127.476,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ZMB,0,0,0,1,9810.6563,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BRN,ZWE,0,0,0,1,9543.4951,Brunei Darussalam,0,Asia,4.9333334,114.96667,Malay,GBR
BTN,ABW,0,0,0,0,15070.868,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,AFG,0,0,0,0,2103.501,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,AGO,0,0,0,0,9162.6348,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,AIA,0,0,0,0,14158.527,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,ALB,0,0,0,0,6426.4697,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,AND,0,0,0,0,7857.0088,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,ANT,0,0,0,0,15059.003,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,ARE,0,0,0,0,3539.2444,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,ARG,0,0,0,0,16919.795,Bhutan,1,Asia,27.533333,89.75,Burmese,
BTN,ARM,0,0,0,0,4360.2603,Bhutan,1,Asia,27.533333,89.75,Burmese,
