"","iso_o","pageRank_total.name","pageRank_total.wpr","close_total.name","close_total.closeness","outdegree_total.name","outdegree_total.degree","indegree_total.name","indegree_total.degree","local_clust_tt_total","local_clust_out_total"
"1","ABW",1,0.00181867347005192,1,9368.3189274866,1,175.873967457772,1,705.070020030467,0.990147170754338,0.9789991801151
"2","AFG",2,0.00250284548901484,2,13774.081330408,2,212.365519142834,2,1423.08399423457,0.955346377771089,0.990918568418198
"3","AGO",3,0.0033955071255214,3,138599.69482737,3,6501.09937638316,3,3367.60110428311,0.991593191479877,0.996557973981467
"4","ALB",4,0.00220008057987254,4,31107.4653479462,4,493.502868486439,4,813.405577375249,0.979809238183878,0.981201327868089
"5","AND",5,0.00196073915198736,5,9832.67790619072,5,107.247706865714,5,353.822494479587,0.97173896786751,0.912898797353531
"6","ARE",6,0.0173379373988465,6,158890.886967916,6,23935.2787504236,6,19986.9192907133,0.952262692268568,0.941698720215968
"7","ARG",7,0.00412353964495921,7,92848.5812965032,7,7279.58502057392,7,6173.37140499307,0.963624321688027,0.950173964779788
"8","ARM",8,0.00208203489250977,8,13635.8760383012,8,337.586423145325,8,669.125606348679,0.969225714122288,0.964519839601771
"9","ATG",9,0.00205328199522623,9,11119.5424803799,9,150.002284721105,9,310.76216060562,0.971135991825122,0.940294977383691
"10","AUS",10,0.0103989124269721,10,186556.94311428,10,20014.0488285137,10,16978.3718490183,0.977582350069675,0.981236705039007
"11","AUT",11,0.00700680610751586,11,153034.26649474,11,13476.9102412563,11,13661.8914928948,0.974970165976729,0.97270756117307
"12","AZE",12,0.00242298648549334,12,69266.1480570338,12,3263.07796131274,12,1841.34986031645,0.978716249188814,0.972005555740671
"13","BDI",13,0.00187171363566076,13,8605.27624162277,13,80.0174245630923,13,157.691368464561,0.982465919718593,0.981911458377311
"14","BEL",14,0.0152370638473654,14,162405.352105401,14,25722.6653664951,14,26765.8410981454,0.978302213076374,0.97520016458192
"15","BEN",15,0.00243143507597973,15,16272.3333205074,15,449.404985054309,15,1322.41011964368,0.965656095825901,0.910764188751401
"16","BFA",16,0.00238140035184425,16,33078.2488192164,16,509.603399904728,16,631.56373196526,0.971973933124046,0.982473154065856
"17","BGD",17,0.00383891758018918,17,70024.197212877,17,3737.13025739347,17,4587.04274704573,0.983459244297335,0.990088246705571
"18","BGR",18,0.0035140829485113,18,54797.4358177358,18,3157.57779921123,18,3528.21040971658,0.966764513807992,0.957887829194373
"19","BHR",19,0.00275444190694292,19,56417.0180391593,19,2499.3630820844,19,2634.37584159959,0.943373099814067,0.934675785433838
"20","BHS",20,0.00264422207219831,20,22031.9339243452,20,789.939407122883,20,1604.77231154959,0.970869760703208,0.938442296189123
"21","BIH",21,0.00250651692545097,21,25707.6355515406,21,851.563145752735,21,1301.07250432619,0.967691009955415,0.972968636839812
"22","BLR",22,0.00300043546281481,22,92705.7917180625,22,3679.20952424122,22,4399.45814871742,0.979394968194951,0.968136310948678
"23","BLZ",23,0.00199417109222678,23,6872.59409902082,23,137.991704980577,23,247.51752107138,0.962249213927632,0.964217602030554
"24","BMU",24,0.00200066648043458,24,2712.06819458568,24,32.3186785450338,24,604.234779639061,0.990866182222891,0.981951663100499
"25","BOL",25,0.00239060435218661,25,57703.7036534216,25,1916.58387760759,25,1380.93901709787,0.979815424442562,0.986757932965248
"26","BRA",26,0.0100375824706774,26,157541.194602641,26,18741.1120394325,26,17784.5173809428,0.949223940951646,0.947535045808179
"27","BRB",27,0.00246563334341244,27,6142.5026143556,27,150.259753825923,27,375.489784161199,0.923911595444581,0.867066236032932
"28","BRN",28,0.00194135285758159,28,59907.3492397581,28,1524.26635355629,28,878.625922068639,0.995841079843849,0.999443496433755
"29","BTN",29,0.00157757482900942,29,16067.0806096507,29,128.366656441604,29,137.753137773763,0.999271269281533,0.998500685274329
"30","BWA",30,0.00243783015759267,30,43652.4689255368,30,1347.120883508,30,1329.44296729868,0.987064728821196,0.982976813830239
"31","CAF",31,0.00172852710896403,31,1869.04425962247,31,31.8017284453917,31,79.4694075978911,0.985545633573833,0.979473764921517
"32","CAN",32,0.0179031568778949,32,216925.345262177,32,33309.0251004029,32,30160.3346606468,0.983287713333976,0.987004214704719
"33","CHE",33,0.0149255780439202,33,163460.583303413,33,24637.9844025536,33,21601.7791666649,0.974995065830935,0.976551607085317
"34","CHL",34,0.00435451248657602,34,119857.213844428,34,7744.35996455555,34,6767.07587592175,0.979920020311951,0.979967736472123
"35","CHN",35,0.0612460478870452,35,265482.65588367,35,96256.4146527649,35,79114.0059244224,0.9442469791371,0.949814633784932
"36","CIV",36,0.00281303707094639,36,30897.0304377872,36,1763.47633489134,36,1591.75505176456,0.942762324272078,0.9389406873577
"37","CMR",37,0.00260342506337941,37,25861.3987112244,37,979.071386041518,37,1264.00632155372,0.962770304640232,0.970544942888904
"38","COG",38,0.00467885877642737,38,62362.1200573016,38,1511.8894823641,38,1458.14895945329,0.95057913393589,0.989137384494554
"39","COL",39,0.00429939899063523,39,110712.515433478,39,6611.94907182176,39,6108.49601823225,0.960802498269581,0.948213472286585
"40","COM",40,0.00167517774325038,40,1028.74832883077,40,25.4260448640601,40,88.0728687554221,0.995618423377968,0.99540921944115
"41","CPV",41,0.00176385965639084,41,3938.69465079981,41,38.3290149311168,41,187.380272431269,0.989478798509975,0.983338994175342
"42","CRI",42,0.0027877036205567,42,58030.6075625321,42,1868.26701849209,42,1958.32056037452,0.962472873317289,0.959853501614003
"43","CUB",43,0.00237380280892996,43,25077.6691988698,43,724.966775596851,43,1605.00071428252,0.972075286283144,0.970457153635762
"44","CYP",44,0.00266213532654747,44,13556.5213268063,44,710.041745368039,44,1599.85315984191,0.945971649486462,0.885823435643856
"45","CZE",45,0.00613092883936852,45,152503.84788161,45,12650.3954445005,45,11634.2468244572,0.975914095653857,0.978810536590694
"46","DEU",46,0.0390521862407905,46,249162.475271692,46,76327.3574465991,46,62584.5610775945,0.972454392615255,0.971881566314245
"47","DJI",47,0.0018439827513994,47,4532.49814580546,47,54.6452343636144,47,608.460995208764,0.994535779352756,0.982446734840943
"48","DMA",48,0.00200419026681085,48,2366.54541929338,48,34.5287989918462,48,87.9905725328257,0.938438868684869,0.896865427618926
"49","DNK",49,0.00559909120763594,49,108092.695338588,49,9390.20498173239,49,8940.27213688433,0.973479664518467,0.965088741141237
"50","DOM",50,0.00295939462980978,50,63077.0606288335,50,1514.172373434,50,2355.41630162422,0.956635179835068,0.937045800192271
"51","DZA",51,0.00404056728545833,51,80526.6027393464,51,6689.1808510601,51,5803.99995152932,0.990366969056934,0.992526071467841
"52","ECU",52,0.00329557778347295,52,94755.3483733588,52,3503.53199306246,52,3128.29866723605,0.968372141592804,0.970217282907247
"53","EGY",53,0.00547910113804102,53,49993.7530740863,53,3547.08246869033,53,7609.19505338991,0.965078775352908,0.942633881488991
"54","ERI",54,0.0015975242198474,54,14040.238721322,54,157.430123793722,54,121.571606671316,0.994541936710357,0.998353699336673
"55","ESP",55,0.0156266651044901,55,142298.329576481,55,22730.5182984139,55,24641.1890445906,0.955125223343229,0.957958452045985
"56","EST",56,0.00267432370706975,56,34434.181291423,56,1880.02266643533,56,2437.05026500844,0.972991245985485,0.964523869745206
"57","ETH",57,0.00247816341563331,57,18387.4300756512,57,528.653119716309,57,2183.51694568733,0.975004497981792,0.971483962955732
"58","FIN",58,0.00429760316654346,58,87871.8807289533,58,7244.05803702082,58,7365.64717826127,0.975310559340154,0.971516930820458
"59","FJI",59,0.00212142664073474,59,10134.6096484625,59,233.359457402253,59,518.000931721144,0.956118817496469,0.877586715880729
"60","FRA",60,0.0251964964758918,60,183081.565088921,60,37424.8597786136,60,41096.192616705,0.967554583610537,0.968218039368296
"61","FSM",61,0.00164017764469115,61,1375.24085838785,61,18.0328970844064,61,52.0211850818794,0.995925199608448,0.992483992716647
"62","GAB",62,0.00298593903151652,62,37145.4268350955,62,1896.81502591589,62,1077.12195264994,0.934034970908784,0.947040465120523
"63","GBR",63,0.023621928230721,63,170774.345203952,63,32847.7708719501,63,41651.7739712008,0.9719284692968,0.97230850221575
"64","GEO",64,0.002378272404142,64,16235.013785677,64,587.471537800124,64,1325.25426715489,0.960088395809215,0.945093827071606
"65","GHA",65,0.00413903842317725,65,42220.2061258701,65,1984.90873078632,65,2358.61684498126,0.965200859659877,0.967380582475289
"66","GIN",66,0.00217852096287055,66,23774.6624477552,66,583.928457574254,66,635.009606681431,0.989468066606245,0.987141682608607
"67","GMB",67,0.0018814974219931,67,3041.28648043262,67,59.1737429455603,67,264.566075407087,0.981848028278727,0.954389362186803
"68","GNB",68,0.001737689005757,68,7397.32971546662,68,82.295271933132,68,106.246441624823,0.988263762251908,0.989792018115936
"69","GNQ",69,0.00187630873268214,69,54513.9424535566,69,1836.20841294426,69,571.193032073018,0.997471483550971,0.997667395483529
"70","GRC",70,0.00473812517996199,70,55919.1209138862,70,3892.15928418197,70,6290.0712691362,0.934880701237339,0.946317440576147
"71","GRD",71,0.00179554422769177,71,1110.04729625095,71,20.8141935256224,71,97.3520334230472,0.964044860314599,0.912858488349574
"72","GRL",72,0.00183191736865759,72,15813.3829210483,72,174.105545508875,72,210.766080469967,0.992484501616079,0.997158964150406
"73","GTM",73,0.00294687584293597,73,63115.7616168315,73,1687.64179722716,73,2229.12075461905,0.966560966571291,0.947505170265664
"74","GUY",74,0.00223810184400349,74,17528.5652643147,74,328.488125542221,74,389.216848566889,0.964815371436575,0.97596480550456
"75","HKG",75,0.0121081148458057,75,149659.43717047,75,10139.7125668329,75,23273.4982946588,0.982352193057162,0.969139353158926
"76","HND",76,0.00263247927736477,76,61141.3625186276,76,1212.97773075847,76,1587.31812214433,0.971937602473142,0.970001168966383
"77","HRV",77,0.00292344110491842,77,40459.7824980022,77,1686.26429623966,77,2770.44780143804,0.973563940134531,0.961450404180889
