TIME_PERIOD,iso_o,pageRank_repro.wpr,close_repro.closeness,outdegree_repro.degree,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro
2002,DOM,0.0034941255597028,6491.22330292202,129.202862222807,195.417876263521,0.976402362250514,0.991590021564913
2002,DZA,0.0036057968527446,341.524612129432,7.74053759143257,247.485423195904,0.9728958279132,0.720151464518087
2002,ECU,0.0043592695155782,777.71719589818,16.1963717407466,196.882134666191,0.910584758874641,0.860411355643442
2002,EGY,0.0039223900955866,2074.63197511176,56.3901746995699,296.771898662514,0.930574574048675,0.709865873823324
2002,ERI,0.0023528013788139,273.2235760828,3.86602006628908,18.2491550235958,0.958018578840781,0.963371249198367
2002,ESP,0.0145213667220981,11111.1950064582,1527.79318231394,2328.68873040603,0.906246394447485,0.858106879963205
2002,EST,0.0027132977373932,5464.83719462883,201.737372008271,222.33914014364,0.925673125378645,0.887780191517631
2002,ETH,0.0032528976736021,173.733519692148,3.88402139501971,47.6607857879072,0.911196295976576,0.804697111337737
2002,FIN,0.0066497912441335,10767.8611561396,1781.86909848517,1158.22458591836,0.904141857798209,0.868416588370507
2002,FJI,0.002071681510212,281.124707737582,5.78538642269244,25.2896554658117,0.920681646677851,0.720196520640157
2002,FRA,0.0337470305411815,16164.5316460498,4127.68252381242,4029.63737378545,0.856444555715539,0.824492613917007
2002,FSM,0.0012991490074867,13.7869371598282,1.94475818801289,4.18459665100932,0.975886964438891,0.815297547590465
2002,GAB,0.001870862281312,118.692932674058,4.01254638469487,37.2924361322907,0.988437941304299,0.870954223648058
2002,GBR,0.042063472142191,18673.7281720126,5040.82704760182,5282.44076999532,0.879194150838534,0.85610362388986
2002,GEO,0.0021179189102806,505.468108944354,9.06756592571469,36.8483282301979,0.960588523425456,0.942876243165807
2002,GHA,0.0062527615569055,188.175643193174,4.69672938580419,73.071856326744,0.911969531572679,0.85627841392026
2002,GIN,0.0028417420634427,284.424698630811,4.53801996152415,22.9969777556917,0.960865196278462,0.972807849064516
2002,GMB,0.0017320785108811,114.467821374711,2.88449979825234,15.0927856631871,0.951918907573712,0.870133789909234
2002,GNB,0.001545517261989,148.381735962658,2.89755286546129,6.78228838098951,0.909477680281926,0.813690147647302
2002,GNQ,0.001517627544942,53.3629628741222,2.67508728914851,12.0791572196007,0.978349412998666,0.886150058783149
2002,GRC,0.0045793409234574,2515.19355099144,143.31550015071,562.353435917057,0.928088755334938,0.772310350646376
2002,GRD,0.0019293004829658,145.611589421014,4.03956431084711,13.6250553056493,0.956819075695334,0.769257276811877
2002,GRL,0.0013047191031438,123.133583679824,2.91115124376502,18.0273781489583,0.999741113382403,0.999323549644577
