"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.00156798587743015,1,393.583135362548,1,6.01492884946199,1,36.776673740825,0.980748898831141,0.916721248183139
"2","AFG",2,0.00450910009231702,2,353.282850161382,2,7.00040349920915,2,297.09259759306,0.988270517044524,0.890143979605957
"3","AGO",3,0.00480872093013443,3,796.254457860283,3,17.0359023567572,3,363.390243553024,0.947509802071934,0.863926108627989
"4","ALB",4,0.00191930564266031,4,2781.04738168834,4,33.6583177625552,4,110.259912404704,0.958366726595031,0.951969076178443
"5","AND",5,0.00162856436353125,5,980.748059425884,5,14.5265555315637,5,51.9586090871687,0.971162057020588,0.88378374843559
"6","ARE",6,0.0185077301636533,6,13157.8945412349,6,1089.38520281629,6,2711.15772022062,0.860516178448307,0.628878860757127
"7","ARG",7,0.00653137051583713,7,5582.65973948992,7,188.062989564689,7,1238.50522895055,0.952710376042035,0.774402335302185
"8","ARM",8,0.00204938279754795,8,657.00001224726,8,15.1794672614096,8,71.964064013343,0.957730034686332,0.837531365032191
"9","ATG",9,0.00196359993620423,9,866.982130866367,9,17.521692536697,9,15.3724410208009,0.855825609406982,0.758166182475134
"10","AUS",10,0.0105407549078687,10,9111.69182998026,10,625.913430942166,10,2995.93649835835,0.935643142039896,0.838070993292329
"11","AUT",11,0.00781376294355288,11,27466.5332003993,11,2501.93089906076,11,2409.89285358922,0.927063182640556,0.906306240692022
"12","AZE",12,0.00280116564758441,12,433.354932318832,12,16.5975562990682,12,263.148484181186,0.960879428470125,0.704975104649999
"13","BDI",13,0.00226613185166248,13,176.564603136816,13,3.24404826986791,13,26.3875610992584,0.976211077581158,0.971837886517492
"14","BEL",14,0.00828232925753035,14,19537.5238546904,14,2109.27618203066,14,2782.52687627696,0.941444330414826,0.916175291286711
"15","BEN",15,0.00274880387402862,15,119.100108531162,15,4.56013502051816,15,146.101730293942,0.987787936829173,0.84002017824113
"16","BFA",16,0.00227610952040552,16,27.1632597061487,16,3.13727546684005,16,60.2088896254536,0.972994826520951,0.888784639754963
"17","BGD",17,0.00293607644721991,17,1464.38950036458,17,28.2329766631985,17,543.812092037966,0.973071311467809,0.916129904819009
"18","BGR",18,0.00294851991600241,18,9150.91259827343,18,413.082022041692,18,562.356130484648,0.947278970857442,0.925672578086244
"19","BHR",19,0.00320253861820524,19,1145.2612038999,19,35.0613258664898,19,243.185932922876,0.93718088860822,0.805738535724965
"20","BHS",20,0.00178639005161782,20,1236.21279794174,20,13.2406941359404,20,69.0348068308401,0.98925445206727,0.951825212415467
"21","BIH",21,0.00213616231878858,21,3701.33807949945,21,71.874972819559,21,141.32622063751,0.94552738580127,0.932469077171932
"22","BLR",22,0.00389263874270767,22,6376.16910507651,22,235.737404604357,22,389.532148389296,0.927044977922716,0.897575061661563
"23","BLZ",23,0.00177026932701647,23,645.140500706431,23,11.1828307577671,23,21.6482510902291,0.91115995413977,0.765621770703384
"24","BMU",24,0.00165480930136284,24,60.7412891723224,24,2.94478220975021,24,34.6704541005374,0.989882640109535,0.864099019854235
"25","BOL",25,0.003792851871965,25,386.052132832592,25,8.36656684952931,25,150.756535268139,0.939686214714656,0.777801456113384
"26","BRA",26,0.0114043822137985,26,12637.4707404442,26,946.386646850539,26,3269.78865493399,0.932895058874613,0.801603192545469
"27","BRB",27,0.00222643199566772,27,891.667377806623,27,19.1529506223171,27,44.9066594480341,0.938028965850039,0.850454935861271
"28","BRN",28,0.00176428184342986,28,1291.52796175932,28,16.0797685105749,28,98.3713854116678,0.990867981191336,0.990655255142387
"29","BTN",29,0.00141633947861759,29,81.6373830313314,29,2.84042879799908,29,26.446861415104,0.993101155596325,0.964328607688974
"30","BWA",30,0.00301597830353937,30,2026.36636656054,30,31.1488777700273,30,174.155781434263,0.990860774686257,0.954827786836509
"31","CAF",31,0.0019438323480685,31,30.4023902668598,31,2.52938632556038,31,16.5468228764749,0.971063175490523,0.945436183584356
