country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Finland,FIN,2021,56790.379,79.790001,10.947123,0.024338722,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,2021,10322.43,86.016006,9.242074,-0.046341896,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,2021,52517.34,63.790001,10.868898,0.062989235,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,2021,3946.4199,87.330002,8.2805643,0.0241642,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,2021,18523.58,85.349998,9.8267994,-0.0084886551,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,2021,51004.43,58.540001,10.839667,0.07838726,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,2021,18915.65,101.6,9.8477449,0.10494614,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,2021,6607.5,62.709999,8.7959604,0.0299263,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,2021,3738.8101,115.2,8.2265224,0.029261589,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,2021,2777.8,42.099998,7.9294147,0.02754879,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,2021,2522.77,44.810001,7.8331127,0.026880264,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,2021,16821.449,76.970001,9.7304096,-0.015789032,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,2021,33531.16,88.010002,10.420231,0.095171928,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,2021,15290.25,86.016006,9.6349707,0.042928696,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,2021,69302.008,83.68,11.146229,0.011147499,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,2021,11825.14,49.259998,9.3779831,0.063539505,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,2021,22865.93,86.016006,10.037403,0.17296124,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,2021,65884.938,402.45999,11.095665,0.07166481,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,2021,6202.98,103.37,8.7327852,0.10168171,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,2021,36930.281,102.33,10.516788,0.12799835,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,2021,3145.01,37.049999,8.0535727,-0.029706955,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,2021,38887.191,159.19,10.56842,0.073831558,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,2021,12757.07,40.200001,9.4538412,0.029314041,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,2021,8050.02,45.419998,8.9934301,0.08425808,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,2021,116903.61,231.03,11.669105,0.13668537,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,2021,15884.43,42.669998,9.6730947,0.032168388,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,2021,12731.75,61.5,9.4518538,-0.0075025558,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2021,61610.211,76.230003,11.028583,0.034114838,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2021,46162.078,54.900002,10.739914,0.072915077,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2021,49825.391,60.299999,10.81628,0.090701103,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2021,10430.69,86.016006,9.2525082,0.053030014,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2021,9182.5,80.330002,9.1250544,0.017561913,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2021,44355.352,36.740002,10.699988,0.031208038,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2021,32945.852,58.669998,10.40262,0.028768539,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2021,5338.8501,35.0,8.5827656,0.054158211,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2021,5736.48,100.26,8.6546011,0.035248756,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2021,6225.5298,146.17999,8.736414,0.015663147,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2021,3020.49,74.5,8.0131741,0.063486099,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2021,26896.619,86.016006,10.199756,0.0059547424,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2021,51718.25,75.309998,10.853566,0.046384811,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2021,50651.961,82.0,10.832733,0.025577545,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2021,8080.4399,86.016006,8.9972019,0.010555267,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2021,11599.78,78.830002,9.3587418,-0.07533741,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2021,1539.21,86.016006,7.3390245,0.027552128,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2021,12641.51,164.28,9.4447412,0.23653698,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2021,19101.17,86.016006,9.8575048,0.10821533,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2021,14316.14,41.23,9.5691433,0.030460358,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2021,2544.78,139.19,7.8417993,0.010932446,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2021,45873.531,154.81,10.733644,0.062555313,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2021,136772.44,397.51001,11.826074,0.051817894,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2021,36912.012,136.8,10.516293,0.075554848,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2021,73374.453,171.32001,11.203331,0.20687199,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2021,8623.2695,75.519997,9.0622196,0.068225861,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2021,15682.07,88.470001,9.6602736,0.14544868,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2021,1577.4301,55.220001,7.3635521,0.020300388,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2021,19052.619,142.61,9.8549595,0.29094028,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2021,20782.59,83.07,9.9418707,0.052052498,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2021,6767.96,120.06,8.8199549,0.053220749,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2021,22144.279,146.72,10.005335,0.054413795,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2021,2796.23,56.720001,7.9360275,-6.4373016e-05,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2021,56852.32,220.17,10.948213,0.12070751,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2021,5178.4502,86.016006,8.5522614,-0.13498306,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2021,14792.25,119.1,9.6018591,-0.00061416626,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2021,1457.24,112.08,7.2842994,-0.0060753822,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2021,5836.5698,88.309998,8.6718988,-0.02147007,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2021,23010.199,135.19,10.043693,0.033218384,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2021,1687.59,44.599998,7.4310565,0.018630505,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2021,29822.85,134.03999,10.30303,0.021090508,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2021,9709.0996,83.540001,9.1808186,0.0058717728,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2021,24643.188,49.040001,10.112256,0.060428619,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2021,1585.6,37.02,7.3687181,-0.018799305,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2021,7588.48,86.016006,8.9343863,-0.0099306107,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2021,7119.1699,106.21,8.8705463,0.087399483,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2021,68573.563,163.14999,11.135662,0.055642128,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2021,88984.141,71.220001,11.396214,0.032995224,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2021,4546.23,43.049999,8.4220533,0.029847145,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2021,12112.24,110.8,9.4019718,0.069009781,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2021,48248.719,48.540001,10.784124,0.041953087,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2021,38719.461,95.949997,10.564097,0.030386925,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2021,5367.27,27.030001,8.5880747,0.044238091,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2021,30932.76,80.129997,10.339571,0.14036655,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2021,15280.55,55.43,9.6343365,0.11580563,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2021,8857.79,63.48,9.0890522,0.046517372,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2021,15780.55,81.150002,9.6665335,-0.14174938,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2021,3976.8999,86.016006,8.2882576,-0.025013924,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2021,41059.578,110.87,10.62278,0.081319809,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2021,24643.188,86.016006,10.112256,0.060428619,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2021,38657.672,85.870003,10.562501,0.047829628,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2021,15406.17,69.739998,9.6425238,0.027274132,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2021,24643.188,52.98,10.112256,0.060428619,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2021,116832.66,92.779999,11.668498,0.12541294,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2021,38638.43,50.59,10.562002,0.060328484,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2021,2733.4399,54.290001,7.9133162,0.08117485,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2021,62690.5,50.880001,11.045965,0.087804794,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2021,3248.98,4.1300001,8.0860968,-0.045801163,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2021,4173.6802,69.379997,8.3365536,0.038003922,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2021,132617.34,329.16,11.795223,0.13479996,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2021,2449.8701,67.419998,7.8037901,-0.026293755,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2021,2849.3899,42.139999,7.9548602,0.034548283,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2021,10809.71,81.849998,9.2882004,0.10909748,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2021,5732.6899,86.016006,8.6539402,-0.0017881393,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2021,18458.23,86.016006,9.823266,-0.033724785,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2021,38346.09,181.98,10.554408,0.05714035,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2021,45914.059,161.78999,10.734527,0.078125,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2021,62731.699,91.110001,11.046622,0.044933319,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2021,9990.4297,89.93,9.209383,0.029932976,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2021,29979.83,183.77,10.30828,-0.0025444031,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2021,4592.8398,61.220001,8.4322538,-0.0087814331,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2021,2435.0701,43.950001,7.7977309,-0.031513691,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2021,2638.8101,56.380001,7.8780832,0.026235104,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2021,20242.77,117.25,9.9155531,0.014204979,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2021,3985.9099,71.830002,8.2905207,0.067765236,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2021,16434.141,33.060001,9.7071161,0.039909363,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2021,6929.1802,68.550003,8.8434963,-0.0073661804,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2021,30482.119,86.016006,10.324896,-0.0078020096,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2021,12444.33,93.629997,9.4290199,0.040064812,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2021,32105.551,69.610001,10.376784,0.1025362,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2021,5352.98,86.016006,8.5854092,0.037791252,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2021,3493.0801,29.92,8.1585388,0.012461662,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2021,2684.9199,41.709999,7.8954062,0.002576828,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2021,17846.41,82.699997,9.7895575,0.043160439,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2021,29431.891,58.32,10.289834,0.057467461,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2021,71307.398,25.610001,11.174755,0.057214737,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2021,9247.6396,57.459999,9.1321239,0.057900429,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2021,16200.9,86.016006,9.6928225,0.027357101,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2021,24643.188,29.23,10.112256,0.060428619,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2021,12048.9,186.67999,9.3967285,0.016527176,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2021,3135.8401,59.950001,8.0506525,-0.038829803,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2021,6350.1099,59.77,8.7562275,-0.060372353,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2021,24643.188,86.016006,10.112256,0.060428619,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,2021,13681.95,56.16,9.5238323,0.032036781,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
