country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Ethiopia,ETH,2003,795.77002,79.285339,6.6793103,-0.052065849,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0
Finland,FIN,2003,49655.551,68.07,10.812865,0.017533302,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,2003,9361.46,79.285339,9.1443567,0.00039672852,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,2003,46730.98,52.599998,10.752163,0.0025758743,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,2003,3692.4199,96.699997,8.2140369,0.018923759,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,2003,20875.449,80.300003,9.9463291,-0.005065918,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,2003,45759.398,50.07,10.731153,0.027021408,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,2003,7227.7402,77.629997,8.8856821,0.11162758,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,2003,3507.75,97.290001,8.1627302,0.023692131,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,2003,2473.23,35.080002,7.8132801,-0.010017395,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,2003,2682.48,68.860001,7.8944969,0.039510727,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,2003,2002.28,38.029999,7.6020417,-0.025483131,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,2003,21709.58,79.285339,9.9855089,0.069972992,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,2003,35970.699,47.889999,10.49046,0.053964615,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,2003,12726.53,79.285339,9.4514437,0.086007118,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,2003,46649.051,87.300003,10.750408,0.040595055,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,2003,8926.1504,67.0,9.0967407,0.0027608871,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,2003,8267.4297,189.16,9.0200787,-0.0056209564,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,2003,41570.578,292.45001,10.635148,0.032079697,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,2003,4714.8701,122.25,8.458477,0.018808365,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,2003,25473.91,81.440002,10.145411,0.053904533,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,2003,3227.1201,37.200001,8.0793457,0.016679764,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,2003,25255.869,116.79,10.136814,0.041496277,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,2003,6599.0898,53.619999,8.7946873,0.03345871,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,2003,3445.9299,30.59,8.144949,0.058322906,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,2003,58709.148,146.53,10.98035,0.013402939,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,2003,13519.45,50.68,9.5118847,0.071779251,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,2003,6849.3301,154.23,8.8319063,-0.48675442,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2003,51173.199,67.400002,10.842971,0.015631676,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2003,31780.779,66.879997,10.366617,-0.0036678314,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2003,51126.262,45.990002,10.842053,-0.0047388077,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2003,10169.75,79.285339,9.2271729,0.029947281,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2003,8800.5,115.71,9.0825634,0.01862812,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2003,39501.809,21.33,10.584102,0.013094902,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2003,17344.75,91.459999,9.7610455,0.08314991,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2003,3674.0901,54.130001,8.2090607,-0.0019493103,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2003,3982.9299,83.93,8.289773,0.057457924,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2003,2309.8401,120.07,7.7449336,0.08277607,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2003,2258.03,103.93,7.7222481,-0.036384106,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2003,19927.18,79.285339,9.8998404,-0.043512344,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2003,30142.461,59.419998,10.31369,0.025100708,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2003,67984.313,86.559998,11.127032,0.13584805,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2003,3282.99,60.57,8.0965099,0.043506622,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2003,12272.34,54.09,9.415103,0.017965317,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2003,1308.15,79.285339,7.1763692,-0.36671877,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2003,18422.73,90.610001,9.8213406,0.10241032,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2003,18522.51,79.285339,9.8267422,0.033536911,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2003,6741.0098,75.339996,8.8159647,0.050372124,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2003,2127.3701,79.285339,7.662642,0.049420834,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2003,20302.98,98.089996,9.9185228,0.10843658,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2003,120396.26,244.98,11.698544,0.0137043,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2003,18717.67,88.580002,9.8372231,0.090590477,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2003,67994.781,150.78999,11.127186,0.098347664,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2003,5810.0498,52.330002,8.6673441,0.046859741,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2003,7034.3599,140.06,8.8585615,0.066728592,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2003,1584.75,34.029999,7.3681822,0.064049721,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2003,15316.12,79.285339,9.6366615,0.11225414,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2003,19701.461,48.700001,9.8884478,-0.0021972656,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2003,4040.6599,117.02,8.304163,-0.019891739,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2003,12077.9,71.07,9.3991327,0.020712852,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2003,2611.8401,46.889999,7.8678102,0.061675549,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2003,32146.68,154.57001,10.378064,0.029689789,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2003,1874.17,79.285339,7.5359211,0.12030077,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2003,6463.79,120.3,8.7739716,0.054984093,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2003,883.23999,70.169998,6.783597,0.047045231,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2003,5023.6499,55.32,8.5219116,0.044103622,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2003,14669.5,108.66,9.5935259,0.050329208,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2003,1176.12,79.285339,7.0699763,0.030456066,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2003,19329.01,194.2,9.8693619,0.032608986,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2003,8237.3701,95.949997,9.0164366,0.027082443,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2003,18890.178,61.889999,9.8463974,0.023496628,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2003,1231.28,33.380001,7.1158094,-0.014144897,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2003,5905.3101,79.285339,8.6836071,0.043329239,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2003,5000.6099,62.18,8.5173149,0.0131073,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2003,56452.871,111.3,10.941161,-0.0037403107,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2003,79728.781,66.32,11.286386,0.0035390854,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2003,2439.49,44.25,7.7995443,0.024587631,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2003,7526.4199,79.285339,8.9261751,0.0051269531,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2003,38976.91,57.91,10.570724,0.026460648,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2003,41247.59,84.849998,10.627348,-0.033532143,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2003,3668.78,24.65,8.2076149,0.029066086,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2003,14957.55,117.27,9.6129713,0.030574799,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2003,8174.3799,37.619999,9.0087605,0.030153275,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2003,5003.3799,87.57,8.517869,0.029795647,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2003,16579.311,79.285339,9.7159109,-0.029474258,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2003,3064.4399,123.45,8.0276203,-0.011795044,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2003,19855.631,69.209999,9.8962431,0.035302162,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2003,18890.178,79.285339,9.8463974,0.023496628,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2003,35115.379,61.139999,10.466394,-0.013102531,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2003,9903.4502,81.129997,9.2006388,0.03000164,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2003,18890.178,79.285339,9.8463974,0.023496628,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2003,93224.359,90.160004,11.442764,-0.0094718933,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2003,24057.93,59.130001,10.08822,0.074995995,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2003,1220.5,29.309999,7.1070161,-0.00019645691,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2003,52234.648,69.830002,10.863502,0.03631115,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2003,3946.9199,26.440001,8.2806911,0.034175873,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2003,3170.03,50.82,8.0614967,0.030362129,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2003,71877.531,377.22,11.182719,0.059224129,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2003,2050.3101,55.959999,7.6257463,0.04483223,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2003,2196.28,46.450001,7.6945205,0.049955368,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2003,7780.27,68.239998,8.9593468,0.0135355,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2003,4161.6401,79.285339,8.3336649,0.054028511,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2003,17383.5,79.285339,9.7632771,0.041426659,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2003,20730.25,126.0,9.9393492,0.048082352,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2003,32827.75,103.28,10.39903,0.030847549,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2003,50507.93,75.330002,10.829885,0.014914513,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2003,6578.2998,79.285339,8.7915316,0.037558556,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2003,18825.221,168.84,9.8429527,-0.049360275,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2003,8177.5498,61.549999,9.0091476,0.045754433,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2003,1878.59,83.379997,7.5382767,0.097384453,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2003,2234.98,55.389999,7.7119875,0.039709091,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2003,13287.3,116.69,9.4945641,0.060106277,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2003,1736.64,137.67,7.4597077,0.085116386,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2003,5203.8501,63.200001,8.5571537,0.012565613,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2003,6053.8799,73.220001,8.7084551,-0.0051450729,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2003,24910.82,79.285339,10.123057,0.12987328,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2003,9752.0195,82.389999,9.1852293,0.035960197,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2003,15255.72,46.369999,9.6327095,0.044762611,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2003,3838.3999,79.285339,8.2528105,-0.051906586,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2003,2059.8401,30.450001,7.6303835,0.038198948,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2003,1649.15,36.59,7.4080153,0.031144142,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2003,13342.88,102.59,9.4987383,0.098373413,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2003,16694.439,51.759998,9.7228308,0.0073137283,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2003,56498.211,22.629999,10.941964,0.018977165,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2003,3711.78,70.459999,8.2192669,0.029275894,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2003,11475.33,79.285339,9.3479548,0.066588402,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2003,18890.178,50.580002,9.8463974,0.023496628,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2003,5090.29,124.33,8.5350904,0.056716919,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2003,2962.03,91.57,7.9936299,0.017364025,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2003,5425.4399,76.269997,8.5988541,0.045627594,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2003,18890.178,74.379997,9.8463974,0.023496628,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,2003,11923.12,45.720001,9.3862343,0.019098282,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
