country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
"Egypt, Arab Rep.",EGY,2001,10117.33,39.810001,9.2220049,0.013503075,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0
Eritrea,ERI,2001,18062.795,72.059998,9.80161,0.013834,0,Africa,15.333333,38.883335,English,GBR,Emerging and Developing Economies,0.0
Spain,ESP,2001,41224.289,58.009998,10.626783,0.03150177,0,Europe,40.416668,-3.7166667,Spanish,,Advanced Economies,1.0
Estonia,EST,2001,21874.689,126.55,9.9930859,0.063512802,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0
Ethiopia,ETH,2001,851.31,75.541595,6.7467761,0.049408436,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0
Finland,FIN,2001,48099.301,70.279999,10.781023,0.023783684,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,2001,9157.8096,75.541595,9.1223621,0.0095252991,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,2001,46454.871,56.889999,10.746237,0.011527061,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,2001,3609.8701,97.300003,8.1914272,0.015175819,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,2001,21604.779,83.639999,9.98067,-0.0051908493,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,2001,43976.84,52.630001,10.691419,0.019779205,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,2001,6074.0898,63.330002,8.7117872,0.062466621,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,2001,3369.51,110.05,8.1225224,0.012590408,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,2001,2412.75,40.189999,7.7885222,0.022830009,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,2001,2737.7,46.93,7.9148736,0.02931118,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,2001,2025.6,47.580002,7.6136212,0.025489807,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,2001,18031.961,75.541595,9.799901,0.42680645,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,2001,32675.93,56.860001,10.394394,0.0402565,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,2001,11333.24,75.541595,9.335495,-0.025422096,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,2001,45405.852,75.541595,10.723396,0.0091638565,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,2001,8771.1602,70.669998,9.0792246,8.6784363e-05,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,2001,8212.04,199.58,9.0133562,0.023003578,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,2001,39777.859,240.85001,10.591065,-0.0017766953,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,2001,4578.9502,115.94,8.429225,-0.00016117096,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,2001,22826.619,79.440002,10.035683,0.069114685,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,2001,3197.0601,27.57,8.0699873,-0.021664619,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,2001,23069.211,130.89999,10.046254,0.042110443,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,2001,6190.52,69.790001,8.7307739,0.021906853,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,2001,3188.8101,25.99,8.0674028,0.028407097,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,2001,55630.102,174.84,10.926479,0.035776138,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,2001,11739.01,40.540001,9.3706732,0.0082025528,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,2001,12529.61,126.78,9.4358501,-0.013677597,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2001,50556.988,73.940002,10.830856,0.024396896,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2001,32590.23,62.139999,10.391768,-0.020795822,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2001,51332.289,49.860001,10.846075,0.019252777,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2001,9736.0596,75.541595,9.1835918,0.0070238113,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2001,8339.79,109.29,9.0287933,0.030790329,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2001,39062.281,19.559999,10.572912,0.0014438629,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2001,14612.03,92.849998,9.5896006,0.12184238,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2001,3778.26,55.950001,8.2370186,0.0057382584,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2001,3795.8899,73.75,8.2416744,0.042358398,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2001,2032.08,111.77,7.6168151,0.055677891,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2001,2357.5801,110.78,7.7653909,-0.051195145,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2001,20648.789,75.541595,9.9354124,0.039927483,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2001,27440.66,60.43,10.219781,0.038503647,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2001,59099.672,86.849998,10.98698,-0.024827003,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2001,3015.6299,65.900002,8.0115643,0.03943634,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2001,11817.93,55.560001,9.3773727,0.021052361,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2001,1867.12,75.541595,7.5321522,-0.00056791306,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2001,17115.99,43.169998,9.7477684,-0.036204338,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2001,17993.641,75.541595,9.7977734,-0.04484272,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2001,6230.0298,80.900002,8.7371368,-0.031376839,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2001,2004.03,75.541595,7.6029153,0.036521435,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2001,16933.02,93.489998,9.7370205,0.071064949,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2001,116258.43,270.76999,11.66357,0.018375397,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2001,15695.91,88.18,9.6611557,0.075520515,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2001,57173.859,150.02,10.953852,0.020838737,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2001,5417.5801,53.490002,8.5974045,0.06038475,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2001,6090.0298,124.5,8.7144079,0.061447144,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2001,1748.5,41.040001,7.4665136,0.027283669,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2001,12978.0,75.541595,9.4710112,-0.056930542,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2001,20078.221,44.740002,9.9073906,-0.019349098,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2001,4000.73,118.73,8.2942324,0.058813095,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2001,11571.86,71.480003,9.3563318,-0.035353661,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2001,2458.46,49.32,7.8072906,0.11667538,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2001,30600.971,161.33,10.328787,-0.015111923,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2001,1498.3101,75.541595,7.3120933,0.096904755,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2001,5917.0698,115.82,8.6855965,0.016843796,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2001,785.78998,50.419998,6.6666894,0.098639488,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2001,4847.4102,60.700001,8.4861994,-0.03271389,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2001,13823.42,128.05,9.5341196,0.025027275,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2001,1149.58,75.541595,7.047152,-0.075222492,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2001,18186.439,203.36,9.8084316,-0.018871307,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2001,7786.54,88.580002,8.9601517,-0.009185791,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2001,18062.795,58.18,9.80161,0.013834,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2001,1233.0699,33.009998,7.1172624,0.035074711,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2001,5039.5498,75.541595,8.5250721,0.030328751,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2001,4958.3301,57.98,8.5088243,0.016282082,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2001,56887.43,119.48,10.94883,0.015421867,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2001,78791.297,73.160004,11.274558,0.015399933,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2001,2413.8101,55.799999,7.7889619,0.030705452,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2001,8277.8701,75.541595,9.0213413,-0.066260338,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2001,36885.641,67.230003,10.515577,0.027647972,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2001,43492.289,84.529999,10.680339,0.032867432,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2001,3559.73,23.58,8.1774397,0.0079021454,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2001,14427.83,135.58,9.5769138,-0.010010719,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2001,7611.6699,35.060001,8.937438,-0.007516861,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2001,4778.3999,84.900002,8.4718609,0.0079755783,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2001,16433.641,75.541595,9.7070856,0.061854362,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2001,3211.76,117.58,8.0745745,-0.035191536,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2001,18800.6,57.880001,9.8416443,0.012537956,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2001,18062.795,75.541595,9.80161,0.013834,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2001,35500.23,65.089996,10.477295,0.012198448,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2001,9749.2598,72.610001,9.184947,-0.025252342,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2001,18062.795,75.541595,9.80161,0.013834,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2001,92115.727,94.970001,11.430801,-0.011561394,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2001,21219.9,61.110001,9.9626951,0.053983688,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2001,1093.1801,29.200001,6.9968462,0.072568417,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2001,53309.109,63.560001,10.883862,-0.048570633,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2001,3701.55,20.290001,8.216507,0.034548759,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2001,3149.3301,49.720001,8.054945,0.017954826,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2001,65784.398,349.29001,11.094138,-0.037739754,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2001,2055.27,45.110001,7.6281624,-0.10237265,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2001,1749.35,35.939999,7.4669995,-0.12461472,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2001,7580.3198,65.889999,8.9333105,0.0046100616,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2001,3907.02,75.541595,8.2705297,0.013951302,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2001,16556.939,75.541595,9.7145605,0.02054882,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2001,18914.391,121.93,9.8476782,0.030661583,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2001,30857.109,105.58,10.337123,0.026319504,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2001,48810.641,80.57,10.795704,0.010831833,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2001,6135.4502,75.541595,8.721839,0.0048007965,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2001,20147.42,179.88,9.9108315,-0.02384758,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2001,7698.3999,67.370003,8.9487677,-0.014127731,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2001,1626.5699,64.32,7.3942289,0.076538563,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2001,2122.0801,51.389999,7.660152,-0.01816988,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2001,11901.32,120.27,9.3844042,0.023703575,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2001,1467.4,146.66,7.2912474,0.072169304,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2001,5228.7998,81.989998,8.5619373,0.02248764,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2001,5860.0801,62.41,8.6759186,0.0088806152,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2001,20366.75,75.541595,9.9216585,0.036459923,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2001,9380.5596,89.550003,9.1463947,0.026589394,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2001,13872.13,49.939999,9.5376368,-0.068583488,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2001,3705.5901,75.541595,8.217598,-0.0043916702,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2001,1899.75,28.030001,7.5494776,0.031989574,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2001,1516.96,35.330002,7.3244634,0.019947529,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2001,11379.39,99.93,9.3395586,0.093459129,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2001,17986.9,36.310001,9.7973986,-0.041660309,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2001,55017.301,22.969999,10.915403,-0.00038719177,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2001,3509.73,56.779999,8.1632948,0.028636932,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2001,10177.81,75.541595,9.2279654,0.017719269,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2001,18062.795,42.139999,9.80161,0.013834,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2001,4570.27,111.96,8.4273272,0.049574852,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2001,3148.3301,87.769997,8.0546274,-0.059747696,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2001,4941.1201,75.541595,8.5053473,0.063181877,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2001,18062.795,70.889999,9.80161,0.013834,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
