"","iso_o","pageRank_total.name","pageRank_total.wpr","close_total.name","close_total.closeness","outdegree_total.name","outdegree_total.degree","indegree_total.name","indegree_total.degree","local_clust_tt_total","local_clust_out_total"
"1","ABW",1,0.00186452922463032,1,19599.9905653684,1,295.221244406243,1,188.981847647302,0.984879503113459,0.982123468665433
"2","AFG",2,0.00192274296582024,2,1939.33803444311,2,40.2464727537912,2,242.646568305889,0.96705882235098,0.9745363948157
"3","AGO",3,0.00230778321530043,3,31090.6777487365,3,1121.50995375338,3,613.727865002342,0.986571567597675,0.984595182507537
"4","ALB",4,0.00208940734504126,4,8796.0291210058,4,107.931205034462,4,271.048068736776,0.984849791296276,0.987352079768875
"5","AND",5,0.00199399037407868,5,2206.73369929712,5,30.0066778032031,5,224.771216830037,0.994246377986829,0.972174905431498
"6","ARE",6,0.00602304856552743,6,51565.3885871408,6,4054.81973150221,6,3766.51371298785,0.950536201945046,0.93573742262742
"7","ARG",7,0.00410357071330305,7,35698.0071859521,7,3406.25693655199,7,2333.91673793104,0.947665819623034,0.925474422298457
"8","ARM",8,0.00189554907387135,8,3347.01809590366,8,95.6243549201079,8,192.05344228514,0.972505207045431,0.97192658502598
"9","ATG",9,0.00191383335267952,9,7654.18253135789,9,70.7692835054065,9,112.221960937428,0.977136926555886,0.989501834048382
"10","AUS",10,0.0088346081309448,10,52924.3663429516,10,6593.54399339554,10,5925.11462192232,0.953304286403653,0.944431463595066
"11","AUT",11,0.00835971396227323,11,60866.8942514637,11,5951.54687770447,11,6442.89155651004,0.970657096997652,0.969953856226826
"12","AZE",12,0.00205712144396717,12,19154.3471836699,12,476.487142519918,12,320.237183133216,0.955372804632462,0.961957653643575
"13","BDI",13,0.00180327678319432,13,760.309405062624,13,21.6662044289103,13,47.363424764347,0.971634632551732,0.982398620995987
"14","BEL",14,0.0224529536181795,14,71554.8305846714,14,14125.7286102607,14,14907.4293613417,0.973354140531588,0.967041169560828
"15","BEN",15,0.00225799306959041,15,4348.94989121857,15,110.604181126967,15,287.536436066273,0.971871388734886,0.962438010510618
"16","BFA",16,0.00206444675293583,16,2735.69504985884,16,78.2487498560337,16,170.151227398241,0.956353263003925,0.9620381894489
"17","BGD",17,0.00326171263602121,17,28462.5987554338,17,1014.55395735585,17,1206.16355746957,0.974238612901898,0.986479893508516
