"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.0014975967637366,1,223.226520836571,1,5.15972193629721,1,28.1699498371158,0.987589211694833,0.867271942292758
"2","AFG",2,0.00338013206184896,2,152.417710331244,2,6.39197916106016,2,130.231051039286,0.973676888470592,0.910040270531078
"3","AGO",3,0.00449686997220822,3,491.013796476983,3,9.36642979924596,3,236.441678038189,0.962487837642619,0.903826823538479
"4","ALB",4,0.00187065064792016,4,4660.47982366184,4,73.7139993068349,4,150.441858776134,0.981991794946869,0.975611662825656
"5","AND",5,0.00162894613558224,5,1445.07795819528,5,19.6260045509095,5,44.8568257670375,0.98716804798014,0.964404776106109
"6","ARE",6,0.0187352025124933,6,20775.9532776608,6,2938.17480624986,6,4663.85349842473,0.804777246084012,0.609802114117913
"7","ARG",7,0.0048533265269297,7,2637.03886027389,7,69.1756269723407,7,1071.24871721117,0.963761921037055,0.845337202733853
"8","ARM",8,0.00229366441995936,8,905.21159311695,8,13.6368649210521,8,112.395641379329,0.976673369121113,0.95226646714742
"9","ATG",9,0.00188904141887011,9,84.3597753810918,9,3.48850464448351,9,18.6007903907407,0.973800569464478,0.795770409832424
"10","AUS",10,0.00784869722900767,10,11562.6515840441,10,609.606262244484,10,3381.85948949972,0.948411648467295,0.877828515204883
"11","AUT",11,0.00763652974481603,11,33329.1940475351,11,2446.81630737579,11,3027.70582742248,0.932256481068743,0.927309775003721
"12","AZE",12,0.00259001375057884,12,626.884684464676,12,14.6832305581346,12,255.164661469098,0.970509486742612,0.896118344922109
"13","BDI",13,0.00217937376274283,13,37.9370982056105,13,2.59530796504471,13,26.339959276426,0.974765553288045,0.843284214092141
"14","BEL",14,0.00891956668010875,14,21375.5281446009,14,2007.80259854555,14,3223.77438346406,0.95430451236443,0.945949320218816
"15","BEN",15,0.00297839215295599,15,111.285667174378,15,4.29786828159699,15,82.0637819790913,0.979517279429643,0.954781372964279
"16","BFA",16,0.00317090527839338,16,348.154167220022,16,6.75072751584639,16,93.3655714739751,0.974947927716156,0.914747511405401
"17","BGD",17,0.00308191499618759,17,1024.27515704243,17,36.0183197837142,17,913.27746732494,0.988487563947395,0.936165518438906
"18","BGR",18,0.00318608440638113,18,17229.8784022066,18,753.237545861416,18,848.421166194774,0.956557294664967,0.939737436622116
"19","BHR",19,0.00309788733735825,19,2293.83459122879,19,63.7264830597587,19,337.460669564953,0.936190454270603,0.856890947720804
"20","BHS",20,0.00183259566032837,20,3381.70948379789,20,33.1018078666276,20,79.1868531989622,0.988090341102294,0.986932387003601
"21","BIH",21,0.00205600695480799,21,8198.86256831179,21,185.99448195916,21,186.032912824005,0.953940071279249,0.951353132483844
"22","BLR",22,0.00405187087671435,22,8692.08590938226,22,333.38541454805,22,590.545564588288,0.948197935574219,0.934875775672632
"23","BLZ",23,0.0017046818589455,23,279.389358539443,23,4.70820105206701,23,24.5302497146372,0.982116579229791,0.972810205684035
"24","BMU",24,0.00166711595987064,24,228.642902287222,24,4.04582804265747,24,42.4138765416293,0.998277234230974,0.97962305702476
"25","BOL",25,0.0030447160403415,25,742.691743139397,25,10.461835604165,25,147.765601676935,0.961876894270588,0.940951193227811
"26","BRA",26,0.00928251130337096,26,16601.2424965952,26,743.533485488441,26,3537.38822057231,0.935056675677498,0.797004985025711
"27","BRB",27,0.00208624242392276,27,552.61893806561,27,9.34466509920826,27,47.7183767942185,0.975943580366563,0.940579215006551
