country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Guinea-Bissau,GNB,1995,1999.8199,46.810001,7.6008124,,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,1995,1892.12,69.623146,7.5454531,,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,1995,27646.15,36.130001,10.227242,,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,1995,8750.8203,69.623146,9.0769024,,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,1995,37584.07,69.623146,10.534335,,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,1995,8195.3496,44.689999,9.011322,,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,1995,7071.21,213.33,8.8637867,,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,1995,37905.648,256.89999,10.542855,,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,1995,2555.03,114.54,7.8458195,,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,1995,17522.75,62.799999,9.7712555,,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,1995,3167.9099,37.849998,8.0608273,,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,1995,18977.24,78.18,9.850996,,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,1995,6312.9302,53.959999,8.7503548,,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,1995,2542.4199,22.870001,7.8408718,,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,1995,36094.762,136.10001,10.493903,,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,1995,10465.03,35.139999,9.2557945,,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,1995,5969.6699,0.02,8.6944466,,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,1995,40867.559,64.300003,10.618092,,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,1995,29470.82,59.389999,10.291156,,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,1995,45410.141,45.580002,10.723491,,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,1995,10257.81,69.623146,9.235795,,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,1995,7829.0801,124.58,8.9656,,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,1995,37442.891,16.389999,10.530572,,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,1995,10600.33,82.519997,9.2686405,,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,1995,3890.1001,71.75,8.2661905,,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,1995,2974.71,71.82,7.9979019,,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,1995,1672.74,77.769997,7.4222183,,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,1995,2498.79,101.96,7.8235621,,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,1995,16596.27,69.623146,9.7169333,,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,1995,20697.9,51.400002,9.937788,,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,1995,64093.52,94.32,11.068098,,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,1995,2368.05,60.549999,7.7698221,,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,1995,10762.44,73.139999,9.2838173,,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,1995,534.81,69.623146,6.2819114,,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,1995,17723.27,51.59,9.7826338,,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,1995,18048.779,69.623146,9.8008337,,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,1995,5523.3101,81.639999,8.6167326,,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,1995,1709.6899,69.623146,7.4440675,,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,1995,12164.2,84.540001,9.4062529,,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,1995,92391.344,189.53999,11.433788,,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,1995,10707.51,76.25,9.2787008,,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,1995,60205.711,125.37,11.005523,,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,1995,4444.23,51.720001,8.3993616,,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,1995,6428.8398,128.02,8.768549,,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,1995,1661.27,45.369999,7.4153376,,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,1995,10894.17,69.623146,9.2959833,,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,1995,17028.119,43.669998,9.7426214,,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,1995,4703.4302,106.86,8.4560471,,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,1995,10501.13,72.040001,9.2592382,,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,1995,2022.4,45.080002,7.61204,,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,1995,22310.961,177.06,10.012834,,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,1995,962.21002,69.623146,6.8692327,,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,1995,5457.6899,82.099998,8.6047812,,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,1995,525.41998,63.77,6.2641978,,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,1995,5446.27,73.419998,8.6026859,,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,1995,10847.03,118.15,9.291647,,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,1995,1140.76,69.623146,7.0394502,,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,1995,16568.52,192.11,9.7152596,,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,1995,7506.1001,93.559998,8.9234715,,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,1995,15537.512,41.950001,9.6510124,,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,1995,1280.34,34.779999,7.154881,,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,1995,4797.5098,69.623146,8.475852,,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,1995,4130.29,44.040001,8.3261032,,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,1995,46720.289,107.92,10.751934,,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,1995,66762.156,67.300003,11.108891,,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,1995,2043.61,59.490002,7.6224732,,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,1995,14361.79,69.623146,9.5723267,,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,1995,32584.65,56.91,10.391597,,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,1995,38946.77,64.150002,10.569951,,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,1995,3462.47,36.130001,8.1497374,,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,1995,12086.64,146.91,9.3998556,,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,1995,7372.04,30.93,8.9054499,,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,1995,4477.3198,57.330002,8.4067802,,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,1995,16232.84,69.623146,9.6947918,,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,1995,4008.72,104.74,8.2962275,,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,1995,14227.57,43.560001,9.5629368,,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,1995,15537.512,69.623146,9.6510124,,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,1995,29460.811,59.91,10.290816,,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,1995,10908.27,118.06,9.2972765,,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,1995,15537.512,26.780001,9.6510124,,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,1995,68732.469,87.669998,11.137977,,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,1995,18363.711,55.18,9.8181314,,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,1995,931.37,30.969999,6.8366566,,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,1995,60058.32,65.040001,11.003072,,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,1995,2824.6299,14.77,7.9461327,,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,1995,2835.03,52.73,7.9498076,,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,1995,59483.641,345.45999,10.993457,,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,1995,2996.27,114.21,8.0051231,,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,1995,2058.0801,45.029999,7.629529,,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,1995,7057.9199,59.360001,8.8619061,,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,1995,3802.29,69.623146,8.2433586,,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,1995,16368.31,69.623146,9.7031021,,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,1995,15811.92,107.24,9.668519,,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,1995,24718.02,93.050003,10.115288,,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,1995,40736.43,68.68,10.614878,,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,1995,5693.8198,69.623146,8.6471367,,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,1995,16552.449,53.389999,9.7142897,,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,1995,7431.3501,68.980003,8.9134626,,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,1995,1591.14,55.700001,7.3722062,,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,1995,2036.38,55.599998,7.6189289,,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,1995,11953.92,89.760002,9.3888149,,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,1995,1439.5,137.52,7.2720513,,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,1995,4493.4302,168.17999,8.4103718,,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,1995,5508.3398,71.120003,8.6140184,,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,1995,13912.31,69.623146,9.5405293,,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,1995,7406.2402,93.709999,8.910078,,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,1995,13099.26,35.990002,9.4803114,,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,1995,3286.47,69.623146,8.0975695,,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,1995,1685.85,45.16,7.4300251,,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,1995,1288.51,32.619999,7.161242,,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,1995,10983.01,97.230003,9.3041048,,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,1995,16600.039,38.099998,9.7171602,,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,1995,47220.961,22.450001,10.762593,,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,1995,3052.4199,69.623146,8.0236902,,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,1995,8815.8496,69.623146,9.0843067,,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,1995,15537.512,47.34,9.6510124,,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,1995,3328.21,74.720001,8.1101894,,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,1995,3226.9199,91.959999,8.0792837,,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,1995,4077.99,69.623146,8.3133593,,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,1995,15537.512,87.440002,9.6510124,,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,1995,10318.84,39.48,9.2417269,,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
Zambia,ZMB,1995,2119.96,69.230003,7.6591525,,1,Africa,-15.466666,28.266666,English,GBR,Emerging and Developing Economies,0.0
Zimbabwe,ZWE,1995,5964.5898,79.160004,8.6935959,,1,Africa,-17.833334,31.049999,English,GBR,Emerging and Developing Economies,0.0
