"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.00158668479880239,1,296.492434525588,1,5.18102304842082,1,30.4996147964737,0.978463736873013,0.746795384820595
"2","AFG",2,0.0031093383329689,2,396.762648312722,2,7.18498317452484,2,329.981861999346,0.981516728109808,0.974143483677964
"3","AGO",3,0.00638816795575099,3,351.148087590482,3,10.2816869803046,3,500.231012099027,0.946420370621808,0.931143303104366
"4","ALB",4,0.00185233519998632,4,2481.56727441154,4,29.206980530399,4,88.0927042337469,0.976508545801987,0.979181670312925
"5","AND",5,0.0016123190370726,5,1192.29168286841,5,15.9415064655919,5,46.6740581656437,0.98338361768183,0.927421948174651
"6","ARE",6,0.0198495680521454,6,18933.5572379994,6,2182.36547264195,6,3243.44878804164,0.821541707471637,0.619484191661053
"7","ARG",7,0.00603037503214314,7,5305.10576113401,7,170.01590433662,7,1165.07853826925,0.953243425471947,0.769279783300089
"8","ARM",8,0.00211176229052702,8,585.603738037797,8,15.4270421450215,8,74.0328911684133,0.956865571131146,0.822463060894856
"9","ATG",9,0.00194144767345678,9,547.408049117879,9,16.2807071873308,9,16.5139896863688,0.847932566367307,0.740038631284477
"10","AUS",10,0.0102008800302677,10,9194.69674069624,10,622.270526992735,10,3044.02972197245,0.938549716912457,0.846433240772087
"11","AUT",11,0.00871538796312996,11,26837.2058369175,11,2311.44762354103,11,2375.29437361778,0.934349876812537,0.915550877144146
"12","AZE",12,0.00306826631380274,12,391.453547932403,12,20.0048414790062,12,286.836085392601,0.96756821345385,0.795781708980949
"13","BDI",13,0.00206519240382823,13,31.2785874126853,13,2.66703290277643,13,26.4412069478815,0.968049185684262,0.96365044999151
"14","BEL",14,0.00799201972729963,14,19030.4173260151,14,1929.37763095626,14,2521.57306221529,0.940106773578586,0.911876154001846
"15","BEN",15,0.00286976708757881,15,195.6272915748,15,4.44909873168487,15,137.213438713106,0.978364895173606,0.886098438540518
"16","BFA",16,0.00317165241662217,16,405.691462468323,16,6.69117602650314,16,71.7311056725634,0.962720177506178,0.927430527680313
"17","BGD",17,0.00309927938318318,17,1476.96499192403,17,32.1468225055843,17,441.889091156707,0.977051436684442,0.89747325552099
"18","BGR",18,0.00301899264967769,18,8495.57524472324,18,387.187366536435,18,593.735397113791,0.951422845497241,0.919008198153873
"19","BHR",19,0.00331916780973842,19,2569.68329637009,19,45.9876216347546,19,260.40487610709,0.942149758743857,0.857231449673092
"20","BHS",20,0.00202510865886944,20,892.24748175521,20,10.8363430750385,20,82.4724613510384,0.978105967971119,0.925027252508874
"21","BIH",21,0.0021077523110489,21,3680.88606676577,21,71.3780752287005,21,131.735176812527,0.948074829308477,0.933465575658168
"22","BLR",22,0.00439262857361772,22,6793.9261055901,22,276.888752458667,22,447.790679445807,0.941930896711946,0.910336705121193
"23","BLZ",23,0.00172262538555762,23,142.14700948525,23,4.24816767614683,23,24.2778492100635,0.969024417594357,0.83533653283755
"24","BMU",24,0.00161284491014816,24,311.014266260908,24,5.31804894819989,24,53.8687273321773,0.998630789250498,0.974506606196902
"25","BOL",25,0.00324280719094506,25,411.012951737375,25,7.66948540672875,25,151.532823097512,0.957477372525627,0.827749946725077
"26","BRA",26,0.0108165831633561,26,14822.3419740482,26,915.438515978164,26,3216.83248659692,0.93213320730088,0.810410058563
"27","BRB",27,0.00221397451963656,27,782.789541180316,27,16.4938876194522,27,40.1229072211958,0.939887772725201,0.836149308847294
"28","BRN",28,0.00172449145436932,28,1505.7017887687,28,15.9410104738001,28,97.8257831962168,0.994487644010383,0.997013877755758
"29","BTN",29,0.00149559012739841,29,23.738599879189,29,2.16884890865888,29,24.1756444223447,0.995565953094835,0.992574721259252
"30","BWA",30,0.00292084156328286,30,2087.65624507458,30,33.2371379821732,30,146.156853261821,0.986490143155905,0.954245863488752
"31","CAF",31,0.00174807777069497,31,49.6678188196348,31,3.0115980784546,31,15.9487464810312,0.985433260836684,0.948267613095753
"32","CAN",32,0.0140473960969578,32,32432.7343918867,32,2308.42116852537,32,5227.2658239661,0.955052023545215,0.941129102009575
"33","CHE",33,0.00772284272992861,33,25660.6714756981,33,2121.16302324606,33,2179.57139111819,0.931241381520246,0.911838172730568
"34","CHL",34,0.00507230835260754,34,2034.35800734629,34,119.508401106502,34,1083.18504076168,0.971630219402981,0.792520261961625
"35","CHN",35,0.0393838793659173,35,75029.9235166418,35,33865.6564458412,35,18380.4151879344,0.899005163324422,0.886795024163891
"36","CIV",36,0.0032912389826745,36,312.802718078031,36,9.68133747451756,36,134.965152183837,0.975403863356784,0.825138183555398
"37","CMR",37,0.00244912243363307,37,308.621298160828,37,10.0743618937602,37,124.288869455216,0.970759036039342,0.889239197579337
