country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Dominica,DMA,2023,18278.23,89.32238,9.8134661,0.040611267,0,America,15.3,-61.383335,English,GBR,Emerging and Developing Economies,0.0
Denmark,DNK,2023,69379.219,129.63,11.147343,-0.0013837814,0,Europe,55.666668,12.583333,Danish,,Advanced Economies,1.0
Dominican Republic,DOM,2023,23282.49,49.84,10.055457,0.012774467,0,America,18.5,-69.783333,Spanish,FRA,Emerging and Developing Economies,0.0
Algeria,DZA,2023,15159.32,43.740002,9.6263704,0.025191307,0,Africa,36.833332,3.0,Arabic,FRA,Emerging and Developing Economies,0.0
Ecuador,ECU,2023,14343.02,57.0,9.5710182,0.010962486,0,America,-0.23333333,-78.5,Spanish,ESP,Emerging and Developing Economies,0.0
"Egypt, Arab Rep.",EGY,2023,16691.391,40.450001,9.7226486,0.020030022,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0
Eritrea,ERI,2023,25976.213,89.32238,10.164936,0.02167511,0,Africa,15.333333,38.883335,English,GBR,Emerging and Developing Economies,0.0
Spain,ESP,2023,47322.59,71.800003,10.764743,0.012526512,0,Europe,40.416668,-3.7166667,Spanish,,Advanced Economies,1.0
Estonia,EST,2023,41288.621,154.59,10.628343,-0.043600082,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0
Ethiopia,ETH,2023,2757.96,20.6,7.9222465,0.037824154,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0
Finland,FIN,2023,56250.879,85.559998,10.937577,-0.014427185,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,2023,13194.8,89.32238,9.4875784,0.085104942,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,2023,54296.719,70.629997,10.902219,0.011538506,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,2023,3814.72,97.860001,8.2466221,-7.1525574e-05,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,2023,18701.42,91.480003,9.8363543,0.0021066666,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,2023,52592.68,64.989998,10.870332,-0.01033783,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,2023,22590.529,107.15,10.025286,0.074603081,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,2023,6808.54,64.389999,8.8259335,0.011833191,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,2023,3904.8201,95.830002,8.2699671,0.029315948,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,2023,2963.6001,39.959999,7.9941602,0.034471989,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,2023,2693.78,40.470001,7.8987007,0.034188747,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,2023,15688.24,61.439999,9.6606665,-0.076339722,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,2023,36700.512,92.470001,10.510546,0.023967743,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,2023,17093.16,89.32238,9.7464333,0.042835236,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,2023,71037.539,91.889999,11.170963,0.005027771,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,2023,12384.95,48.299999,9.4242373,0.019323349,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,2023,49312.359,89.32238,10.80593,0.28541565,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,2023,64434.559,353.01001,11.073405,0.0061941147,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,2023,6467.8799,98.790001,8.7746038,0.017986298,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,2023,41320.199,107.28,10.629107,0.035877228,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,2023,2965.95,30.790001,7.9949527,-0.030376911,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,2023,40333.25,158.39,10.604932,-0.0068616867,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,2023,13889.97,41.34,9.5389223,0.040829659,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,2023,9301.7598,44.990002,9.1379585,0.079093933,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,2023,117862.13,239.64999,11.677271,-0.044447899,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,2023,17044.82,49.389999,9.7436018,0.039910316,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,2023,13202.32,69.459999,9.4881477,-0.017352104,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2023,68118.398,87.400002,11.129003,0.041026115,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2023,47527.148,57.990002,10.769056,-0.011943817,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2023,52870.328,65.110001,10.875598,0.010209084,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2023,11398.81,89.32238,9.3412638,0.026865959,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2023,9381.3496,100.35,9.1464787,0.012309074,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2023,45858.66,45.150002,10.733319,0.019515991,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2023,34703.23,62.330002,10.454588,0.035099983,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2023,5691.8301,41.110001,8.6467867,0.035795212,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2023,6575.7798,132.37,8.7911482,0.068604469,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2023,6695.29,134.21001,8.8091593,0.036026955,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2023,3140.5801,107.6,8.0521631,0.010499001,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2023,30616.58,89.32238,10.329297,0.028717041,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2023,54029.34,82.260002,10.897283,0.014931679,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2023,47777.398,96.080002,10.774308,-0.072693825,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2023,8372.1602,89.32238,9.0326672,0.022849083,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2023,11330.27,104.21,9.3352327,-0.012671471,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2023,1616.92,89.32238,7.3882785,0.023731232,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2023,12476.6,159.42999,9.4316101,0.085860252,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2023,23403.74,89.32238,10.060651,0.019042969,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2023,13024.94,43.540001,9.4746208,-0.017062187,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2023,2595.8301,141.50999,7.8616614,0.0070667267,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2023,46159.711,149.03999,10.739862,-0.010591507,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2023,130048.92,402.57001,11.775666,-0.019206047,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2023,37277.719,135.64,10.526151,-0.011760712,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2023,104815.2,145.87,11.559954,0.55916405,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2023,8915.3496,93.120003,9.0955296,0.025549889,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2023,15990.48,93.989998,9.6797485,0.040355682,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2023,1629.46,61.130001,7.3960037,0.016552448,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2023,22333.051,149.35001,10.013823,0.044650078,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2023,21917.25,73.580002,9.9950294,0.024263382,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2023,6801.6099,118.49,8.8249149,-0.019691467,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2023,23455.32,147.78999,10.062853,0.027358055,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2023,2860.4299,57.529999,7.9587274,0.016432762,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2023,60418.391,221.06,11.009048,0.06101799,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2023,5364.1401,89.32238,8.587491,0.0025491714,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2023,16222.86,142.86,9.6941767,0.057887077,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2023,1512.28,106.06,7.3213739,0.023828983,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2023,6276.48,92.169998,8.744565,0.036212921,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2023,26635.01,147.32001,10.189981,0.059916496,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2023,1649.3,42.439999,7.4081063,-0.0064425468,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2023,32857.672,132.59,10.39994,0.022418976,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2023,10137.67,110.77,9.2240133,0.018374443,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2023,25976.213,51.630001,10.164936,0.02167511,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2023,1689.5601,46.48,7.4322233,-0.016413212,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2023,7843.8301,89.32238,8.9674826,0.011742592,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2023,7496.5298,105.0,8.9221954,0.029608727,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2023,70198.93,165.03,11.159088,-0.015900612,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2023,90085.438,80.360001,11.408514,-0.010662079,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2023,4861.23,41.57,8.4890471,0.020332336,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2023,12372.52,143.96001,9.423233,0.00071716309,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2023,49508.27,50.41,10.809895,-0.0091667175,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2023,37793.621,106.45,10.539896,-0.051228523,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2023,5418.77,28.469999,8.5976238,-0.019646645,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2023,35872.949,88.349998,10.487739,0.056121826,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2023,15327.58,50.790001,9.6374092,-0.01503849,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2023,9898.5303,67.419998,9.2001419,0.045620918,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2023,16425.971,106.7,9.7066193,0.023721695,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2023,4205.8501,89.32238,8.3442316,0.019291878,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2023,43672.77,110.02,10.68448,0.006149292,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2023,25976.213,89.32238,10.164936,0.02167511,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2023,41768.25,93.139999,10.639892,0.01683712,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2023,15826.09,82.410004,9.6694155,0.036480904,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2023,25976.213,71.669998,10.164936,0.02167511,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2023,116563.99,89.32238,11.666196,0.015769958,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2023,39887.34,40.830002,10.593814,0.042843819,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2023,3063.0,64.910004,8.0271502,0.057287693,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2023,64481.84,54.169998,11.074139,-0.040971756,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2023,2181.0801,2.47,7.6875753,-0.36187744,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2023,4304.7598,71.389999,8.3674765,0.017819405,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2023,129555.25,325.69,11.771863,-0.030532837,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2023,2339.5701,101.13,7.7577224,0.0040559769,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2023,3034.95,55.290001,8.0179501,0.03357935,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2023,11424.65,81.709999,9.3435287,0.030124664,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2023,5541.2998,89.32238,8.6199846,-0.016260147,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2023,19020.869,89.32238,9.8532925,0.014739037,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2023,39518.219,181.39,10.584517,0.021829605,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2023,47977.43,160.16,10.778486,0.019518852,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2023,62662.77,107.62,11.045523,-0.006770134,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2023,10181.5,99.720001,9.2283278,0.025252342,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2023,28635.359,180.83,10.262398,0.023217201,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2023,25976.213,89.32238,10.164936,1.7631874,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2023,2433.1001,46.900002,7.7969213,-0.0067095757,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2023,2842.23,89.32238,7.9523444,0.036744595,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2023,21191.449,128.82001,9.9613533,0.020435333,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2023,4472.3198,65.629997,8.4056625,0.059552193,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2023,17866.4,34.099998,9.7906771,0.042699814,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2023,7030.4199,79.620003,8.8580017,0.031764984,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2023,31196.6,89.32238,10.348064,0.013310432,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2023,12650.96,112.13,9.445488,-0.0048313141,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2023,35069.172,65.68,10.465077,0.045155525,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2023,5812.3999,89.32238,8.6677485,0.055576324,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2023,3620.79,38.209999,8.1944475,0.020595551,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2023,2791.0601,33.34,7.9341769,0.02398634,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2023,15916.96,77.510002,9.6751404,0.14365005,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2023,31059.25,52.91,10.343652,0.0082292557,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2023,74158.719,25.290001,11.213963,0.020151138,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2023,10007.69,66.110001,9.2111092,0.040803909,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2023,17858.24,89.32238,9.7902203,0.05900383,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2023,25976.213,28.09,10.164936,0.02167511,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2023,13545.93,164.82001,9.5138416,0.042695045,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2023,3214.7,89.32238,8.075489,-0.0025291443,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2023,7383.75,80.839996,8.9070368,0.13529873,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2023,25976.213,89.32238,10.164936,0.02167511,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,2023,13695.38,65.68,9.5248137,-0.0052528381,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
