"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.00154270848939873,1,158.200372380204,1,7.19674694882214,1,33.3304886649898,0.967966370243529,0.762921748497168
"2","AFG",2,0.00412648845467581,2,229.277279463917,2,7.03593733897668,2,185.462689889257,0.977429201219548,0.962418924541695
"3","AGO",3,0.0034730377284617,3,773.735918015529,3,13.000507466168,3,242.666146104049,0.960450695671696,0.896828396859046
"4","ALB",4,0.00185377438026261,4,3385.63205582171,4,42.9900306748153,4,122.818639909506,0.977201708295059,0.975806215930114
"5","AND",5,0.00161143999484171,5,1687.37168610204,5,19.3623333661973,5,46.0421886702307,0.981304287299894,0.951459321136329
"6","ARE",6,0.0133112628169651,6,15011.0625717312,6,2332.32839916418,6,3203.40344666225,0.79770565064465,0.582757751460187
"7","ARG",7,0.00579411613000581,7,2466.83510294002,7,75.706081476735,7,1156.21374162567,0.97380939295891,0.833620156706993
"8","ARM",8,0.00207427089690122,8,1042.13571254034,8,11.5490635330794,8,107.415912001399,0.98083913207952,0.966724670369376
"9","ATG",9,0.00205015538164125,9,263.328901632627,9,5.39234911141272,9,20.5701938282485,0.966462475196121,0.953843744258529
"10","AUS",10,0.00884754552435041,10,11311.7772867665,10,605.078809303496,10,3208.89308527067,0.942561092343051,0.881130631951242
"11","AUT",11,0.00780452857351959,11,30883.919841724,11,2501.77822623527,11,2831.18531109724,0.926430817344623,0.925581047729868
"12","AZE",12,0.00337962358390593,12,773.124150891867,12,17.2687819682144,12,216.817358065809,0.972018182067523,0.914353709497461
"13","BDI",13,0.00196526571886095,13,87.755974980755,13,3.06348154318618,13,17.5560591023264,0.972236650812665,0.953715212179466
"14","BEL",14,0.00809716759716457,14,20341.0538345369,14,1850.82432178209,14,2505.32616212578,0.945338785540226,0.92449272135248
"15","BEN",15,0.00264299911638372,15,393.979230731616,15,6.99797796705698,15,126.951490548709,0.984578134402208,0.938576087495298
"16","BFA",16,0.00231620139363786,16,48.6370592348037,16,3.69100889439552,16,88.4446064433214,0.97884298089394,0.932379593350425
"17","BGD",17,0.00322145856448295,17,1166.53008427362,17,43.6755879487855,17,800.665202655991,0.97614543139754,0.854950233781214
"18","BGR",18,0.00316820609327908,18,14244.8828524393,18,689.524742587293,18,693.980874965311,0.956477446852195,0.935892759842861
"19","BHR",19,0.00317043732780642,19,1200.74186030842,19,33.4868325062672,19,345.471433094293,0.962409869193649,0.852097628354803
"20","BHS",20,0.00207474240252727,20,1046.14097011157,20,10.5755936110601,20,82.9395352672675,0.984950328491015,0.977705973511325
"21","BIH",21,0.00215556923458208,21,5894.32277148823,21,134.58828618459,21,166.104210947005,0.950218437203887,0.946892688517737
"22","BLR",22,0.00436714119280013,22,7260.16583327072,22,260.788504533136,22,510.452550104898,0.956572800908791,0.932847496327815
"23","BLZ",23,0.00175302711731332,23,105.265381410277,23,3.95297743587459,23,26.4376206375638,0.984970981705523,0.95212624154178
"24","BMU",24,0.00169129608699701,24,237.515339441265,24,5.61586057453718,24,38.6406809263905,0.986737212001879,0.941418439263892
"25","BOL",25,0.00328834816968426,25,855.209529745047,25,11.2157060237356,25,198.162919253079,0.972345668798166,0.938017823832942
"26","BRA",26,0.00932245709060124,26,14163.4133038571,26,702.396883246017,26,2961.04693336005,0.934605383142636,0.815805849846496
"27","BRB",27,0.00212068990437898,27,789.48102707821,27,11.3927681155181,27,36.2030784925376,0.960519636597243,0.903143201542912
"28","BRN",28,0.00187169734873894,28,749.798812785345,28,11.2252852215719,28,89.8132240380188,0.988591223485308,0.980822049104693
"29","BTN",29,0.00141857522236991,29,51.3815528410544,29,2.60740019755551,29,28.8543998921202,0.999385371074024,0.969859943977591
"30","BWA",30,0.00294430254143655,30,3586.8197188709,30,58.6155817823303,30,122.053138456181,0.989204910387034,0.98015070395891
