"","iso_o","pageRank_unique.name","pageRank_unique.wpr","close_unique.name","close_unique.closeness","outdegree_unique.name","outdegree_unique.degree","indegree_unique.name","indegree_unique.degree","local_clust_tt_unique","local_clust_out_unique"
"1","ABW",1,0.00244640913835333,1,31.2632283284125,1,2.08263478525621,1,4.97570092893297,0.887955643997631,0.904155292690325
"2","AFG",2,0.0106259089516879,2,109.397273743693,2,6.44901001689465,2,24.2967262127826,0.484560148975278,0.45627173961309
"3","AGO",3,0.0022138076489997,3,21.2851565706705,3,1.9534698089761,3,2.90977356977142,0.825499036871623,0.605022354071784
"4","ALB",4,0.00168605986041259,4,46.5818822701259,4,2.56201170100223,4,2.30051430261409,0.976253092695655,0.972108972108972
"5","AND",5,0.00142880947002245,5,96.7461755091093,5,3.52765294001452,5,2.88543617286758,0.900381620198837,0.76308502865054
"6","ARE",6,0.00487785173343864,6,136.443856981774,6,7.62056516162619,6,16.0486689530911,0.771529848236968,0.659688209103762
"7","ARG",7,0.00260618056116673,7,201.090472252512,7,11.9184418727386,7,8.39618766337275,0.965515246365399,0.969956433867426
"8","ARM",8,0.00180291090355802,8,51.351308117462,8,2.36214927770136,8,3.17492654965039,0.985893387337601,0.994314048321017
"9","ATG",9,0.00169801411480148,9,6.63025604296496,9,1.39988920882758,9,1.75886673215331,0.938536866359447,1
"10","AUS",10,0.0103209333881484,10,316.747136150321,10,30.7660537569565,10,52.900436386467,0.781881229719724,0.795758725032762
"11","AUT",11,0.00817297822786332,11,413.886422890682,11,41.0423943688173,11,37.976812001179,0.88691721655045,0.952860320219873
"12","AZE",12,0.00166571678340067,12,51.5858570269934,12,3.08965903793742,12,2.67185272814395,0.95535533121241,0.978849685460868
"13","BDI",13,0.00124861502123345,13,2.5482510426573,13,1.53818720444562,13,1.56530412045404,0.751612209802236,0.550903119868637
"14","BEL",14,0.00853757317208921,14,506.777179130393,14,53.908177339,14,42.3230628574076,0.879110049142548,0.912390236746865
"15","BEN",15,0.00132471523429029,15,11.6713736620101,15,1.63089681632457,15,1.56084504255575,0.923666880822358,0.932510112837981
"16","BFA",16,0.00133179151681117,16,44.2586266070403,16,2.82356453240995,16,2.02084267402088,0.862744465473733,0.871077669122825
"17","BGD",17,0.00168552281935122,17,24.5845840282253,17,2.33166406323366,17,2.11748957683919,0.906115050484991,0.876548909082074
"18","BGR",18,0.00240976411206478,18,92.2963790916803,18,4.90729350233117,18,2.78495244619907,0.917140671479511,0.957348305535678
"19","BHR",19,0.00258196557455646,19,12.190280008145,19,1.97111527579265,19,3.34138966082442,0.865670923763797,0.827030969479354
"20","BHS",20,0.00436404525852177,20,383.993871015939,20,31.726350710644,20,27.5921875852761,0.9783146656233,0.999999437218961
"21","BIH",21,0.00170795367803916,21,26.4681481983412,21,2.25495528345272,21,2.14055375273922,0.904974908699193,0.919660164768597
"22","BLR",22,0.00140661590470844,22,11.7973296503726,22,2.06309541923019,22,1.75704401907088,0.921939408492416,0.949996907662812
