"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.00155220056963375,1,168.079816534787,1,7.05179939516149,1,34.0920191652732,0.973328073947394,0.782976350455713
"2","AFG",2,0.00552530756731838,2,124.627009192523,2,5.55093900746939,2,301.094844112942,0.978501597956065,0.872568612544855
"3","AGO",3,0.00522022562019457,3,536.732412412938,3,15.2679380495683,3,371.055957414697,0.954472559019277,0.834587859222056
"4","ALB",4,0.00186655107698808,4,2279.73652198245,4,24.402404197878,4,97.0509706537737,0.975206007220502,0.974081545328243
"5","AND",5,0.00163599921589521,5,1001.82185460935,5,12.8001360007418,5,44.3270436860992,0.972754648654717,0.927623121372425
"6","ARE",6,0.0213159213597535,6,11989.6096162816,6,1220.74864156301,6,3809.34291451806,0.869398007032265,0.593899023462078
"7","ARG",7,0.00509593597866085,7,3509.56413902847,7,96.0048705802058,7,1201.5929427396,0.970499799945099,0.807788952530416
"8","ARM",8,0.00204562533042666,8,359.57775930386,8,7.00638913764787,8,50.9650130274577,0.970273639472648,0.939342896881111
"9","ATG",9,0.00186395448674609,9,308.745643932626,9,4.7016453225004,9,16.7019491697919,0.952559568174943,0.897119934039449
"10","AUS",10,0.00954904975036382,10,9715.52822997292,10,507.139014019869,10,2671.67760792516,0.942539384073788,0.86087258234152
"11","AUT",11,0.00743223871724653,11,27225.0781327616,11,2236.65274819135,11,2299.92084387523,0.923163248952771,0.907618484111724
"12","AZE",12,0.00245932530839597,12,896.003377690028,12,20.3545944960777,12,207.635965927217,0.969667755398986,0.915683557123219
"13","BDI",13,0.00216875365724289,13,72.9934793944793,13,3.00345671625227,13,27.0560221740231,0.962427522420009,0.859540904034786
"14","BEL",14,0.00822385835651468,14,18722.256026943,14,1755.98509349087,14,2231.51746714223,0.941106954459833,0.914298661091594
"15","BEN",15,0.00254307099410108,15,306.898332679165,15,5.19689864682437,15,133.317151638236,0.979980353833175,0.909313002810493
"16","BFA",16,0.00232958530616749,16,71.8837734705167,16,3.74916566895364,16,58.9175289373683,0.977985456492047,0.918602024218327
"17","BGD",17,0.00295732117169062,17,1693.75051940983,17,37.3439191298638,17,613.357391338865,0.977230207740059,0.874024465048263
"18","BGR",18,0.003167355781302,18,10415.6132725342,18,482.151957586702,18,538.495076400102,0.948410761166053,0.928089928768979
"19","BHR",19,0.00322922767622762,19,4168.96613765495,19,91.9036527997866,19,212.799032892951,0.933073287442878,0.892173733752157
"20","BHS",20,0.00198457562634556,20,1204.99329777379,20,12.1018353662896,20,79.9170119419319,0.978283028981168,0.965409641892384
"21","BIH",21,0.00212989207032938,21,3980.06496029872,21,87.7393921488505,21,130.694392726346,0.94989213027881,0.9510596433109
"22","BLR",22,0.00393869546145267,22,4955.00781709383,22,168.366263811254,22,368.557036918101,0.951786095863395,0.916513714275979
"23","BLZ",23,0.00176516708672099,23,85.877331725175,23,3.8791963553897,23,27.853287827316,0.97816872473706,0.915550679057499
"24","BMU",24,0.00169174500551326,24,188.132968735758,24,4.40275239506566,24,30.9150762158678,0.985252164696782,0.996224957465015
"25","BOL",25,0.00347678540522713,25,480.944479870193,25,8.30752111898579,25,198.864432152824,0.965432409631923,0.870187861398475
"26","BRA",26,0.00922115465481756,26,12978.3950945424,26,725.615857748119,26,2618.77715092344,0.929847084236208,0.803048185013128
"27","BRB",27,0.00217227302318815,27,911.69557678475,27,13.1381114493206,27,47.6009439110734,0.962974925548229,0.905761272857364
"28","BRN",28,0.00191501686207182,28,1013.12008814702,28,14.1424128935677,28,90.1578049487791,0.98495939912846,0.969915868194285
"29","BTN",29,0.00153197600979002,29,30.4208668183345,29,2.03871963016236,29,22.8329839682655,0.992141350750262,0.998966875443921
"30","BWA",30,0.00281406902958992,30,3026.80959137284,30,50.2640068133072,30,118.772031461322,0.986973239177091,0.980685783388542
"31","CAF",31,0.00355591176434889,31,53.5839940925176,31,2.73717192735262,31,21.981317622103,0.933730477659301,0.931597989755298
"32","CAN",32,0.0132291613614099,32,34583.4860596815,32,2106.92776983376,32,4990.88185689879,0.948030169711049,0.950464796350703
