"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"29","BTN",29,0.00132101366434316,29,68.1399278268532,29,2.16251058634652,29,4.7772552475898,0.981914746280978,0.863459050852939
"30","BWA",30,0.00267956161689116,30,835.821586664616,30,11.5336604301155,30,49.0374056109613,0.958504138524332,0.85740232451807
"31","CAF",31,0.00157088351480259,31,149.050604413811,31,3.06298185991526,31,7.25858957989693,0.972747215930456,0.912373657326972
"32","CAN",32,0.0156679347627651,32,21567.2260536294,32,2363.20640059244,32,3504.42361087751,0.93577937293205,0.94136018294227
"33","CHE",33,0.00810974807690258,33,12406.1534136686,33,1368.74551256072,33,1403.22548826016,0.907528991629954,0.872265528228751
"34","CHL",34,0.00341879680699012,34,2159.45450270699,34,56.7275865866133,34,362.827480747702,0.955042638316837,0.838098330070859
"35","CHN",35,0.0208391939101168,35,24826.7545864384,35,6819.48369972584,35,5167.14632399958,0.892314839854142,0.8655851397524
"36","CIV",36,0.00229660598788119,36,248.356730357414,36,8.03319226199703,36,57.1408455065141,0.946141653704427,0.726172305131828
"37","CMR",37,0.00230808985870398,37,135.586778878241,37,4.36837122736271,37,47.2175614044725,0.96941879013886,0.828422448749642
"38","COG",38,0.00203260551787401,38,36.360403215988,38,2.7470181124457,38,40.7686424759135,0.970182868876805,0.928221903090261
"39","COL",39,0.00436579582120375,39,2448.76908143431,39,110.880933527062,39,283.054883724403,0.906866074757321,0.781455022610052
"40","COM",40,0.00141628804829355,40,11.6524033871116,40,1.61737174656196,40,5.58775019006009,0.989723009998538,0.831010452961672
"41","CPV",41,0.00151593871488008,41,87.427713659568,41,2.45328762682533,41,12.7229462921323,0.951961382580285,0.910285990998689
"42","CRI",42,0.00313403413503679,42,7439.06108310574,42,278.969696811032,42,296.034854010356,0.954027477464588,0.945477315195283
"43","CUB",43,0.00326311685054286,43,160.657303750492,43,5.04587708213298,43,102.479351693461,0.92745247999683,0.909650831703237
"44","CYP",44,0.00256639844681834,44,718.691074839026,44,23.1654558680603,44,99.1472661864939,0.913619829554792,0.714987854015871
"45","CZE",45,0.00620226356506546,45,13088.0295186091,45,932.524706488501,45,1004.81548704326,0.944326777968041,0.939166446048478
"46","DEU",46,0.0501983987695859,46,22386.2610607827,46,7427.14642589157,46,6784.21450232312,0.854277813052884,0.832683888118504
"47","DJI",47,0.0016357520062318,47,39.1585591878121,47,2.28631597657962,47,21.376345246775,0.976807049901085,0.838826040554962
"48","DMA",48,0.00178847444655348,48,693.546484337524,48,8.73507352822608,48,12.6183544656545,0.938108790488071,0.893755590181246
"49","DNK",49,0.00728027165725282,49,11071.9650026701,49,984.651013483725,49,1032.33599787954,0.918548406054332,0.885830670952016
"50","DOM",50,0.00347532845214048,50,5492.67696634305,50,97.1437909042779,50,187.228352232418,0.95822684244412,0.981070342080562
"51","DZA",51,0.00313006673639852,51,338.326828952239,51,10.565532727049,51,241.141689532057,0.969535935815584,0.668670066911801
"52","ECU",52,0.00429143456703188,52,950.115871189979,52,20.2217445850518,52,161.142453852825,0.91348455242445,0.908453467290409
"53","EGY",53,0.00444567844764529,53,1864.41192142736,53,42.9957650062807,53,339.961736495515,0.943849760007908,0.775449083553211
"54","ERI",54,0.00233410900710036,54,167.434523082281,54,3.46218923069874,54,16.8980167773578,0.962840257308036,0.978604082048842
"55","ESP",55,0.0146751406682811,55,10701.3596148633,55,1486.66212288217,55,2160.993909627,0.901724876799948,0.845334932119152
"56","EST",56,0.00256392793832772,56,6671.34023731704,56,242.173537814625,56,247.398178403695,0.930830001595839,0.899750983259171
"57","ETH",57,0.00308650043044974,57,900.93844787392,57,9.19149849178367,57,40.7141455549516,0.905326285935404,0.821917455462687
"58","FIN",58,0.00703830083530578,58,11389.5398351045,58,1828.17846736151,58,1196.76922850533,0.893727421102787,0.862792969087134
"59","FJI",59,0.00240106552419323,59,307.420823736471,59,5.03679400537552,59,29.3098082098227,0.923341936638081,0.773969490922691
"60","FRA",60,0.0320041083719101,60,16437.1535941867,60,4279.68043067313,60,4077.37305356918,0.851032020238939,0.81879843871142
"61","FSM",61,0.00157030859097543,61,10.7587350408119,61,1.63431730457296,61,5.56729370553472,0.956115958532398,0.823994252873563
"62","GAB",62,0.00209537493409432,62,296.111896369852,62,5.42942202965779,62,36.8425754005007,0.974005903332094,0.847902479979589
"63","GBR",63,0.0419616518008686,63,18979.5034634722,63,5059.8556228508,63,5425.11209696802,0.870782466656985,0.843316012084867
"64","GEO",64,0.00213090076479898,64,399.709656136278,64,9.61272995617611,64,31.0742855999496,0.958084699885831,0.932521184773328
"65","GHA",65,0.00630679909650016,65,70.5556655592822,65,4.32138534347439,65,70.9431350707605,0.924267866167513,0.836094056382397
"66","GIN",66,0.00204510717522008,66,94.3560007923363,66,3.30542778464737,66,20.4723233306904,0.937652766419139,0.8625484101357
"67","GMB",67,0.00199172794581993,67,98.0540728114076,67,3.07875304498294,67,18.2406945598112,0.945219614755076,0.761245929909352
"68","GNB",68,0.00155663101277264,68,6.90857718892408,68,1.6001295241676,68,7.03478023431199,0.914169230312715,0.896546310832025
"69","GNQ",69,0.00160616667706082,69,120.033749504783,69,2.34780023484769,69,9.19608794726125,0.986590392018115,0.999158485273492
"70","GRC",70,0.00464254860971453,70,2549.27515453653,70,150.561020252394,70,538.473742977731,0.922763711708842,0.776284831206881
"71","GRD",71,0.00192877306401005,71,1167.20028393969,71,12.879888027884,71,15.4491462438571,0.974119162330692,0.95974743205646
"72","GRL",72,0.00124577178842878,72,86.770069108447,72,2.55856199039081,72,17.2784973974439,0.974874248356,0.941200633102201
"73","GTM",73,0.00318652185905677,73,751.699714816522,73,20.5919798779822,73,133.025800270994,0.92133106885294,0.73798167996258
"74","GUY",74,0.00214993069699408,74,53.4881913878202,74,2.63103673915033,74,22.4318597965997,0.967521585895975,0.942855375406514
"75","HKG",75,0.0163273698222129,75,18016.6100634774,75,2995.71378808779,75,4303.18438853721,0.89390255485766,0.850245604013378
"76","HND",76,0.00279987665816171,76,3118.17818433299,76,42.019849299652,76,74.9207990981729,0.946241690051281,0.953560960191265
"77","HRV",77,0.00335584070395029,77,3072.18936894044,77,123.519067409193,77,196.920846005822,0.930104716171532,0.887164732682397
"78","HTI",78,0.001585016528001,78,250.273527629684,78,3.55517957798381,78,26.1716462357579,0.983759857642981,0.997790383576445
"79","HUN",79,0.00686132687708604,79,12744.5443503101,79,1193.08995935706,79,1222.54340408763,0.943082428575825,0.949758252719899
"80","IDN",80,0.00383513519444049,80,11420.4658942579,80,1039.19638782414,80,664.806374470051,0.898131850585756,0.878347908395866
"81","IND",81,0.00585625473693417,81,5494.02495049201,81,360.227849992423,81,733.957618815733,0.883960623432526,0.790830159090584
"82","IRL",82,0.0112425049885046,82,13029.107954834,82,1996.41076271558,82,1768.36373850214,0.9437220320596,0.926650428129986
"83","IRN",83,0.00624759322324439,83,439.132614374904,83,29.5896408884054,83,378.023528294482,0.935805062032643,0.616653208164554
"84","IRQ",84,0.00658941183588283,84,491.246139687986,84,10.4411356730125,84,175.7403833938,0.971472083443889,0.825518552974524
"85","ISL",85,0.00195413224122478,85,667.975708743311,85,13.9374720435764,85,81.5716161620007,0.975288994037137,0.916121061461139
"86","ISR",86,0.00483172382957853,86,12366.1453081646,86,998.32964963394,86,793.071336057123,0.928478745173664,0.887537113838726
"87","ITA",87,0.0189403958767545,87,13399.4749377312,87,2539.39739649114,87,2869.72539895718,0.896852560180687,0.840571906505077
"88","JAM",88,0.00245588575792106,88,128.754195540574,88,6.10033248343757,88,96.8987021255938,0.969378116371228,0.816752855977152
"89","JOR",89,0.00246456705384307,89,469.842201188515,89,40.2334166018245,89,121.081685416774,0.894263223746681,0.535949540204067
"90","JPN",90,0.0221168672747601,90,28824.7024106118,90,9964.77623526934,90,5020.91316903464,0.884639406157831,0.863655381647428
"91","KAZ",91,0.00393665568265828,91,738.124409652256,91,17.1743453055786,91,154.175134481348,0.946899845849545,0.87348913389297
"92","KEN",92,0.00468538373944233,92,580.39063104678,92,15.7047982084263,92,100.130806178619,0.938383402482642,0.845642917485536
"93","KGZ",93,0.00201726411371773,93,588.624587722296,93,12.7387075766067,93,13.8960483426485,0.935811079224295,0.906070792599919
"94","KHM",94,0.00162538508107923,94,346.819884009705,94,6.06767071431367,94,38.0343710348084,0.978087926539168,0.945623459001361
"95","KIR",95,0.00145882629111411,95,47.3470014831494,95,2.49147502666687,95,4.47947063443726,0.928702683760054,0.770555478326288
"96","KNA",96,0.00172055491925291,96,1851.65800366709,96,20.053477281658,96,14.6410809525352,0.976758872694285,0.997840760593308
"97","KOR",97,0.0128577530318466,97,21078.6344384937,97,4820.73459440013,97,3441.09822137418,0.886533574488043,0.859149934498322
"98","KWT",98,0.0037737666047031,98,850.311734071392,98,22.9525482370415,98,181.037419991118,0.938399926067027,0.779425265134777
"99","LAO",99,0.00151183814355526,99,94.244881396964,99,2.6020933237541,99,38.716005407383,0.976720499437361,0.941079352649439
"100","LBN",100,0.00339705284688783,100,803.212602432425,100,46.5670474665949,100,135.396769566316,0.850198510912558,0.540513020482438
"101","LBR",101,0.00164589810495408,101,42.8471802133261,101,2.60908539783361,101,10.8747877234035,0.966894887851162,0.836919953596288
"102","LBY",102,0.00198207130753036,102,228.942941509717,102,4.10857639470883,102,91.9168676791899,0.978248838048679,0.957562948447196
"103","LCA",103,0.0018262079141111,103,728.886969731992,103,7.11662965346249,103,13.8279976038061,0.982418018912825,0.995284512705113
"104","LKA",104,0.00234231481931372,104,1064.94458077733,104,40.4522485976719,104,108.728502550813,0.942298230259901,0.885242770507919
"105","LSO",105,0.00153256704234295,105,193.217020784806,105,2.87600528783652,105,14.36461690887,0.954928216389048,0.997045086931862
"106","LTU",106,0.00292556483097759,106,2340.0858745546,106,97.1130589546868,106,157.490876307951,0.940672230093993,0.913368642902348
"107","LUX",107,0.00317370841840483,107,5098.34438403926,107,269.389082979834,107,407.616216167545,0.967494481998853,0.950825663772411
"108","LVA",108,0.00244226184979332,108,839.442692183456,108,30.9879674100202,108,119.222084190116,0.940073974327963,0.890716971557025
"109","MAC",109,0.00168817884054856,109,1342.79248145168,109,30.9383900354733,109,95.1685873141813,0.988595309729382,0.981518756366108
"110","MAR",110,0.00289020043210962,110,6620.81845296935,110,239.819847862864,110,299.641617290855,0.966658350444027,0.945244561120075
"111","MDA",111,0.00197233136745569,111,1299.28217018817,111,16.8805443073226,111,25.2750814246297,0.947859501942127,0.942780024379533
"112","MDG",112,0.00213932198205058,112,427.449552801683,112,5.44783657085467,112,32.2165398852197,0.982756932649843,0.989906039587145
"113","MDV",113,0.001574550408785,113,31.0313571603528,113,2.72146611761846,113,21.3902891793964,0.981209903126296,0.885833573279586
"114","MEX",114,0.0244871565643135,114,26930.3905838691,114,4970.01217339802,114,4578.6833874332,0.966957483492216,0.971130138550388
"115","MHL",115,0.00127946126915926,115,38.9429932390251,115,2.03912119742186,115,4.31192828831015,0.97637387128183,0.937337981585769
"116","MKD",116,0.00192656863769777,116,1060.94401277695,116,21.4275138551517,116,42.8675253094304,0.962318284424197,0.917397392242238
"117","MLI",117,0.00248686899815892,117,2188.72707821468,117,24.8191055102313,117,36.7025574630825,0.913336564560429,0.81344508615663
"118","MLT",118,0.00247919428160894,118,6301.94602801453,118,341.959167947037,118,286.979491120612,0.968995858926475,0.954848973296718
"119","MMR",119,0.00173917552096832,119,643.209855113084,119,11.7492317479236,119,71.4027448140481,0.9803950765521,0.969787488744543
"120","MNG",120,0.00162991756632272,120,209.583508757809,120,3.56912428950255,120,26.3408935295257,0.986564127023091,0.9822399136716
"121","MOZ",121,0.00279184304715308,121,71.0755583969836,121,3.11114571375036,121,35.5230742978432,0.960691986234929,0.906771758870511
"122","MRT",122,0.00179992664484773,122,62.1695251226685,122,2.88132247090695,122,21.0200305687184,0.969061279973286,0.950679642666521
"123","MUS",123,0.0022180440251419,123,377.442180633303,123,12.2043683445424,123,44.4294112255352,0.921991125179916,0.793570037504169
"124","MWI",124,0.00317023309255606,124,100.491018814953,124,3.5742557095762,124,23.4765433424364,0.932501590619007,0.695085617644986
"125","MYS",125,0.0178798590636007,125,20987.8650054962,125,4570.84271659649,125,3939.20934881949,0.899031543521134,0.882083620577718
"126","NAM",126,0.00218000155871287,126,1097.62325079726,126,14.6540455074138,126,30.8347232239631,0.960911148648376,0.944272691781626
"127","NCL",127,0.00202998748403576,127,70.9547507150355,127,3.59587858322198,127,34.2237828726024,0.970720852594199,0.800179661071816
"128","NER",128,0.00238314375127792,128,105.779054006884,128,4.56494778298926,128,13.756906233923,0.936570537314407,0.841866028708133
"129","NGA",129,0.00797801887989118,129,221.611564393333,129,7.66564348172175,129,257.091566000114,0.915248416092025,0.817952929652622
"130","NIC",130,0.00233992249575635,130,88.5484861260879,130,3.89494494247044,130,47.1084431057406,0.95294412179922,0.881676752835396
"131","NLD",131,0.0195223476407353,131,15102.4725959023,131,2865.145394015,131,3343.1818452363,0.904751717830123,0.89580257910293
"132","NOR",132,0.00472980103131886,132,5247.00823782014,132,389.847675240335,132,677.379687939515,0.912374860146348,0.858630891904944
"133","NPL",133,0.00195526357023784,133,273.401494991795,133,5.11531735000598,133,38.2520102309347,0.980331312622888,0.978072462346235
"134","NRU",134,0.00113658039284204,134,194.132688588568,134,3.16428875570888,134,3.52057253616782,0.96091589286634,0.916374774208749
"135","NZL",135,0.00443234694464043,135,3162.3131830359,135,133.476380391074,135,316.85971587354,0.925026023394663,0.872565089952292
"136","OMN",136,0.00427472919894071,136,1286.22597351525,136,33.1894308463846,136,141.729766536974,0.936809916994554,0.86731784750639
"137","PAK",137,0.00742868738967024,137,788.780473746478,137,23.1287999874662,137,195.393539720712,0.879883128240141,0.731383237895753
"138","PAN",138,0.00288576083869765,138,1266.12912447157,138,102.394423924383,138,223.729712839822,0.908289249186562,0.749223059639783
"139","PER",139,0.00306655465527418,139,1260.25130712528,139,34.1708110801356,139,195.943571159115,0.952096638967107,0.891350878241804
"140","PHL",140,0.00937530250687645,140,16662.3530572699,140,2582.08542097634,140,2330.31473748542,0.929938739764667,0.917175645728882
"141","PLW",141,0.00115741196893678,141,5.4479603311317,141,1.52788776986746,141,3.32327167884554,0.967700615629426,0.749665327978581
"142","PNG",142,0.00213886918371971,142,95.2224317908318,142,3.09824399026352,142,33.4650206091945,0.939878159374411,0.904011398509425
"143","POL",143,0.00612585565936885,143,9701.30989557365,143,727.264459107616,143,936.069259006295,0.956893373081801,0.93613497156068
"144","PRK",144,0.00156230187812526,144,2156.05759396228,144,57.5333461593958,144,50.0660113681434,0.887592883474726,0.822917265727802
"145","PRT",145,0.00702021924644673,145,10376.587149434,145,656.08976518611,145,857.147172662483,0.9375465287966,0.913195416681074
"146","PRY",146,0.00217054754768592,146,309.988908275882,146,5.66328503798932,146,79.4816867103573,0.98045759670807,0.949146159639712
"147","PYF",147,0.00195683163937668,147,71.6715632754178,147,2.90340711307009,147,34.8555548274385,0.97519272807227,0.945894512662276
"148","QAT",148,0.00291182469775636,148,140.611305152226,148,5.3429609038249,148,118.797650501572,0.972229418916274,0.912743752478819
"149","RUS",149,0.0125652418276989,149,5225.30227819929,149,347.658099113257,149,806.001041519343,0.852380633985788,0.696681203171114
"150","RWA",150,0.00262458070330382,150,18.993099742329,150,2.28716041312993,150,27.1573745528571,0.951481220023085,0.83143433013862
"151","SAU",151,0.00530172764953117,151,2305.99647577666,151,91.2721012110289,151,568.895016649609,0.940179072568032,0.784790768124783
"152","SEN",152,0.00211239602065041,152,305.000119983306,152,9.14065066167847,152,47.6252821810174,0.937546708986015,0.678483007023663
"153","SGP",153,0.0172396864203637,153,18108.4870289944,153,4385.28589118705,153,4369.81544473595,0.886339001017547,0.852148122077672
"154","SLB",154,0.00121388037626891,154,88.5119244750891,154,2.52733471571446,154,4.80613673668766,0.983155582599353,0.963163529528932
"155","SLE",155,0.00204087893513955,155,482.241834673734,155,7.15355514275821,155,19.4313634512796,0.963925663561936,0.980122575915034
"156","SLV",156,0.0032417510702362,156,2387.13856403145,156,40.9127401593534,156,110.492950289047,0.955242379381742,0.951831654683966
"157","STP",157,0.00137479515553685,157,32.6255669594689,157,2.21053566445647,157,4.90666712423539,0.967689976595761,0.85358082589006
"158","SUR",158,0.00177175996629639,158,148.12529956166,158,4.43412477877273,158,17.6899595847231,0.954223614419556,0.716029157586233
"159","SVK",159,0.00324839073063016,159,7171.25686316873,159,313.350169470193,159,363.076299583111,0.941911460176061,0.918042951511561
"160","SVN",160,0.00351008226650095,160,6562.88952403136,160,280.729246610075,160,246.9989706145,0.929330368444929,0.907900660705343
"161","SWE",161,0.0114416005824416,161,10704.9107126827,161,1937.38838897639,161,1537.01993575244,0.85771126507626,0.808109956853664
"162","SWZ",162,0.00164398087767889,162,317.601478464947,162,7.11623050939321,162,13.7471753331284,0.941633731522203,0.826938878119949
"163","SYC",163,0.00172755745566834,163,43.5822018067952,163,2.69303407874016,163,11.3397359336481,0.983328166401396,0.986301793444651
"164","SYR",164,0.00340265339540635,164,399.695039009264,164,11.7607195494326,164,147.619634007129,0.970340784795525,0.846865902445346
"165","TCD",165,0.00159329068651437,165,16.3073489099915,165,1.89072176838673,165,16.3334663851371,0.992871858859864,0.929763313609467
"166","TGO",166,0.00214177213903195,166,130.67653802513,166,5.92596697332443,166,23.1051623589525,0.953769901412154,0.812561229565169
"167","THA",167,0.010097404723603,167,14657.0143835197,167,1963.79189429479,167,2051.28696545718,0.892024325373999,0.878926186052477
"168","TJK",168,0.00170368023088573,168,502.944416412728,168,5.66407174609873,168,10.0639269459157,0.957271996516969,0.960071267928246
"169","TKM",169,0.00342852352448312,169,153.389718912529,169,3.50418742382509,169,59.4795371500777,0.956074194790694,0.882259234788389
"170","TON",170,0.00148318034798149,170,20.0604051773055,170,1.88503987899835,170,5.46899729080176,0.97042092312657,0.953317373461012
"171","TTO",171,0.00249557566976653,171,518.569743635898,171,15.6217430510502,171,64.326741412195,0.93237304250618,0.709672106274878
"172","TUN",172,0.00279237215197715,172,5733.14622314404,172,203.171360674224,172,228.301175155659,0.963540678099651,0.941896237333961
"173","TUR",173,0.00642720935562659,173,7320.74252321124,173,489.215267481937,173,695.057742139925,0.908787898372299,0.84516267489402
"174","TUV",174,0.0013252258416673,174,2826.47436401113,174,34.724847605573,174,54.3335922691222,0.953215627491679,0.928559645999162
"175","TZA",175,0.00354422272711336,175,85.6974882084375,175,6.24066934734821,175,75.650040364114,0.917991951295405,0.742457575971596
"176","UGA",176,0.00332493166131008,176,113.075438478278,176,4.70046592012941,176,43.9412351403735,0.936280732117784,0.820934572402741
"177","UKR",177,0.0039401350642232,177,3267.86171722995,177,129.218901278644,177,233.490349274178,0.88166471527038,0.774126868638611
"178","URY",178,0.0025251130357156,178,1235.98373527718,178,21.1778641839071,178,102.466043828701,0.95339957286462,0.897295098243482
"179","USA",179,0.0883600186751446,179,29560.1850043989,179,12640.1982131829,179,14012.3932139091,0.823299375975393,0.806554141675495
"180","UZB",180,0.00231749713928135,180,580.281022072533,180,8.8765774187817,180,55.8091840027732,0.974001406379683,0.899744196836059
"181","VCT",181,0.00181403679419999,181,116.05831977421,181,2.92316948199861,181,8.90514140220171,0.960102443798268,0.961659201557936
"182","VEN",182,0.00567228027031399,182,1626.6503245657,182,38.4895800561485,182,406.931129614943,0.945407592268474,0.846426167409997
"183","VNM",183,0.00258117898072522,183,5275.34512561087,183,198.174823389311,183,316.849445703651,0.938554356132001,0.911107010520528
"184","VUT",184,0.00173696305442965,184,15.0123776227583,184,1.75508458116054,184,7.43734088040412,0.959512576103903,0.885128805620609
"185","WSM",185,0.00164723496798736,185,1852.73662123003,185,21.7876514722353,185,14.9366394666543,0.972075382647037,0.974747632273657
"186","YEM",186,0.0026120836714659,186,110.409870924408,186,4.69114143306335,186,71.6699650238014,0.949182841820161,0.908521691842582
"187","ZAF",187,0.0111605832350467,187,3171.63552885895,187,213.120399855876,187,613.566171616107,0.859557114785668,0.656936163620029
"188","ZMB",188,0.00387103469648998,188,451.368567583246,188,6.66693684243938,188,44.2490381988464,0.95045989810862,0.882017001004608
"189","ZWE",189,0.00288975870896585,189,311.47174076794,189,8.37782352616451,189,35.7535632043115,0.948730802497439,0.850672913356097
