iso_o,iso_d,log_dist
AFG,SAU,7.793766993321967
AFG,SDN,8.348282347678689
AFG,SEN,9.082459499338135
AFG,SGP,8.548283247873883
AFG,SLB,9.276155265703586
AFG,SLE,9.082003009847996
AFG,SLV,9.561240875880426
AFG,STP,8.9243790847905
AFG,SUR,9.447766243651824
AFG,SVK,8.413779668027152
AFG,SVN,8.459442461014993
AFG,SWE,8.433198786060156
AFG,SWZ,8.971089161057133
AFG,SYC,8.431500435572582
AFG,SYR,8.013873328817796
AFG,TCD,8.697779076135841
AFG,TGO,8.936144681404713
AFG,THA,8.269607089993427
AFG,TJK,6.129589062674746
AFG,TKM,6.949598511860941
AFG,TON,9.519661619531444
AFG,TTO,9.457747175426071
AFG,TUN,8.566481897959433
AFG,TUR,8.18356714056286
AFG,TUV,9.424020082081944
AFG,TZA,8.626008851183117
AFG,UGA,8.590601633241375
AFG,UKR,8.183292924443656
AFG,URY,9.622493068234164
AFG,USA,9.29172494817209
AFG,UZB,6.621766305761941
AFG,VCT,9.439690224299826
AFG,VEN,9.48862114033202
AFG,VNM,8.264647348112115
AFG,VUT,9.38756395616181
AFG,WSM,9.394363813076463
AFG,YEM,8.095561200675046
AFG,ZAF,9.13487657341278
AFG,ZMB,8.860606993811643
AFG,ZWE,8.866185156714971
AGO,ABW,9.16082581049436
AGO,AFG,8.936929315761917
AGO,ALB,8.634767671993188
AGO,AND,8.67198732132794
AGO,ARE,8.66651882081578
AGO,ARG,8.960856695417629
AGO,ARM,8.753268130764566
AGO,ATG,9.076462062039951
AGO,AUS,9.512531674620522
AGO,AUT,8.757314521150231
AGO,AZE,8.801356731085113
AGO,BDI,7.538269322007713
AGO,BEL,8.809299811106623
AGO,BEN,7.63619093233122
AGO,BFA,7.9642026579339955
AGO,BGD,9.118345470558356
AGO,BGR,8.669441720444029
AGO,BHR,8.63328110227115
AGO,BHS,9.2582358503193
AGO,BIH,8.680805652790028
AGO,BLR,8.868508719307165
AGO,BLZ,9.3569397552506
AGO,BMU,9.15234498444204
AGO,BOL,9.085936793813124
AGO,BRA,8.788740698997874
AGO,BRB,9.037653214946308
AGO,BRN,9.340186356820448
AGO,BTN,9.12288908005635
AGO,BWA,7.706872889164567
AGO,CAF,7.369587487924681
AGO,CAN,9.29697117655732
AGO,CHE,8.737995604403466
AGO,CHL,9.095389235206326
AGO,CHN,9.373267568121786
AGO,CIV,7.816069482772184
AGO,CMR,7.261708121361855
AGO,COG,6.322469544145716
AGO,COL,9.201453399556986
AGO,COM,8.10198618473139
AGO,CPV,8.484664627795421
AGO,CRI,9.303894465308298
AGO,CUB,9.30358022832093
AGO,CYP,8.581488245418091
AGO,CZE,8.788782161767818
AGO,DEU,8.815570663623058
AGO,DJI,8.297838453475244
AGO,DMA,9.065816092654533
AGO,DNK,8.8789242914274
AGO,DOM,9.16978417546184
AGO,DZA,8.555306368400775
AGO,ECU,9.2306722709481
AGO,EGY,8.46314895877061
AGO,ERI,8.269232732287325
AGO,ESP,8.657346709289616
AGO,EST,8.944461147267445
AGO,ETH,8.150342939890399
AGO,FIN,8.954962197853593
AGO,FJI,9.718272413367682
AGO,FRA,8.781144196344984
AGO,FSM,9.690949439227708
AGO,GAB,7.012449472696796
AGO,GBR,8.830191194350546
AGO,GEO,8.776907640529618
AGO,GHA,7.692749832563631
AGO,GIN,8.243979018997402
AGO,GMB,8.32656184374722
AGO,GNB,8.279247375130222
AGO,GNQ,7.303180825589531
AGO,GRC,8.580209867635041
AGO,GRD,9.061113997829777
AGO,GRL,9.183779329958163
AGO,GTM,9.37041120733531
AGO,GUY,9.000836500855003
AGO,HKG,9.350461380314226
AGO,HND,9.339400031287742
AGO,HRV,8.713861013331783
AGO,HTI,9.197092606556271
AGO,HUN,8.747670425421052
AGO,IDN,9.23940099189309
AGO,IND,8.990437563776801
AGO,IRL,8.876378382047767
AGO,IRN,8.75904355415339
AGO,IRQ,8.65466050313899
AGO,ISL,9.064499701512396
AGO,ISR,8.536240239216463
AGO,ITA,8.638568522601467
AGO,JAM,9.242259493267944
AGO,JOR,8.544878005829224
AGO,JPN,9.536888527399702
AGO,KAZ,9.064590291435076
AGO,KEN,7.917285320615908
AGO,KGZ,9.04248605812412
AGO,KHM,9.248917608912272
AGO,KIR,9.778940819562449
AGO,KNA,9.087294612449568
AGO,KOR,9.449782378926512
AGO,KWT,8.639323032676309
AGO,LAO,9.235502142787306
AGO,LBN,8.575838066591592
AGO,LBR,8.056501590341949
AGO,LBY,8.439525228469755
AGO,LCA,9.057279514743156
AGO,LKA,8.935155878434363
AGO,LSO,7.908837058070408
AGO,LTU,8.876120696433263
AGO,LUX,8.78573418669929
AGO,LVA,8.907725356048047
AGO,MAC,9.345182405335782
AGO,MAR,8.560590171812931
AGO,MDA,8.764561889978358
AGO,MDG,8.257755919124692
AGO,MDV,8.829968137806542
AGO,MEX,9.448254302193842
AGO,MHL,9.775467231734131
AGO,MKD,8.651630898213966
AGO,MLI,8.117440436706367
AGO,MLT,8.513306247025932
AGO,MMR,9.16485648604014
AGO,MNG,9.30692791741972
AGO,MOZ,7.935328675919226
AGO,MRT,8.38839071411135
AGO,MUS,8.500122716390624
AGO,MWI,7.74682235924105
AGO,MYS,9.200315692359212
AGO,NAM,7.366998092770772
AGO,NCL,9.64879334781128
AGO,NER,7.929621863327482
AGO,NGA,7.609769530613848
AGO,NIC,9.328311834323587
AGO,NLD,8.832898713301143
AGO,NOR,8.943120186585283
AGO,NPL,9.0763337807484
AGO,NRU,9.737054502263906
AGO,NZL,9.53505157512552
AGO,OMN,8.718528338808577
AGO,PAK,8.97323049398188
AGO,PAN,9.256105966743569
AGO,PER,9.194606948229875
AGO,PHL,9.40587672742565
AGO,PLW,9.515060960969713
AGO,PNG,9.583929461836972
AGO,POL,8.830354688791587
AGO,PRK,9.439716460616694
AGO,PRT,8.662072971810233
AGO,PRY,8.946920250287588
AGO,PYF,9.71374855441431
AGO,QAT,8.6342614828149
AGO,RUS,8.92742744239549
AGO,RWA,7.608049855941094
AGO,SAU,8.557820991081892
AGO,SDN,8.145389816229535
AGO,SEN,8.361227098055897
AGO,SGP,9.220768806341432
AGO,SLB,9.668953752935042
AGO,SLE,8.165629164462054
AGO,SLV,9.357074473999509
AGO,STP,7.1221769046444745
AGO,SUR,8.958267627674918
AGO,SVK,8.757115351307096
AGO,SVN,8.717943392808618
AGO,SWE,8.935798520761537
AGO,SWZ,7.905413256326833
