"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.00181970656240508,1,74.16443467638,1,2.7358089266799,1,25.259028884782,0.979451465857218,0.852740454227884
"2","AFG",2,0.00263218831152003,2,47.1181221241172,2,2.89116684250881,2,18.3932102313956,0.952670246823477,0.899091080639074
"3","AGO",3,0.00258065020828686,3,132.102260507724,3,4.17107790463358,3,59.1577624673911,0.933514392154689,0.93488887889823
"4","ALB",4,0.00196054812247135,4,448.857606981934,4,6.83607767558328,4,35.5396035460373,0.967590163523869,0.975166143646144
"5","AND",5,0.00180346385102479,5,463.833368742637,5,9.28392250659232,5,46.8285419862595,0.977696374961221,0.974127709663284
"6","ARE",6,0.00920899016361782,6,2978.30035727993,6,214.036341694915,6,758.394436220511,0.861206161470143,0.616208523567138
"7","ARG",7,0.00768390447261789,7,4103.67168480842,7,128.976704761144,7,731.915916711288,0.940003466381227,0.809235054722104
"8","ARM",8,0.00205499806583091,8,545.992733120304,8,13.6757741314984,8,30.3493915323797,0.915661971674547,0.832345613388851
"9","ATG",9,0.00186414628719794,9,168.621532838314,9,4.24293290659,9,20.9431144564091,0.963940708029771,0.796527730380024
"10","AUS",10,0.0103281907343236,10,5729.4087634728,10,465.836748290229,10,1478.20850828736,0.886618412588835,0.80214663426761
"11","AUT",11,0.00943515284704114,11,13640.6022078845,11,1451.65631973201,11,1464.81787555967,0.898399288834324,0.88195281683477
"12","AZE",12,0.0025099599718265,12,167.475152369126,12,6.11512431189757,12,59.6850733562007,0.959627370600489,0.900325458270629
"13","BDI",13,0.00192242120435561,13,17.7268882256201,13,1.83856066791679,13,10.9451767673754,0.987963665069393,0.846982382696668
"14","BEL",14,0.0128651764668299,14,12200.8383417674,14,1936.33250889455,14,2169.29381357532,0.918003330185351,0.888504455513977
"15","BEN",15,0.00202744902012178,15,68.8939426337317,15,2.95496903767171,15,49.7854796757273,0.928074563846244,0.766565393518519
"16","BFA",16,0.00214899422347314,16,94.2703142134536,16,4.29381596618487,16,22.9424468547097,0.96051848750845,0.843936634644069
"17","BGD",17,0.00246956597732806,17,510.773790820253,17,9.34975016839541,17,110.544258688907,0.945685468696669,0.920346565420044
"18","BGR",18,0.00268612699197871,18,1840.43264542992,18,59.814714358922,18,127.978925768908,0.921741510910776,0.866893945917003
"19","BHR",19,0.00233327579162662,19,719.903199438577,19,17.4623158250236,19,65.1438120646937,0.969639732739947,0.901849306781791
"20","BHS",20,0.00195549566510949,20,619.677335990864,20,7.26383280775829,20,49.8232163630819,0.987337718314041,0.979030010911511
"21","BIH",21,0.00254575768941002,21,362.6034994506,21,9.22016765330077,21,70.7467227381796,0.906329735171381,0.89704765961163
"22","BLR",22,0.0030592291395479,22,3106.64926220419,22,91.4759833644761,22,116.336125828024,0.930747599682858,0.896405691789367
"23","BLZ",23,0.00174357294169071,23,305.591595399936,23,5.09647921980502,23,15.9970356815458,0.979554991042546,0.910277937097717
"24","BMU",24,0.00196506691185939,24,276.093423386335,24,3.86935936207007,24,164.997857509091,0.997470150128822,0.958978139822644
"25","BOL",25,0.00247600644700873,25,93.4485201089287,25,3.93559875887148,25,57.2735079373565,0.954329808840011,0.877784752856012
"26","BRA",26,0.0120709273256634,26,9908.52347122569,26,619.235080105454,26,1511.35614273371,0.902844454037595,0.784492589447582
"27","BRB",27,0.00276276998985291,27,1181.94334949104,27,16.563138280014,27,50.4949242892264,0.96715309312735,0.950114862934837
"28","BRN",28,0.00181368477801928,28,253.251111790248,28,6.35814913853033,28,68.8719829683337,0.983652707586769,0.966782261004712
"29","BTN",29,0.0013316961242871,29,18.9857642688382,29,2.0268884945502,29,5.18946661305592,0.974933131238366,0.871412854130375
"30","BWA",30,0.00314432380016665,30,968.096938642949,30,15.5703081864912,30,61.3728825319737,0.965297632984045,0.910357164096897
"31","CAF",31,0.00161844567825625,31,39.9728446405138,31,2.29699447777295,31,6.88241693787793,0.97491900541841,0.923300848877471
"32","CAN",32,0.0197181557701783,32,24570.0866239642,32,3134.91725685712,32,4176.25242186357,0.943972895565826,0.948552715897095
"33","CHE",33,0.00825223228604436,33,12311.2960402068,33,1422.94359464577,33,1483.55298333941,0.907762395813861,0.867956609765701
"34","CHL",34,0.00383753549580579,34,2192.05417049455,34,60.1822844531093,34,383.363876233083,0.963127203561685,0.86218156333786
"35","CHN",35,0.0176472772387326,35,25515.399103123,35,6507.69124782057,35,4894.17821814815,0.896122926751095,0.874072327232769
"36","CIV",36,0.00241736422984268,36,553.777549380785,36,14.0195642157276,36,62.0974994664304,0.932676295028725,0.649128923417397
"37","CMR",37,0.00225268827537845,37,80.3750211851444,37,4.70265353404528,37,39.1860177982395,0.96468652179025,0.763095334803296
"38","COG",38,0.00185813082463733,38,146.117864177965,38,3.94426549293809,38,32.8809921793624,0.966240284633244,0.827985818626997
"39","COL",39,0.00461861617489812,39,2154.00280087341,39,98.2491246750775,39,267.784181006261,0.921160572906443,0.827768265417638
"40","COM",40,0.0013181322120868,40,2.07411874573688,40,1.57656172609567,40,4.31813479311192,0.982480235604487,0.975765306122449
"41","CPV",41,0.00164286349776952,41,102.689123672361,41,3.2223401882133,41,15.0860139667072,0.945049697181658,0.768960672237667
"42","CRI",42,0.00368598199899718,42,6880.79847432944,42,253.284956619396,42,259.362376924034,0.957178485756489,0.952478650796459
"43","CUB",43,0.00259685658084864,43,112.229632760154,43,4.65213525575036,43,89.2182988170301,0.935292174525214,0.898792546532502
"44","CYP",44,0.00304647153564139,44,617.520673570887,44,19.4698881858244,44,125.721597216508,0.926293903331781,0.775444161001414
