"","iso_o","pageRank_unique.name","pageRank_unique.wpr","close_unique.name","close_unique.closeness","outdegree_unique.name","outdegree_unique.degree","indegree_unique.name","indegree_unique.degree","local_clust_tt_unique","local_clust_out_unique"
"1","ABW",1,0.00232317095216295,1,28.1458130607771,1,1.96185860528058,1,5.25168105775978,0.919934162065881,0.941207808516306
"2","AFG",2,0.00801859043700274,2,138.266971187939,2,7.64038521704023,2,16.6458937682644,0.529906428480229,0.622961342410075
"3","AGO",3,0.00239735504526328,3,1.12312979296299,3,1.39438703449446,3,2.81784957232514,0.671488712946761,0.75
"4","ALB",4,0.00145535453199898,4,49.2842541783041,4,2.32912150542093,4,2.00359381158283,0.971119099152357,0.991617587031314
"5","AND",5,0.00166007539190676,5,40.2762482890605,5,1.93664385377362,5,6.02750372776848,0.960455722328041,1
"6","ARE",6,0.00705273242096889,6,237.195385854003,6,13.7679741114898,6,41.3405874973609,0.841790962230899,0.750659534465939
"7","ARG",7,0.00234186504710334,7,280.991658105466,7,11.1189239067316,7,5.88188667635741,0.946497055517193,0.944581997788794
"8","ARM",8,0.00217422667880718,8,281.309227703236,8,8.6172319334365,8,5.71590515838492,0.957969544949841,0.999465835851118
"9","ATG",9,0.0016876863133746,9,42.4040554081449,9,2.14730109124003,9,1.97892955768136,0.917648308037403,0.902678923450437
"10","AUS",10,0.00975964276902158,10,499.848769136173,10,38.7362681551351,10,51.9666353141086,0.812964959900417,0.825654239345675
"11","AUT",11,0.0130796555072309,11,644.801824727747,11,71.3994133709647,11,115.340931803426,0.826997200700429,0.926976939799742
"12","AZE",12,0.00238275840580591,12,59.4748724155909,12,3.37061946444214,12,2.77887599536918,0.885867320042086,0.883875623292006
"13","BDI",13,0.00114883528312337,13,1.34312170081497,13,1.25480342808834,13,1.40078942461491,0.784271284271284,0.0357142857142857
"14","BEL",14,0.00753324332578588,14,772.825990493542,14,70.3386162852715,14,61.3856486457001,0.876737517733188,0.897747494693876
"15","BEN",15,0.0016627467204243,15,177.349883923755,15,5.05618170189152,15,6.6295459968955,0.970203622987662,0.991572045643212
"16","BFA",16,0.000992574710288774,16,56.6626536841107,16,3.05051865458945,16,1.6561286238127,0.851784838423131,0.851045556502836
"17","BGD",17,0.00135644275949487,17,16.7152808007064,17,2.35290319321174,17,1.96380787952473,0.837222245231834,0.789948867591155
"18","BGR",18,0.00229933852423147,18,88.7876606196072,18,3.55520543307663,18,3.40003868905191,0.905226907349077,0.941564523105257
"19","BHR",19,0.00222896853172832,19,25.4729497364316,19,2.07082330610478,19,3.33433091613745,0.856840144341036,0.951255980861244
"20","BHS",20,0.0041840956565834,20,737.639020030279,20,46.0764250641057,20,44.3168460517895,0.930704896207349,0.884900611954501
