"","iso_o","pageRank_total.name","pageRank_total.wpr","close_total.name","close_total.closeness","outdegree_total.name","outdegree_total.degree","indegree_total.name","indegree_total.degree","local_clust_tt_total","local_clust_out_total"
"65","GHA",65,0.003101918042706,65,45850.4880878564,65,2003.98056371713,65,2204.39161059565,0.97295041645264,0.969098990821393
"66","GIN",66,0.00232725056456833,66,19614.6841372745,66,518.285505954604,66,654.507790758049,0.986584875964584,0.987410611479295
"67","GMB",67,0.00196224924030417,67,4941.11082628026,67,68.9295527495981,67,248.975173050742,0.977691797092172,0.953513117841198
"68","GNB",68,0.0016004711350567,68,6235.92090449294,68,80.0605012136645,68,90.2637192984437,0.986500772350177,0.975133772083167
"69","GNQ",69,0.00188859882885089,69,46781.7912742305,69,1992.45823399584,69,661.340002899734,0.996403041705851,0.995011730016056
"70","GRC",70,0.00448882535629013,70,55051.0440901974,70,3911.55766133617,70,6233.01659034375,0.934381558246526,0.942410227281568
"71","GRD",71,0.00181940063355376,71,1175.46808033752,71,25.7383106926393,71,106.479404390616,0.960118702618911,0.91882789710952
"72","GRL",72,0.00182235820228542,72,16237.5058265733,72,176.793435457915,72,220.487100103476,0.994603857519633,0.998664115555595
"73","GTM",73,0.0029890373959868,73,61895.6291935502,73,1573.72712777591,73,2155.50945393167,0.964755329197395,0.945777117486309
"74","GUY",74,0.0023028313088345,74,17698.3290666283,74,358.246727916257,74,413.936506023068,0.956987109875974,0.971676698489903
"75","HKG",75,0.0131815043139981,75,153905.969880607,75,10644.4343425037,75,25778.5158538302,0.98383279551295,0.970892646759535
"76","HND",76,0.00229410225280779,76,57879.2369680403,76,1061.7297772742,76,1176.42041833404,0.975519883053809,0.97220158761379
"77","HRV",77,0.00301466496771679,77,38746.650563384,77,1617.73614431248,77,2656.96179892178,0.965650811572332,0.949872126421375
"78","HTI",78,0.00217851113724926,78,26316.8688455731,78,249.62695316596,78,624.846848306341,0.981376222984901,0.994740902545304
"79","HUN",79,0.00432904239366145,79,119951.292203147,79,7815.92588541231,79,7847.39591194921,0.98326331724191,0.977131703591838
"80","IDN",80,0.00901593827661978,80,131330.324914622,80,15727.6232285016,80,15335.8995887272,0.971699605994671,0.972249459570445
"81","IND",81,0.0205694094079733,81,145299.056664754,81,24383.33853106,81,31174.3068941839,0.928056062174576,0.940888830405777
"82","IRL",82,0.00442555002417902,82,128160.897101705,82,11319.2167434782,82,7024.52236867876,0.985687131426767,0.98743239133878
"83","IRN",83,0.0041657510400846,83,131909.094704828,83,8345.05031900682,83,6099.82815506682,0.974594596637171,0.957219100783734
"84","IRQ",84,0.00383009542680393,84,115607.008657176,84,8714.91209563884,84,4966.3061851055,0.996018829203479,0.997940877463157
"85","ISL",85,0.00214566880501919,85,36026.7457431591,85,1042.06005014666,85,782.960849892379,0.97868836825899,0.972363240128203
"86","ISR",86,0.00471053625999446,86,114343.817217472,86,6330.89506809341,86,6927.67630672117,0.97842552546483,0.978768895685396
"87","ITA",87,0.020085478399814,87,163966.22038381,87,33715.1005186082,87,32374.9917559853,0.95263700943171,0.959349882950638
"88","JAM",88,0.00276037476887791,88,18661.6090007173,88,303.588014838172,88,1041.1628167361,0.954330422008734,0.96313538887429
"89","JOR",89,0.00310646546746826,89,35326.9175163383,89,1226.20536120891,89,3016.12878010621,0.971274469731236,0.918624876592112
"90","JPN",90,0.027563459202067,90,198843.403864282,90,40725.0782061157,90,47811.9934738715,0.961905837672908,0.969962749406924
"91","KAZ",91,0.00408597481190387,91,108271.710745201,91,7924.41224759755,91,5400.36724753309,0.978406473490896,0.987117978636625
"92","KEN",92,0.0031936054588092,92,17999.7752909626,92,1003.69646691719,92,2422.72284156932,0.964288946839941,0.912117777168192
"93","KGZ",93,0.00206499342130996,93,17471.3045866329,93,362.742317805322,93,1452.19337593767,0.989243369128039,0.974886591230872
"94","KHM",94,0.002521408349939,94,48590.6377795923,94,1426.1677463247,94,2554.94880633296,0.992244113939785,0.990827868144517
"95","KIR",95,0.00160373405553725,95,4050.67077956075,95,35.7315285485456,95,57.2694489709286,0.979478306518472,0.986306044408726
"96","KNA",96,0.00196491256555566,96,1092.90409918639,96,17.8097437033009,96,122.757121815551,0.97634574488501,0.955704385621905
"97","KOR",97,0.0175832215778548,97,185609.993132496,97,30521.4231512398,97,32218.9664115941,0.940682045911585,0.943252147100153
"98","KWT",98,0.00305126603863546,98,109023.797700432,98,10487.4138848892,98,3308.85025751528,0.982399057528803,0.985892908077465
"99","LAO",99,0.00189337923947866,99,34486.1591981504,99,844.109448450678,99,956.473939883698,0.996222997123708,0.994629702454726
"100","LBN",100,0.00330173099185873,100,15340.864312803,100,719.313482199889,100,2778.20588812631,0.963196028455236,0.922507970377934
"101","LBR",101,0.00227549097217505,101,15542.6585492315,101,306.771512970302,101,2015.94360041764,0.995328997573714,0.991659422160885
"102","LBY",102,0.00314498688248831,102,83928.5128373859,102,4867.53636210621,102,3119.07456275199,0.995811233436601,0.997652452471066
"103","LCA",103,0.00213961869953193,103,4176.42769319806,103,62.3035128586939,103,253.899987469727,0.980319364219564,0.946760606236901
"104","LKA",104,0.00279267286169882,104,47988.3699834486,104,1560.86123268044,104,2497.30898084296,0.973507719416115,0.966866012368699
"105","LSO",105,0.00169327010208112,105,11166.3278172311,105,178.778162615783,105,343.686005923141,0.99779819744643,0.997028729917801
"106","LTU",106,0.00324797826967995,106,48296.3630975608,106,3375.08709241304,106,3855.06624520816,0.971574705482072,0.951485255803543
"107","LUX",107,0.00284521172080212,107,60096.776942848,107,2304.5973125739,107,3179.80607499297,0.990393362825883,0.989648399696309
"108","LVA",108,0.00288354617464327,108,28273.0596081036,108,1794.80878671214,108,3135.6676046869,0.969165882346798,0.943998006126303
"109","MAC",109,0.00223520114873387,109,22672.0417851561,109,327.639825272822,109,1466.64841917199,0.9979915877726,0.996176333334159
"110","MAR",110,0.003503679790153,110,54202.272491188,110,2586.31247695044,110,4633.07496248757,0.968534164295874,0.970618467954269
"111","MDA",111,0.0020923888325602,111,16404.12098228,111,422.525310857506,111,775.036797107939,0.984077638451638,0.982374852838341
"112","MDG",112,0.00214248189247571,112,17543.4823621324,112,425.485665684068,112,579.846686986928,0.989118115694222,0.991443610331276
"113","MDV",113,0.00180883956389934,113,4663.60938405601,113,73.2360340172981,113,376.224556056021,0.992835652749319,0.996870784117621
"114","MEX",114,0.0120893201234126,114,197528.677817292,114,24100.3226167662,114,22784.5520550233,0.985382028028425,0.983840657228243
"115","MHL",115,0.00197996574382584,115,10500.3553144561,115,204.181160299806,115,2011.1866555936,0.995148074075874,0.93726632100437
"116","MKD",116,0.0022593829682706,116,36454.2490004762,116,700.895948285487,116,904.197016559651,0.98171716993534,0.988886040418148
"117","MLI",117,0.00303765126384995,117,39470.6169429763,117,720.100941213712,117,632.439382783197,0.959232725910184,0.977339837004721
"118","MLT",118,0.00253233090912471,118,20197.8480723546,118,857.286234235665,118,2106.42457693546,0.976684446403876,0.950016821456566
"119","MMR",119,0.00250082093019558,119,57892.1644216942,119,1702.58095517666,119,2271.26074965633,0.993848218341804,0.993463986765992
"120","MNG",120,0.00199875559844604,120,57653.7080010511,120,769.237749142544,120,1053.43709329592,0.995753993555001,0.998794168293896
"121","MOZ",121,0.00275128621484481,121,32774.211118602,121,862.702494437908,121,1689.1548811519,0.965333252331952,0.977787547707684
"122","MRT",122,0.00221106261204993,122,36585.925089432,122,601.351388340824,122,788.513718635366,0.986212507417324,0.993129332569839
"123","MUS",123,0.00232715314539196,123,16190.402722279,123,536.963330089512,123,864.778016148195,0.979591581185843,0.967748258779105
"124","MWI",124,0.00210169203038634,124,12314.6209171493,124,295.012478447384,124,483.534936559097,0.970238705664566,0.974204263597832
"125","MYS",125,0.00857493215247069,125,126240.484446444,125,15371.8521244179,125,14914.7750177469,0.972098438226725,0.966637418943293
"126","NAM",126,0.00281546726157445,126,32194.5210525159,126,1051.06337372583,126,1285.17945163815,0.925763222420522,0.904423519784471
"127","NCL",127,0.00215241477159707,127,10645.7325986373,127,288.198294992648,127,553.408682247778,0.991298332204026,0.994665986863125
"128","NER",128,0.00205800647243041,128,31252.6893853365,128,582.852707504135,128,343.480567812459,0.970007959408779,0.973226880688938
"129","NGA",129,0.00465451489617933,129,92511.2124769459,129,9471.77059486891,129,5253.62978711317,0.980173098014685,0.986436700535552
"130","NIC",130,0.00227136949289743,130,45082.1065298943,130,794.527453339035,130,874.073083336789,0.959636330800341,0.96085628562922
"131","NLD",131,0.0198522373192181,131,190226.727155358,131,34662.2236184918,131,35954.4671129662,0.967371878184544,0.972426462442015
"132","NOR",132,0.00483904696065256,132,144684.57848966,132,14241.7035326782,132,8080.41079457023,0.990102228701002,0.992195830124124
"133","NPL",133,0.00215667152045166,133,18195.4417335859,133,206.962392840317,133,1159.06437499345,0.990297197530534,0.982946595527631
"134","NRU",134,0.00137594548315713,134,1982.25447618865,134,28.0861415791271,134,48.3318105539014,0.990063458386278,0.997811056143917
"135","NZL",135,0.00391290999049753,135,84493.3209836198,135,4527.28818033299,135,4159.36960307844,0.96866290762879,0.963246468815729
"136","OMN",136,0.00311341682424769,136,120325.725693659,136,5758.56342031324,136,4092.91002384301,0.984881623372764,0.986084474315962
"137","PAK",137,0.00460490207124166,137,59007.8744235438,137,3351.07990043114,137,5551.90432786783,0.944317851068677,0.933280317679401
"138","PAN",138,0.00388755860756848,138,31210.7502350038,138,1536.3684159273,138,5978.18910535975,0.980048817272031,0.92307567262553
"139","PER",139,0.00376497035816039,139,85280.5593425215,139,5294.88147026197,139,5129.79581157788,0.974266137895357,0.974746569153893
"140","PHL",140,0.00426879489481855,140,81608.7561854087,140,4357.75050390786,140,7245.82365928893,0.982054569321992,0.981298825573597
"141","PLW",141,0.0015041967460995,141,1136.75885956374,141,8.74940431038314,141,33.0454404192309,0.991529795486359,0.968491418205401
"142","PNG",142,0.00182905765767279,142,45265.7215751179,142,971.894596978616,142,771.453251468764,0.996490650733863,0.994807518367678
"143","POL",143,0.00977327079813769,143,149977.620670879,143,15009.6182558391,143,16072.2988327776,0.970751832773463,0.968908164175679
"144","PRK",144,0.00177371419975412,144,51125.7304263328,144,649.026425993781,144,788.914419010206,0.990431139261676,0.984948067168602
"145","PRT",145,0.00521085812572926,145,85411.9584268272,145,6236.55788445805,145,7490.86876407132,0.964372494012504,0.961181053705575
"146","PRY",146,0.00216044065398449,146,49373.7435184055,146,1490.68096557382,146,1489.93812183821,0.986224405136023,0.97825460303853
"147","PYF",147,0.00198523860138548,147,5218.28297365496,147,68.9124382652058,147,349.245030943142,0.994507987321059,0.997164113063282
"148","QAT",148,0.00288612757161345,148,134823.491749025,148,12390.3801815999,148,3193.81956482819,0.990202766332268,0.990332707375338
"149","RUS",149,0.0135502891560704,149,167226.323597692,149,36260.5082626414,149,22351.0901521475,0.959648645143363,0.955497703059232
"150","RWA",150,0.00222216648980786,150,6618.53044420684,150,133.633485906479,150,358.139728729877,0.973503003682867,0.979380728412637
"151","SAU",151,0.00850746121412173,151,167946.039172682,151,27268.6315666528,151,13579.2239689621,0.979103267169272,0.976907815856782
"152","SDN",152,0.00282709123889664,152,106857.975959162,152,3443.93790818667,152,1348.74573350759,0.979386973259586,0.991988186091531
"153","SEN",153,0.00237594094740874,153,16970.8501060508,153,546.437300366637,153,1242.70581596796,0.955818506931589,0.887000900985064
"154","SGP",154,0.0120694992469334,154,128957.280012465,154,20059.4391667927,154,23370.619755775,0.949694035357182,0.935826558709667
"155","SLB",155,0.00179512749951736,155,11824.5845902059,155,147.179103077832,155,140.332311904452,0.986116884984138,0.996038458447229
"156","SLE",156,0.00186042957375343,156,34506.4096458927,156,383.681117543564,156,273.076801707279,0.995243856915722,0.998115926104852
"157","SLV",157,0.00269883477140476,157,47118.7950876322,157,929.164547562481,157,1423.3742390771,0.94057349904284,0.937825738795142
"158","STP",158,0.00160968967163988,158,241.934000227399,158,8.10430026039428,158,62.0622578085427,0.934484107211652,0.967626372729868
"159","SUR",159,0.00266063921971812,159,25143.2873117935,159,496.715503750736,159,459.789007506999,0.96508662604585,0.971990373502042
"160","SVK",160,0.00414895485006758,160,102516.854603791,160,6796.28947184785,160,7018.49919077159,0.97793778327606,0.981949440759948
"161","SVN",161,0.00335051434818676,161,66572.6836938029,161,3199.31104615032,161,3475.44058789911,0.971024215148136,0.966525714524939
"162","SWE",162,0.00651575550633329,162,111988.377978937,162,13343.0993347124,162,12432.4747530343,0.970533731537238,0.967944742583154
"163","SWZ",163,0.00189917218372704,163,30928.4205734814,163,481.302771820624,163,385.21124670495,0.974811231500613,0.957761430609997
"164","SYC",164,0.0020819864545344,164,16469.9245912979,164,312.365909975108,164,472.435669948902,0.987188931262689,0.989043668501765
"165","SYR",165,0.00255766626338824,165,11416.8435520202,165,326.059292110522,165,1234.94082876964,0.973367601739311,0.962937329944393
"166","TCD",166,0.00185175472374854,166,48040.3850057455,166,614.0390573382,166,277.620655754338,0.996289928912137,0.994587944440628
"167","TGO",167,0.00227342407719323,167,20628.3586207734,167,533.851711269497,167,1259.63012199959,0.976307638404895,0.938942515008
"168","THA",168,0.0132814555019091,168,133755.32858044,168,16830.7364438886,168,18081.4739552903,0.951257239995816,0.949943491398608
"169","TJK",169,0.00191365284998023,169,15414.3671411883,169,276.212075711067,169,804.62466076021,0.975916056707558,0.968569341921579
"170","TKM",170,0.00197694284141565,170,84856.6383263035,170,1675.02385881253,170,1322.05304907525,0.994602083324057,0.994471370952125
"171","TON",171,0.00168169627190701,171,471.081060475313,171,10.3737655412656,171,61.5670725568213,0.970364571821851,0.971113360919915
"172","TTO",172,0.00329768544970485,172,77327.41451534,172,2573.62876943603,172,1528.7554084755,0.941547426385064,0.935519900477198
"173","TUN",173,0.00289136580746863,173,51335.825635682,173,2007.79107205316,173,2896.86854121243,0.964308232333426,0.959720809966528
"174","TUR",174,0.0120130049344048,174,106416.818102743,174,13400.8373638556,174,18727.4423189074,0.927347534805483,0.89001999042
"175","TUV",175,0.00140185660167385,175,1733.52281684544,175,14.3865187976555,175,41.4349948105521,0.986052286257485,0.994947055599193
"176","TZA",176,0.0036254280819746,176,25793.279176407,176,880.595028456215,176,1996.78495927948,0.971581990156674,0.957167278859196
"177","UGA",177,0.00237014111429515,177,8098.90903151635,177,389.85477903452,177,837.893777437958,0.969546826781888,0.928676179662383
"178","UKR",178,0.00482007343247905,178,93702.2711713345,178,6689.77432795478,178,7977.58806854307,0.946652018713996,0.923119248521289
"179","URY",179,0.00238168329006094,179,46468.6052470018,179,1628.73417708067,179,1829.47998084731,0.965930206626307,0.95916854653262
"180","USA",180,0.0724046472930985,180,228470.794252737,180,77547.2106999907,180,103322.994562781,0.96004227934587,0.958649352482278
"181","UZB",181,0.00233433849521687,181,39387.1203183495,181,1450.46820230998,181,1869.39812008973,0.976810920885665,0.964224774792916
"182","VCT",182,0.00198827694060124,182,1090.49363356034,182,35.1540556315928,182,148.5509500475,0.954928173706439,0.878560720820044
"183","VEN",183,0.00444677617079491,183,136879.765683214,183,8879.79940076386,183,5097.87845160719,0.984300066622921,0.990068815580547
"184","VNM",184,0.00664668963326163,184,117956.205745816,184,9758.65432279587,184,10940.450612739,0.979059985298678,0.973899406071655
"185","VUT",185,0.0018318608328314,185,9194.65672744153,185,88.3597268357419,185,235.733742095215,0.982561253545235,0.974270591384394
"186","WSM",186,0.00160354951711845,186,622.30719847766,186,12.2590968130386,186,105.950287657995,0.983286858107573,0.969037138804962
"187","YEM",187,0.00247156898917793,187,48529.1674612397,187,1427.20050113197,187,2177.34690886375,0.987530318797715,0.988118604342083
"188","ZAF",188,0.00934606709271549,188,150364.344463708,188,12689.7307093367,188,10229.1369860525,0.9367071931451,0.93013547750948
"189","ZMB",189,0.00250323510219968,189,56860.7419940785,189,1585.03621860872,189,1110.19048004964,0.983300391109774,0.986875181960814
"190","ZWE",190,0.00227806199237366,190,31341.4268075057,190,680.500984962783,190,864.357880115508,0.971804183205212,0.971199520849147
