"","iso_o","pageRank_total.name","pageRank_total.wpr","close_total.name","close_total.closeness","outdegree_total.name","outdegree_total.degree","indegree_total.name","indegree_total.degree","local_clust_tt_total","local_clust_out_total"
"1","ABW",1,0.00167924488152442,1,3859.52477748433,1,42.3002287344154,1,307.364846844899,0.992176260650993,0.953722541983533
"2","AFG",2,0.00195611092717039,2,21081.4613672152,2,347.872638113013,2,1101.089678254,0.980554591719536,0.978524993794507
"3","AGO",3,0.00274956695532586,3,133812.70673954,3,4632.87486476247,3,2084.64913818977,0.984251171368706,0.989703037031793
"4","ALB",4,0.00231393654564194,4,39827.9897474124,4,676.969559600413,4,1295.56858115684,0.981724807291189,0.989192993452144
"5","AND",5,0.00192142837434703,5,4661.58632049055,5,51.2365564055893,5,401.988678728755,0.997101545762171,0.987089381617278
"6","ARE",6,0.0241923356282192,6,188208.993717874,6,30661.0195730238,6,24669.2301670408,0.928141234226626,0.931341318237629
"7","ARG",7,0.00409272780169394,7,104494.080501678,7,7433.15891209993,7,6790.86319921319,0.970581415702994,0.959957091195951
"8","ARM",8,0.00236145208887567,8,51821.1198444293,8,1277.42247436566,8,1441.0384597966,0.978602172967821,0.986987484379235
"9","ATG",9,0.00241882223884818,9,4164.91032328802,9,63.4141786086674,9,363.997287343889,0.97980726535854,0.887821483447241
"10","AUS",10,0.00970744756058584,10,243572.488477805,10,27785.5295915389,10,20251.2138736328,0.980552369878847,0.982388569851728
"11","AUT",11,0.00684816936732907,11,180501.265032484,11,16455.8194153312,11,15806.1235888305,0.977702709176824,0.980492688727738
"12","AZE",12,0.00256724333826924,12,107409.126881728,12,4122.10068293459,12,2051.80719469006,0.975213092429084,0.984821535331048
"13","BDI",13,0.00191397566667991,13,5430.2195578305,13,66.1702679945615,13,240.335306281766,0.98025269788234,0.976758525563037
"14","BEL",14,0.0145072420083782,14,192339.245416699,14,29496.3158313439,14,31694.3547507261,0.979421506350535,0.976568232708699
"15","BEN",15,0.00213991196249299,15,26437.3619930114,15,424.375322703965,15,907.935941458079,0.976109369392683,0.956562578704486
"16","BFA",16,0.00230658949528084,16,55811.6959751336,16,786.706545470986,16,889.049441070556,0.976790600478482,0.992112831736346
"17","BGD",17,0.00409281924966959,17,92014.7255762034,17,5562.37982737281,17,7194.29099767428,0.992241250760428,0.993485138110827
"18","BGR",18,0.00365965249789122,18,76046.4710460417,18,4521.76852376681,18,4919.33502727782,0.977645598723372,0.968918031538802
"19","BHR",19,0.00265632172670387,19,53755.3339209425,19,2419.76073540097,19,2971.31771635508,0.976869571929584,0.978613517415782
"20","BHS",20,0.00237052784812413,20,41323.6945484479,20,625.916765445345,20,1451.38609228235,0.987501189183731,0.972700439241452
"21","BIH",21,0.00254006365410196,21,36955.6351403495,21,1169.14972478037,21,1699.36152964098,0.973715476177823,0.978593147937177
"22","BLR",22,0.0030391671015216,22,114146.632355965,22,3864.91938375412,22,4711.4940313317,0.976615484535152,0.965773331882971
"23","BLZ",23,0.00196233553307618,23,4413.53417523619,23,97.6461841274943,23,352.001387061207,0.983439677603113,0.966304522355771
"24","BMU",24,0.00207789503990511,24,6142.95763038281,24,78.2933395189349,24,318.088118867263,0.986903082050386,0.997506425668292
"25","BOL",25,0.00226177527977539,25,39990.6111675433,25,1682.55433116296,25,1404.19511316034,0.976576187793813,0.988674383880823
"26","BRA",26,0.00886617413727086,26,229797.996345323,26,26668.309831551,26,18262.5644590128,0.959990222098505,0.954630870276398
