"","iso_o","pageRank_unique.name","pageRank_unique.wpr","close_unique.name","close_unique.closeness","outdegree_unique.name","outdegree_unique.degree","indegree_unique.name","indegree_unique.degree","local_clust_tt_unique","local_clust_out_unique"
"1","ABW",1,0.00125911370474294,1,4.53518937262773,1,1.45388949938971,1,1.95184291401138,0.952928060086844,0.775193798449612
"2","AFG",2,0.00117039827116553,2,131.338335518308,2,3.75031051220745,2,1.51419258919656,0.995036598943089,1
"3","AGO",3,0.00292282406583327,3,22.9864719449044,3,2.29149768614282,3,3.51683176829635,0.799563420784711,0.85205801328796
"4","ALB",4,0.00159066934623043,4,53.3417122550393,4,2.38411053638822,4,2.2016951161391,0.967800753933566,0.983159661919648
"5","AND",5,0.00176528903693286,5,65.4541085038922,5,2.20575146038258,5,3.50402395305103,0.985862313901052,1
"6","ARE",6,0.0132005351430722,6,382.360431986623,6,40.8788113623771,6,64.2472462075289,0.768930898736185,0.703310708747972
"7","ARG",7,0.00257584740725883,7,384.785638276207,7,13.5831404675131,7,5.94388549663859,0.977809315205245,0.991447560468135
"8","ARM",8,0.00170735093932949,8,25.3335393246937,8,2.40239918385547,8,2.93640058594122,0.932013759657136,0.952970493232665
"9","ATG",9,0.001457950504141,9,24.1932021041898,9,1.82733142543665,9,1.73276650529889,0.942873263276677,0.898643949930459
"10","AUS",10,0.0099650042393762,10,449.430469842902,10,35.9893208508052,10,62.1531686850616,0.844768096166191,0.822078666516267
"11","AUT",11,0.0116248535424633,11,982.928769851699,11,105.083397510781,11,80.5706370460997,0.882239739868219,0.922770365196786
"12","AZE",12,0.00205876947076003,12,44.3431064486072,12,2.63270808412667,12,5.74976736551043,0.983705958653166,0.903931023210199
"13","BDI",13,0.00105275271555641,13,3.92749226128275,13,1.63311980426531,13,1.48612008303993,0.744873046875,0.736479842674533
"14","BEL",14,0.00969722935679245,14,900.515963157346,14,85.9905114965116,14,95.9388433095638,0.887932667497701,0.882065380871692
"15","BEN",15,0.00126044020876968,15,22.0167924698677,15,1.91886622860386,15,2.25650693039054,0.837878668612361,0.963914174252276
"16","BFA",16,0.0010253436993165,16,27.5634683631729,16,2.4312143631254,16,1.70540152502234,0.927004610416895,0.943985782525294
"17","BGD",17,0.00154494025527725,17,33.1824107709364,17,2.3069246213408,17,3.6430015510677,0.927628063453751,0.937951060358891
"18","BGR",18,0.00217383102476261,18,159.315997017034,18,5.31161208736069,18,3.81911021508606,0.938236216296928,0.937751836092113
"19","BHR",19,0.00278765930471201,19,183.311862219553,19,5.72885961890828,19,5.50354668413473,0.872687401746329,0.901179324445239
"20","BHS",20,0.00386898685203453,20,486.432481673483,20,21.5524494101817,20,42.5636218740096,0.949061183678333,0.884354813786142
"21","BIH",21,0.00165977677638639,21,28.9800674925703,21,2.17415884786473,21,2.02551804569768,0.947139400328226,0.975579721127614
"22","BLR",22,0.00175932185346625,22,20.7993800021545,22,2.08724657756783,22,3.17080046682983,0.958159271293178,0.882376172034244
"23","BLZ",23,0.00127982947571102,23,87.0938307922336,23,2.52485217539753,23,1.89207973921709,0.896355624367296,0.903513006167873
"24","BMU",24,0.00229684336010254,24,71.1608030071812,24,2.40754229566141,24,10.5063905330792,0.964663268782075,1
"25","BOL",25,0.00161315235488122,25,33.2225008712219,25,2.36352286768376,25,1.92490250261149,0.830491099191542,0.816384374499989
"26","BRA",26,0.00425527352282001,26,728.232396612436,26,50.4342163867236,26,36.1069113094168,0.959952996399859,0.961829801834431
"27","BRB",27,0.00173999957588489,27,33.4256030121261,27,2.26081485010896,27,2.13090716670171,0.88874220689094,0.831087151841868
"28","BRN",28,0.00168960673857924,28,43.7804661973958,28,2.09984701296154,28,2.41836976497053,0.952247282431817,0.823805587700446
"29","BTN",29,0.00138231280428808,29,3.69648359665588,29,1.80110857486779,29,2.0815227944361,0.746557188363743,0.981930415263749
"30","BWA",30,0.00136265542401575,30,16.2322647013463,30,2.0178703438991,30,1.89310484411922,0.94067464814853,0.961957174304583
"31","CAF",31,0.000800038454615285,31,17.5321057476025,31,1.71302270738342,31,0,0.973546985334057,0.973546985334057
"32","CAN",32,0.0119111137593767,32,890.38298906687,32,78.6359285552539,32,108.330645212903,0.878387532054399,0.911749966949919
"33","CHE",33,0.0721670309479727,33,1405.51019864301,33,437.626426405865,33,808.913084519264,0.853048676434085,0.817153452649564
"34","CHL",34,0.00297876143962034,34,136.039344100143,34,4.51690622586538,34,8.97202364582661,0.924779236691472,0.959700652140803
"35","CHN",35,0.0110784419414046,35,1166.88836794801,35,187.138480298206,35,83.8062812190208,0.736482927255134,0.691506638486724
"36","CIV",36,0.00228945406778609,36,130.156331598246,36,4.62778003913785,36,2.6738307679828,0.84740388373584,0.843937008753126
"37","CMR",37,0.00175030591871428,37,197.432612437859,37,5.71493645398581,37,1.9888684242752,0.971068550951756,0.975463856269448
"38","COG",38,0.00117094659378864,38,48.2252927159864,38,2.33429898772863,38,2.04231192670534,0.944536909485175,0.947659077201447
"39","COL",39,0.00234322345965563,39,280.633165314211,39,9.43048945773548,39,6.01065693358714,0.955001196697855,0.963393639751277
"40","COM",40,0.00119555871350148,40,7.96386936645626,40,1.20131467045254,40,1.38854199672246,1,1
"41","CPV",41,0.00141288802171094,41,2.14641409918881,41,1.01254872009642,41,1.5828936097732,0.965847913862719,0
"42","CRI",42,0.00245973131001623,42,40.9671174357794,42,2.69848469106356,42,2.95775424442603,0.907698708207032,0.911512515869858
"43","CUB",43,0.0024442179954294,43,64.7860114213966,43,3.82213707799752,43,4.01470120627211,0.874831845344994,0.890116590653061
"44","CYP",44,0.00228175845459536,44,172.16514305752,44,7.02113832645783,44,6.46439061834374,0.969843015579779,0.98974528765503
"45","CZE",45,0.00286874185936264,45,356.200368137386,45,13.4124422017429,45,10.8931049626706,0.954699437820898,0.965825385093678
"46","DEU",46,0.031622334647932,46,1533.76995526253,46,371.763009981732,46,236.301081126068,0.846934967923951,0.868611147309013
"47","DJI",47,0.000924893377907107,47,0.201749681287683,47,1.15021784204937,47,1.68060590138772,0.931039173014146,1
"48","DMA",48,0.00153862820747627,48,2.38312537930759,48,1.4507108187352,48,1.49088859818269,0.910123966942149,0.955405405405405
"49","DNK",49,0.00539439891951307,49,475.153594418661,49,35.9938403977949,49,27.5279901678716,0.895686247097128,0.90227550451398
"50","DOM",50,0.00238955731105555,50,34.6260428363494,50,2.54879591786635,50,4.11618867769065,0.862947210511772,0.846615836025336
"51","DZA",51,0.0023395441822067,51,38.9400010714352,51,2.13155200826402,51,4.40333204396311,0.766734253841266,0.89408
"52","ECU",52,0.00169009136088554,52,37.2649865962183,52,2.34585581187394,52,2.59778286762383,0.915237337553974,0.957709373266778
"53","EGY",53,0.00198904496112547,53,423.28616090416,53,18.3220016524835,53,6.2223087792699,0.95667935147672,0.93852595835098
"54","ERI",54,0.000870004084272765,54,5.7468037364643,54,1.28485459263978,54,1.3383912342158,0.914959016393443,0.956896551724138
"55","ESP",55,0.00749652140343509,55,1232.47519749308,55,144.908245321082,55,49.0564132383286,0.906092193423917,0.910324726430043
"56","EST",56,0.00224341651612805,56,69.4392823351566,56,3.4139657604755,56,3.77433170992357,0.925234855162189,0.933758386589421
"57","ETH",57,0.00206564069583864,57,21.7399901557636,57,2.67561873170403,57,2.23233011605594,0.730484816917791,0.733906977928261
"58","FIN",58,0.00279953598977255,58,154.141517525771,58,6.41018869998596,58,8.98301051570005,0.924035760092396,0.896994353508438
"59","FJI",59,0.00166702177113502,59,46.9531740806677,59,2.24879604812799,59,2.03897371587295,0.858677466264288,0.811502215062424
"60","FRA",60,0.0356208521669808,60,2142.25576495089,60,705.655581681162,60,254.05073719107,0.841309815721611,0.853979992558302
"61","GAB",61,0.00145499770657673,61,160.583678567767,61,4.63042023676958,61,1.88625748649752,0.916110543326126,0.879118653723757
"62","GBR",62,0.104670943871725,62,2475.25049919801,62,1132.23313314871,62,818.724405005574,0.840745270662112,0.850955913166848
"63","GEO",63,0.00203163529989815,63,74.3877113844665,63,3.1102609904741,63,3.71619350216262,0.959354095456497,0.968783638320775
"64","GHA",64,0.00188074942780519,64,127.930867703676,64,4.06219207324379,64,2.56751003910792,0.941604995958142,0.938736084627537
"65","GIN",65,0.00130485921590078,65,8.35654318889647,65,1.7593438665575,65,1.68986054998673,0.932798769771529,0.935055300782304
"66","GMB",66,0.00150424829525632,66,5.2917396142035,66,1.18213855220643,66,1.73476977758894,0.915325730354632,1
"67","GNB",67,0.00111098984038692,67,10.5218570524216,67,1.39988920882758,67,1.17178676401921,0.777937649880096,0.68886292834891
"68","GNQ",68,0.00123699406976914,68,1.31492469863961,68,1.0074806294842,68,1.80786505671618,0.996325399966081,0
"69","GRC",69,0.00267253196275291,69,413.409441840255,69,19.3258993671537,69,7.17884321725177,0.964084384959546,0.97312465470059
"70","GRD",70,0.00121434068916721,70,6.604800696165,70,1.45373615774524,70,1.53017948154056,0.923932016536519,0.781088082901555
"71","GRL",71,0.00141989774216683,71,96.013614769588,71,2.63908034047754,71,1.61922010548933,1,1
"72","GTM",72,0.00253336450773464,72,70.9740408483832,72,3.13729353212575,72,3.20957098700227,0.928173633339115,0.904103890505442
"73","GUY",73,0.00140088726695573,73,5.08405337070595,73,1.75520917458762,73,1.66716312697195,0.674019136917342,0.528444381705251
"74","HKG",74,0.0441514541196777,74,726.587205596195,74,121.417415973891,74,543.104472052301,0.918077388303265,0.8511781172988
"75","HND",75,0.00191767394133448,75,19.8773349628742,75,2.02337286516519,75,2.33855671028043,0.888633807612543,0.89324799876252
"76","HRV",76,0.00211209533190129,76,84.3231132425538,76,3.63680613483091,76,2.37187526249068,0.939229820734136,0.947385830703115
"77","HTI",77,0.00137317662904997,77,23.8963506752543,77,2.09804333951245,77,1.65396558596196,0.863899327212386,0.837078232308152
"78","HUN",78,0.00274206900735643,78,211.494073228499,78,9.13249572226719,78,8.55683596090082,0.929736807336379,0.953462138694791
"79","IDN",79,0.00374330183789775,79,249.137965237784,79,14.2569376680725,79,22.0898769099041,0.704622919427654,0.681399141646004
"80","IND",80,0.0041085152926752,80,675.990746278241,80,64.6127553140342,80,34.6011443464181,0.707082797928455,0.607181238735704
"81","IRL",81,0.00293165821193813,81,425.887950658954,81,19.8691311702871,81,13.0741991566492,0.969083507319934,0.977539552239655
"82","IRN",82,0.00176847464304159,82,294.795932911959,82,12.9577893337709,82,5.29772745216318,0.951770461459682,0.948415403657844
"83","IRQ",83,0.0017372479349985,83,77.3877230721436,83,3.42937151893128,83,4.31074193000385,0.973105724471844,0.913683630176499
"84","ISL",84,0.00221607339419033,84,107.460259866204,84,4.57338342795499,84,4.06070305571839,0.958445595168694,0.980596436814668
"85","ISR",85,0.00338770329951104,85,431.671261418242,85,29.0750330436266,85,23.6375120092396,0.937662539699416,0.910997450237893
"86","ITA",86,0.0127847727857669,86,1529.93953523119,86,288.679926900177,86,90.4805134509567,0.891066635203165,0.884070950648022
"87","JAM",87,0.00153849532563018,87,28.3449432019777,87,2.153857168799,87,2.23672217167288,0.917938244463813,0.906831641285956
"88","JOR",88,0.00199138185633776,88,59.1460812150132,88,2.88861110848111,88,5.06203838461924,0.975147309790236,0.959405615983954
"89","JPN",89,0.0103048936106524,89,1067.93416811204,89,149.770486945612,89,130.939352109619,0.895314674545163,0.90806458129172
"90","KAZ",90,0.00203826454696553,90,26.8027588168448,90,2.28262900883638,90,4.97915734734802,0.983884548313259,0.973203939745075
"91","KEN",91,0.00195325796271726,91,107.217567492971,91,4.40447685201725,91,2.70889251229451,0.876008235927287,0.867597761948853
"92","KGZ",92,0.00116778748757444,92,25.6906467671978,92,2.27220582445133,92,1.79471524004546,0.953226362018486,0.942343534366241
"93","KHM",93,0.00172195126788624,93,49.613006454616,93,2.95036911614941,93,3.22395013390829,0.969006356234023,0.928852715564791
"94","KIR",94,0.000848786522340115,94,7.8531434267067,94,1.2023145221904,94,1.15061105999662,0.83206106870229,1
"95","KNA",95,0.00118896697471692,95,22.2743008853779,95,1.56518206339839,95,1.60825042663012,0.983280496808095,1
"96","KOR",96,0.00772197628350057,96,894.376182892119,96,120.215066818478,96,83.9957501609507,0.786817444324203,0.7040294551006
"97","KWT",97,0.00276933075465728,97,145.310656789076,97,4.86334078377171,97,8.02196024898539,0.927711173860278,0.916541882134694
"98","LAO",98,0.000928364531940212,98,7.07689959505991,98,1.80658159198027,98,1.78283356498759,0.954165219861738,0.968245666467424
"99","LBN",99,0.0041377785462316,99,127.013225527477,99,6.75666745899873,99,26.4729284348098,0.897583080229448,0.805912052948344
"100","LBR",100,0.00180605977956331,100,4.47035883185648,100,1.36394075702892,100,17.3308086742038,0.863902677483993,1
"101","LBY",101,0.000931126330419199,101,8.03789312871273,101,1.30281086051694,101,1.63079193922581,0.898568111455108,1
"102","LCA",102,0.0016996412880177,102,103.613785235466,102,2.78721336455569,102,2.15051842887583,0.991880934714112,0.999268925936048
"103","LKA",103,0.00171089227965701,103,16.1714429950477,103,2.27709026570471,103,3.89191258120171,0.966208208296205,0.884953285111513
"104","LSO",104,0.000827926850807738,104,3.24542591078875,104,1.16886579965348,104,1.28943455244976,1,1
"105","LTU",105,0.002405061381871,105,74.0566010155808,105,4.53442192335069,105,3.45117860416697,0.87244572583144,0.869871309613929
"106","LUX",106,0.00481403802650031,106,166.218763556836,106,10.7597297903575,106,59.4785278504783,0.98787285923236,0.929992679866474
"107","LVA",107,0.00237595458806291,107,45.8664693686733,107,2.82810265736781,107,3.21793238332437,0.891965854902422,0.960302268751818
"108","MAC",108,0.00224436666743691,108,86.1671820102941,108,3.80667960857244,108,7.659786044183,0.999598287674957,1
"109","MAR",109,0.00195579465605499,109,167.979534314023,109,8.61215881755768,109,4.84440686766403,0.778891120265338,0.722085493646887
"110","MDA",110,0.00133786988129879,110,21.3326794344858,110,1.85197923864539,110,1.7459889595122,0.982723276313692,0.999181818181818
"111","MDG",111,0.00145114327886929,111,82.1457812652374,111,3.14139819194328,111,2.01683464787467,0.971855800505963,0.972205630735729
"112","MDV",112,0.00141552177708124,112,1.62469903348809,112,1.33552928941775,112,1.83419595437356,0.896589156144661,1
"113","MEX",113,0.0045717254347868,113,699.115190879197,113,41.9857315102244,113,52.906708963064,0.942037788668538,0.955582128853791
"114","MHL",114,0.00126806448157245,114,51.2874993638637,114,1.87938355507535,114,1.8742264282582,0.810922171353826,0.66652901094363
"115","MKD",115,0.00171077868581382,115,31.4614776652023,115,2.27914599360818,115,1.85783348270093,0.967357362035914,0.970446950710109
"116","MLI",116,0.00277913107248107,116,72.4692804429729,116,2.72500707550832,116,2.29236728628146,0.877925242975013,0.949288407563859
"117","MLT",117,0.0022489272426239,117,48.8670572312851,117,2.41845794955593,117,4.32618471323511,0.974509324690505,0.960683482506102
"118","MMR",118,0.00152783626734087,118,17.4782278154718,118,2.53434715781673,118,2.44388230592055,0.967331739759663,0.937623485954815
"119","MNG",119,0.00151582725050037,119,97.1547576121194,119,3.09445349222695,119,2.15571348277441,0.986398118113527,0.996522116416615
"120","MOZ",120,0.00175986559098972,120,30.6524663010872,120,2.33691512503587,120,3.3060775814331,0.898578197358642,0.894796232286878
"121","MRT",121,0.000949836565149099,121,3.33688921890975,121,1.34502787947396,121,1.59759684071955,0.840767021456327,0.468954248366013
"122","MUS",122,0.00170563078746544,122,25.4274562377731,122,2.52319320984538,122,3.46270929868485,0.908199735871318,0.882908990043505
"123","MWI",123,0.00163141999356531,123,0.97957088946576,123,1.68539308892295,123,2.02200300921073,0.872322812455967,0.785377358490566
"124","MYS",124,0.00382125767448363,124,137.186897558248,124,6.39321070550478,124,17.3079788294045,0.900377414246009,0.830941393522317
"125","NAM",125,0.0018016053547799,125,71.5324923445465,125,5.21243113383202,125,2.36029294779143,0.868963329733794,0.881822543733135
"126","NCL",126,0.0023782589666831,126,46.5318054546612,126,2.24453493212686,126,3.02588166394814,0.886523372195057,0.974369873974795
"127","NER",127,0.00128225046013499,127,21.7330125926252,127,2.00657570201625,127,1.67607449421199,0.835694149342443,0.864072241799946
"128","NGA",128,0.00203742474827524,128,259.81224274038,128,7.7204022352519,128,3.98801484049083,0.966943295942732,0.976214483578455
"129","NIC",129,0.00143488301515724,129,5.70536217646389,129,1.74990684157565,129,1.9344360987251,0.882489177489177,0.910362490149724
"130","NLD",130,0.015933244466297,130,810.690612736716,130,98.0154784892647,130,139.338731638642,0.881408434446039,0.8710520621167
"131","NOR",131,0.0047904223503332,131,441.833109738109,131,26.9249389882451,131,34.9533862282805,0.919905622847596,0.954604694165171
"132","NPL",132,0.0012583455545948,132,230.429519862888,132,9.13575388975486,132,1.64865441203929,0.941516758018286,0.943152336739039
"133","NZL",133,0.00406786059980085,133,243.095003922689,133,16.6031628719383,133,16.2614582464818,0.892963803613841,0.886134696039849
"134","OMN",134,0.00246461608015348,134,66.3834253846296,134,3.18453661940875,134,5.1508903365096,0.893710120633951,0.927043091236881
"135","PAK",135,0.00187813202104676,135,219.851432052597,135,6.80189111711362,135,2.61542139083253,0.968483745490542,0.961579252145511
"136","PAN",136,0.00280563733587002,136,111.701472845813,136,4.62210818265655,136,9.44673578538289,0.87442348953659,0.836650607720889
"137","PER",137,0.00211260467602213,137,111.102496261716,137,4.93894906145095,137,4.65202897000879,0.903719466584598,0.871999590431455
"138","PHL",138,0.00242591501964867,138,169.425487830052,138,8.45121417111919,138,17.9026925179859,0.941065211236844,0.907961711263655
"139","PLW",139,0.00116983734879246,139,4.51269361006777,139,1.27440608350583,139,1.47223678971845,0.867135943686758,0.73728813559322
"140","PNG",140,0.001046333975069,140,223.752307786389,140,6.50912193071192,140,1.74747141865216,0.992956595535811,0.994668721134092
"141","POL",141,0.00385157182656766,141,564.3101078201,141,26.6405287389419,141,13.898463080079,0.91686400464228,0.93085055497427
"142","PRK",142,0.00156192690089887,142,1.17498871115733,142,1.39529971663736,142,23.4209543774419,0.87496185404222,0.886363636363636
"143","PRT",143,0.0050592475064102,143,282.080371523207,143,13.1921708951893,143,10.3447919767666,0.903900174403872,0.88421397126925
"144","PRY",144,0.00159758483031395,144,35.1241150565211,144,1.98296058051879,144,2.32754630093076,0.940036993685063,0.93382250174703
"145","PYF",145,0.0018042501391837,145,243.074176891883,145,8.20711048943156,145,3.34028635917204,0.97218163217653,0.973743167815825
"146","QAT",146,0.00598980619955708,146,318.033689864987,146,20.8600063722768,146,29.4372110910106,0.886782031300535,0.940942487411259
"147","RUS",147,0.00700502695856129,147,847.912591664868,147,67.3110914752705,147,58.028852888179,0.932932396758544,0.963687200762582
"148","RWA",148,0.00185254137479706,148,12.9973546808762,148,1.75520917458762,148,2.11145887753389,0.825007230774175,0.889892715979673
"149","SAU",149,0.00274718119118401,149,78.5016358919786,149,4.55381757216072,149,11.1453437942485,0.924989087911968,0.853601204631476
"150","SDN",150,0.00106360563466874,150,38.6335638279084,150,1.80846822592991,150,1.79607682500757,0.93590415812638,0.803413315309226
"151","SEN",151,0.00177761660377432,151,23.3855746363663,151,2.76373415408609,151,4.16323869740268,0.842413086151643,0.773665888520293
"152","SGP",152,0.0128491629659929,152,530.462633401389,152,80.5321101529462,152,88.3752590787634,0.793205608028612,0.749667743946512
"153","SLB",153,0.001339181986623,153,45.8879953284763,153,2.28962622616721,153,2.00689861361418,0.935075123066514,0.876774559909143
"154","SLE",154,0.00121416861277715,154,47.7943344797646,154,2.19624612741718,154,1.62202534137963,0.939048475632372,0.953116694016225
"155","SLV",155,0.00164278632058919,155,26.962113742304,155,1.99957715275665,155,2.29105828725152,0.940583485832116,0.971803219388678
"156","STP",156,0.000869702652530442,156,3.45273210771463,156,1.27362578002364,156,1.33035353206076,0.855704697986577,0.846491228070175
"157","SUR",157,0.00427597693756928,157,7.51279987994553,157,1.53383300872391,157,5.66938461027883,0.780703432541381,0.93859649122807
"158","SVK",158,0.00215890638031787,158,154.97219717168,158,5.22009300893494,158,2.98145292141398,0.933522142933757,0.956315691918531
"159","SVN",159,0.00306003231251781,159,24.0417467866115,159,2.6838637179751,159,4.75396157625744,0.823780455693764,0.932477074835836
"160","SWE",160,0.0046807761362473,160,418.754011545012,160,24.1620023135374,160,24.2196989377953,0.884187589965961,0.87540882914227
"161","SWZ",161,0.0012862061255804,161,31.9866032774443,161,1.60018999535484,161,5.29522489345765,0.99932111089617,1
"162","SYC",162,0.00185194977012939,162,8.90743090821768,162,1.6997987129239,162,3.57451961716199,0.884535737765293,0.921358578309251
"163","SYR",163,0.00108346689224278,163,68.6800285022844,163,3.33010949686681,163,1.54373475925473,0.909369701507842,0.896963397178106
"164","TCD",164,0.00107855286754077,164,327.453069635199,164,9.04643259531498,164,1.47882650770005,0.916381779775224,1
"165","TGO",165,0.00110618009230272,165,37.8188776149,165,2.17228084099015,165,1.87662697194226,0.884205946120318,0.90533295172677
"166","THA",166,0.00289522430491413,166,166.62110870861,166,10.002760943746,166,9.41957311934137,0.818477496776642,0.767467569948081
"167","TJK",167,0.000813491888241082,167,35.177988385495,167,1.91034227646951,167,1.00063095734448,0.926311573888667,0.917087238644557
