"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.00156893592591375,1,338.69565786184,1,8.43982221255493,1,36.2822462889194,0.98462610909925,0.882503165738922
"2","AFG",2,0.00213232421490775,2,391.868329745063,2,6.36716670997313,2,168.29916062669,0.996366334476554,0.956308148199179
"3","AGO",3,0.00391798571716993,3,120.138885260836,3,6.8050279789753,3,292.84626963475,0.967275008562992,0.839334930908765
"4","ALB",4,0.00196053597069476,4,6208.67790891498,4,93.7610823967253,4,179.540977202457,0.988732455305116,0.986511270772756
"5","AND",5,0.00162547546908786,5,2024.96789880307,5,26.169311205686,5,58.7546146766437,0.992677772391726,0.977330691715239
"6","ARE",6,0.0181205861225455,6,24438.2149514426,6,3630.41157029433,6,5986.29525128247,0.809539772130873,0.590956122217011
"7","ARG",7,0.00537536780366684,7,1986.04799479355,7,64.2472413500851,7,1239.26771831105,0.959591998814751,0.836327583166838
"8","ARM",8,0.00285968999900518,8,7648.14573341317,8,247.410327254256,8,311.913660166371,0.959207868594256,0.967168524522692
"9","ATG",9,0.00254518144866782,9,397.738209369977,9,5.61663443594472,9,25.2406445673499,0.971354335152676,0.964411888147366
"10","AUS",10,0.00821449584944866,10,13447.5326419907,10,627.870750337947,10,3582.28508880514,0.943082704057296,0.870454988827063
"11","AUT",11,0.00804940658026401,11,36189.8894884534,11,2656.02042638568,11,3231.43295406114,0.932048703208271,0.939084260917431
"12","AZE",12,0.0028347483360844,12,979.472914557821,12,20.5651431399366,12,331.158331759352,0.972824850348086,0.89285052880631
"13","BDI",13,0.0020857678592585,13,35.3992913105807,13,2.43122285901342,13,29.2211064932077,0.967414627740013,0.961028472691759
"14","BEL",14,0.00972544574409627,14,23230.9547042622,14,2118.19001226455,14,3814.80230223814,0.961426164076933,0.937835953301624
"15","BEN",15,0.00273866286165263,15,78.853193284234,15,4.11405788832415,15,105.241800733659,0.981022249099799,0.898514292333981
"16","BFA",16,0.00275255960286503,16,307.02783900028,16,8.01645313690484,16,99.0596830463325,0.981036202753562,0.836370744214036
"17","BGD",17,0.00260644198177941,17,1230.59379646301,17,35.2964563196043,17,790.527302302572,0.989863001979576,0.924501853628647
"18","BGR",18,0.00354963731398719,18,20235.0026628998,18,854.400118568969,18,1029.25945401,0.961741246154181,0.944922252413142
"19","BHR",19,0.00258914040878465,19,1979.50013064647,19,40.6534432280268,19,309.963179836142,0.971716339636228,0.895879298214117
"20","BHS",20,0.00191297224557916,20,6505.19407423104,20,58.7446823764062,20,94.9590405170885,0.990792687118506,0.999292490476003
"21","BIH",21,0.00215281810267753,21,8827.01727552523,21,208.628662466115,21,234.501287640847,0.953514669587491,0.934513304650778
"22","BLR",22,0.00611522528153173,22,7726.32271708398,22,324.659037699942,22,616.000194505285,0.926308869898541,0.885830798143451
"23","BLZ",23,0.00175561125778498,23,232.037973167845,23,5.65816128829838,23,38.7643591315256,0.990068348387503,0.985144852380666
"24","BMU",24,0.00173182947025338,24,326.400041968897,24,4.31459905836685,24,48.078070886764,0.998447040028601,0.986744203574258
"25","BOL",25,0.00273770078241449,25,670.982294039594,25,10.7376823069828,25,147.546027261901,0.970059726752702,0.927520543540207
"26","BRA",26,0.0085636024602501,26,19618.8457241842,26,880.825087230691,26,3664.0551630524,0.935548996844507,0.812975516437703
"27","BRB",27,0.00241617424263997,27,157.30344636421,27,6.02173215442346,27,48.128932367271,0.968443020881426,0.854196469653239
"28","BRN",28,0.0018747784349485,28,326.756818832802,28,8.09064744429895,28,77.8276253044786,0.983833586675842,0.993644499669058
"29","BTN",29,0.00143978990422243,29,115.921717027966,29,3.25899762930574,29,52.1965297602699,0.999939101086672,0.99978031200632
"30","BWA",30,0.00299246351526374,30,3400.24168366613,30,62.2260895867075,30,116.009805537321,0.990790566544228,0.984889722751385
"31","CAF",31,0.00202293214049719,31,122.837538132016,31,3.59855781512014,31,23.8905526251162,0.980853555682203,0.96024021377207
"32","CAN",32,0.015150774072513,32,41871.895519762,32,2383.28984809085,32,5988.28828826671,0.943716243281626,0.957727209891198
"33","CHE",33,0.0067129777646182,33,32668.7839752963,33,2180.5019124077,33,2470.8574044616,0.956218980424729,0.939221909935183
"34","CHL",34,0.00481636181628559,34,3287.26075458387,34,78.0827303108398,34,1362.09491105861,0.965797801467162,0.873108983452142
