country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Iraq,IRQ,2019,14910.23,68.989998,9.6098032,0.030921936,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,2019,64826.43,83.790001,11.079469,-0.010671616,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,2019,44580.809,56.330002,10.705059,0.017343521,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,2019,49690.629,58.689999,10.813572,0.011282921,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,2019,10816.37,85.64238,9.2888165,0.01680851,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,2019,9288.5303,85.690002,9.1365356,-0.0024728775,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,2019,44730.91,35.220001,10.70842,-0.0026254654,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,2019,33298.211,64.860001,10.413259,0.029500961,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,2019,5171.71,31.76,8.5509586,0.030238152,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,2019,6087.6001,94.43,8.7140093,0.022555351,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,2019,6448.8799,115.74,8.7716618,0.063750267,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,2019,2927.48,98.309998,7.9818974,0.017185211,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,2019,31512.189,85.64238,10.35813,0.030150414,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,2019,49790.871,71.449997,10.815587,0.019395828,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,2019,51380.648,91.690002,10.847017,-0.0047206879,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,2019,8075.2798,85.64238,8.996563,0.037882805,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,2019,15659.57,62.98,9.6588373,-0.03947258,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,2019,1575.77,85.64238,7.3624992,-0.044800282,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,2019,14337.2,78.989998,9.5706129,-0.13351822,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,2019,22738.25,85.64238,10.031804,-0.010659218,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,2019,14637.44,49.43,9.5913382,-0.0083255768,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,2019,2773.29,140.52,7.9277897,-0.026027679,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,2019,43062.32,148.37,10.670403,0.048593521,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,2019,132724.75,382.66,11.796033,0.0074939728,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,2019,35208.191,125.29,10.469034,0.013683319,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,2019,133453.91,115.23,11.801512,-0.044603348,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,2019,8768.1797,76.0,9.0788841,0.018001556,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,2019,14621.24,87.629997,9.5902309,0.05091095,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,2019,1707.83,62.599998,7.4429789,0.017150402,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,2019,21855.5,137.13,9.9922075,0.03647995,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,2019,21704.189,77.459999,9.985261,-0.013435364,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,2019,6405.0801,153.00999,8.7648468,0.12803936,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,2019,21766.971,138.58,9.9881487,0.045151711,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,2019,2916.1699,54.0,7.9780264,0.01860714,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,2019,53391.441,233.07001,10.885406,-0.00047874451,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,2019,6562.9902,85.64238,8.7892017,0.056694031,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,2019,15790.7,124.4,9.6671762,0.036137581,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,2019,1528.89,105.59,7.3322973,-0.0064868927,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,2019,6162.21,93.489998,8.7261906,0.0013914108,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,2019,26047.98,127.94,10.167695,0.028180122,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,2019,1687.29,44.200001,7.4308791,0.029086113,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,2019,31300.51,123.03,10.35139,0.02722168,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,2019,10813.3,82.900002,9.2885323,-0.036420822,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,2019,24896.16,58.209999,10.122469,0.014348984,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,2019,1612.64,37.099998,7.3856277,0.024036407,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,2019,8361.79,85.64238,9.0314274,-0.0001001358,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,2019,6756.5898,94.040001,8.8182735,-0.04237175,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,2019,67847.852,160.67999,11.125023,0.016189575,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,2019,87725.727,70.900002,11.38197,0.0044240952,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,2019,4607.52,49.25,8.4354448,0.05260849,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,2019,11183.1,155.91,9.3221588,0.07247448,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,2019,47362.32,54.450001,10.765582,0.0087871552,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,2019,38292.391,86.480003,10.553006,-0.0099067688,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,2019,5295.9502,28.91,8.5746975,0.0077505112,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,2019,33163.73,80.43,10.409212,0.014649391,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,2019,15463.54,46.939999,9.6462402,0.0050096512,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,2019,9452.29,68.839996,9.1540127,0.047224045,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,2019,19519.02,115.46,9.8791447,-0.0027275085,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,2019,4301.6099,85.64238,8.366745,0.021253586,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,2019,38181.621,101.58,10.55011,0.045031548,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,2019,24896.16,85.64238,10.122469,0.014348984,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,2019,40188.289,86.769997,10.601331,0.026848793,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,2019,15321.32,71.220001,9.637001,-0.017575264,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,2019,24896.16,63.310001,10.122469,0.014348984,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,2019,113160.84,90.050003,11.636565,-0.01533699,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,2019,37319.32,49.23,10.527267,0.021194458,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,2019,2667.46,57.98,7.8888822,0.067463398,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,2019,62647.73,56.790001,11.045282,0.020777702,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,2019,3625.52,26.120001,8.1957531,-0.05137825,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,2019,4070.6101,64.239998,8.3115482,0.017926216,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,2019,120114.13,324.39001,11.696198,0.0015525818,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,2019,2661.6201,83.0,7.8866901,-0.0091629028,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,2019,2852.6599,37.560001,7.956007,0.030350685,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,2019,10543.94,76.040001,9.2633066,0.023679733,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,2019,5702.0801,85.64238,8.6485863,0.0048093796,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,2019,22966.74,85.64238,10.041802,0.0012283325,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,2019,37209.531,183.72,10.524321,0.021150589,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,2019,44569.59,160.03999,10.704807,0.027489662,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,2019,61601.629,92.75,11.028443,0.015610695,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,2019,10099.59,86.639999,9.2202501,0.053015709,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,2019,34346.07,173.41,10.444242,0.044796944,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,2019,4825.4102,42.0,8.4816513,-0.026721001,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,2019,2604.53,46.68,7.8650074,0.020229816,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,2019,2577.52,56.34,7.8545828,0.023620605,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,2019,21277.84,109.69,9.9654217,0.018878937,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,2019,3649.8799,56.049999,8.2024498,0.047751427,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,2019,15231.31,44.290001,9.6311083,0.039039612,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,2019,6858.8398,88.050003,8.8332939,-0.003821373,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,2019,33748.711,85.64238,10.426698,0.0011472702,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,2019,13243.9,102.33,9.491292,0.0061120987,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,2019,28741.051,62.580002,10.266082,-0.0013647079,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,2019,5292.0298,85.64238,8.5739574,0.14540577,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,2019,3484.6299,33.02,8.1561174,0.02673912,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,2019,2689.4099,39.360001,7.8970771,0.028486252,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,2019,17636.551,90.510002,9.777729,0.037997246,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,2019,30010.57,49.740002,10.309305,0.0084543228,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,2019,69112.602,26.450001,11.143493,0.020359039,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,2019,8755.1299,64.959999,9.0773954,0.047503471,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,2019,16365.33,85.64238,9.70292,0.013921738,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,2019,24896.16,58.130001,10.122469,0.014348984,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,2019,11628.61,164.7,9.3612242,0.061326981,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,2019,3512.0701,99.379997,8.1639605,0.0085926056,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,2019,7033.52,83.330002,8.8584423,0.033021927,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,2019,24896.16,85.64238,10.122469,0.014348984,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
South Africa,ZAF,2019,14352.67,53.900002,9.5716915,-0.013899803,0,Africa,-25.73,28.219999,English,GBR,Emerging and Developing Economies,0.0
