country,iso_o,year,gdp_pc,trade_ratio,log_gdp_pc,D_log_gdp_pc,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
Finland,FIN,1999,44505.711,66.25,10.703373,0.040636063,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0
Fiji,FJI,1999,9328.6104,71.13308,9.1408415,0.072770119,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0
France,FRA,1999,44400.141,51.669998,10.700998,0.028269768,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0
"Micronesia, Fed. Sts.",FSM,1999,3409.4199,95.760002,8.1342974,0.0085096359,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0
Gabon,GAB,1999,22713.711,97.730003,10.030724,-0.11905766,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0
United Kingdom,GBR,1999,41396.941,49.470001,10.630962,0.02568531,0,Europe,51.5,-0.16666667,English,,Advanced Economies,1.0
Georgia,GEO,1999,5495.25,57.150002,8.611639,0.048843384,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0
Ghana,GHA,1999,3290.27,81.709999,8.0987253,0.018649101,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0
Guinea,GIN,1999,2346.27,32.700001,7.760582,0.015003681,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0
"Gambia, The",GMB,1999,2589.98,52.41,7.8594055,0.034255981,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0
Guinea-Bissau,GNB,1999,1992.73,49.099998,7.597261,0.13645983,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0
Equatorial Guinea,GNQ,1999,10492.46,71.13308,9.2584124,0.18909836,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0
Greece,GRC,1999,30263.051,48.18,10.317683,0.022405624,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0
Grenada,GRD,1999,11158.49,71.13308,9.3199558,0.059958458,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0
Greenland,GRL,1999,42072.059,71.13308,10.64714,0.013685226,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0
Guatemala,GTM,1999,8668.4297,46.360001,9.0674429,0.012588501,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0
Guyana,GUY,1999,8139.9702,201.06,9.0045414,0.027997017,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0
"Hong Kong SAR, China",HKG,1999,37339.93,220.27,10.527819,0.015207291,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0
Honduras,HND,1999,4293.8301,121.5,8.364934,0.083252907,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0
Croatia,HRV,1999,20489.68,66.260002,9.9276762,-0.0042028427,0,Europe,45.799999,15.966666,Serbo-Croatian,AUT,Advanced Economies,1.0
Haiti,HTI,1999,3299.24,41.950001,8.1014471,0.008275032,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0
Hungary,HUN,1999,21128.891,113.87,9.9583969,0.033226967,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0
Indonesia,IDN,1999,5855.6602,62.939999,8.6751642,-0.0071516037,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0
India,IND,1999,3041.48,24.82,8.0200996,0.065741539,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0
Ireland,IRL,1999,49719.879,159.87,10.81416,0.088842392,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0
"Iran, Islamic Rep.",IRN,1999,11163.7,34.889999,9.3204231,0.0055866241,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0
Iraq,IRQ,1999,11237.85,138.31,9.3270426,0.12961197,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0
Iceland,ISL,1999,47679.871,68.470001,10.772264,0.026146889,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0
Israel,ISR,1999,31465.609,64.739998,10.35665,0.0069761276,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0
Italy,ITA,1999,48493.672,44.529999,10.789188,0.016472816,0,Europe,41.883335,12.5,Italian,,Advanced Economies,1.0
Jamaica,JAM,1999,9650.4404,71.13308,9.1747589,0.0026473999,0,America,17.966667,-76.800003,English,GBR,Emerging and Developing Economies,0.0
Jordan,JOR,1999,7920.02,104.47,8.977149,0.011847496,0,Asia,31.950001,35.933334,Arabic,GBR,Emerging and Developing Economies,0.0
Japan,JPN,1999,38020.09,18.129999,10.54587,-0.0051708221,0,Asia,35.666668,139.75,Japanese,,Advanced Economies,1.0
Kazakhstan,KAZ,1999,11815.77,82.580002,9.3771906,0.038982391,1,Asia,51.169998,71.470001,Kazakh,RUS,Emerging and Developing Economies,0.0
Kenya,KEN,1999,3848.46,48.189999,8.2554283,-0.0060520172,0,Africa,-1.2833333,36.833332,English,GBR,Emerging and Developing Economies,0.0
Kyrgyz Republic,KGZ,1999,3491.9399,99.199997,8.1582127,0.021044731,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0
Cambodia,KHM,1999,1775.41,94.18,7.4817867,0.10254145,0,Asia,11.583333,104.91666,Khmer,FRA,Emerging and Developing Economies,0.0
Kiribati,KIR,1999,2364.3501,100.62,7.7682586,-0.056931019,0,Pacific,1.3833333,173.14999,English,GBR,Emerging and Developing Economies,0.0
St. Kitts and Nevis,KNA,1999,18291.42,71.13308,9.814187,0.018078804,0,America,17.283333,-62.716667,English,GBR,Emerging and Developing Economies,0.0
"Korea, Rep.",KOR,1999,24382.25,57.889999,10.101611,0.10279751,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0
Kuwait,KWT,1999,59533.949,85.370003,10.994302,-0.047821045,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0
Lao PDR,LAO,1999,2786.52,80.059998,7.932549,0.053041935,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0
Lebanon,LBN,1999,11617.25,50.810001,9.3602467,-0.02281189,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0
Liberia,LBR,1999,1507.3101,71.13308,7.3180819,0.14151382,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0
Libya,LBY,1999,17402.57,34.799999,9.7643728,-0.0074634552,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0
St. Lucia,LCA,1999,19039.461,71.13308,9.854269,0.013348579,0,America,14.016666,-60.983334,English,GBR,Emerging and Developing Economies,0.0
Sri Lanka,LKA,1999,6176.2402,78.75,8.7284651,0.023528099,0,Asia,6.9166665,79.866669,Sinhala,GBR,Emerging and Developing Economies,0.0
Lesotho,LSO,1999,1860.7,71.13308,7.528708,0.0021572113,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0
Lithuania,LTU,1999,15143.19,74.580002,9.6253061,-0.0039358139,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0
Luxembourg,LUX,1999,108180.4,239.92,11.591556,0.065075874,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0
Latvia,LVA,1999,13619.1,82.150002,9.5192289,0.035934448,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0
"Macao SAR, China",MAC,1999,53348.012,132.25999,10.884592,-0.035872459,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0
Morocco,MAR,1999,5043.6699,48.580002,8.5258894,0.0019350052,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0
Moldova,MDA,1999,5597.4702,117.53,8.6300697,-0.032692909,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0
Madagascar,MDG,1999,1681.36,40.919998,7.4273582,0.01345396,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0
Maldives,MDV,1999,13449.2,71.13308,9.5066748,0.042877197,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0
Mexico,MEX,1999,19793.289,48.009998,9.8930979,0.011187553,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Marshall Islands,MHL,1999,3718.8101,108.0,8.221159,-0.023145676,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0
North Macedonia,MKD,1999,11519.0,72.620003,9.3517532,0.037694931,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0
Mali,MLI,1999,2269.0901,40.540001,7.7271342,0.018184662,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0
Malta,MLT,1999,26126.09,165.17,10.17069,0.04019165,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0
Myanmar,MMR,1999,1209.02,71.13308,7.0975652,0.091966629,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0
Mongolia,MNG,1999,5829.1699,112.24,8.6706295,0.016139984,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0
Mozambique,MOZ,1999,722.31,45.529999,6.5824542,0.089230061,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0
Mauritania,MRT,1999,5359.9902,49.02,8.5867176,0.0093402863,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0
Mauritius,MUS,1999,12582.75,128.95,9.4400826,0.013061523,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0
Malawi,MWI,1999,1249.78,71.13308,7.130723,0.0066313744,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0
Malaysia,MYS,1999,17428.631,217.57001,9.7658691,0.035713196,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0
Namibia,NAM,1999,7773.9399,91.099998,8.9585323,0.0082731247,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0
New Caledonia,NCL,1999,17177.92,56.389999,9.75138,0.018138885,0,Pacific,-22.266666,166.45,French,FRA,,1.0
Niger,NER,1999,1247.65,31.379999,7.1290169,-0.036600113,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0
Nigeria,NGA,1999,4781.6699,71.13308,8.4725447,-0.020536423,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0
Nicaragua,NIC,1999,4750.9502,62.540001,8.4660997,0.053689003,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0
Netherlands,NLD,1999,54134.359,114.33,10.899224,0.042547226,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0
Norway,NOR,1999,75583.828,69.510002,11.232998,0.013661385,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0
Nepal,NPL,1999,2242.6499,52.57,7.7154136,0.024569988,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0
Nauru,NRU,1999,9478.2998,71.13308,9.1567602,-0.066859245,0,Pacific,-0.53333336,166.91667,Nauruan,GBR,Emerging and Developing Economies,0.0
New Zealand,NZL,1999,35084.289,61.400002,10.465508,0.047125816,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0
Oman,OMN,1999,40145.93,76.610001,10.600276,-0.010622978,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0
Pakistan,PAK,1999,3484.46,32.32,8.1560688,0.0087280273,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0
Panama,PAN,1999,14261.74,131.56,9.5653353,0.030990601,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0
Peru,PER,1999,7585.3301,33.209999,8.9339714,-0.0024337769,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0
Philippines,PHL,1999,4650.7598,77.160004,8.4447861,0.0073575974,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0
Palau,PLW,1999,16093.4,71.13308,9.6861649,-0.075659752,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0
Papua New Guinea,PNG,1999,3531.6599,116.01,8.1695232,-0.016411781,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0
Poland,POL,1999,17556.0,53.900002,9.7731514,0.046004295,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0
"Korea, Dem. People's Rep.",PRK,1999,17177.92,71.13308,9.75138,0.018138885,0,Asia,39.0,125.78333,Korean,JPN,Advanced Economies,1.0
Portugal,PRT,1999,34018.961,63.310001,10.434673,0.032666206,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
Paraguay,PRY,1999,10435.4,77.559998,9.2529593,-0.034579277,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0
French Polynesia,PYF,1999,17177.92,28.379999,9.75138,0.018138885,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0
Qatar,QAT,1999,90837.367,85.730003,11.416826,-0.011641502,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Russian Federation,RUS,1999,18200.32,69.389999,9.8091946,0.065127373,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
Rwanda,RWA,1999,945.72998,27.33,6.8519573,0.034433365,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0
Saudi Arabia,SAU,1999,55878.172,57.849998,10.930929,-0.042541504,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
Sudan,SDN,1999,3459.23,24.709999,8.1488008,0.0052309036,0,Africa,15.55,32.533333,Arabic,GBR,Emerging and Developing Economies,0.0
Senegal,SEN,1999,3050.1799,49.490002,8.0229559,0.037236691,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
Singapore,SGP,1999,63746.48,336.48001,11.062669,0.047616959,0,Asia,1.2833333,103.85,English,GBR,Advanced Economies,1.0
Solomon Islands,SLB,1999,2717.53,69.160004,7.9074788,-0.031776428,0,Pacific,-9.4666662,159.95,English,GBR,Emerging and Developing Economies,0.0
Sierra Leone,SLE,1999,1903.33,33.75,7.5513601,-0.025157452,0,Africa,8.5,-13.283334,English,GBR,Emerging and Developing Economies,0.0
El Salvador,SLV,1999,7498.4702,60.990002,8.9224539,0.015774727,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0
Sao Tome and Principe,STP,1999,3878.1299,71.13308,8.2631083,0.012749672,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0
Suriname,SUR,1999,16217.52,71.13308,9.6938477,-0.034676552,0,America,5.8666668,-55.233334,Dutch,NLD,Emerging and Developing Economies,0.0
Slovak Republic,SVK,1999,18174.98,97.529999,9.8078012,-0.0057640076,1,Europe,48.166668,17.166666,Slovak,HUN,Advanced Economies,1.0
Slovenia,SVN,1999,29125.891,92.959999,10.279383,0.050624847,0,Europe,46.066666,14.5,Slovenian,AUT,Advanced Economies,1.0
Sweden,SWE,1999,46221.809,74.849998,10.741207,0.040373802,0,Europe,59.333332,18.083334,Swedish,,Advanced Economies,1.0
Eswatini,SWZ,1999,6062.3501,71.13308,8.7098532,0.018227577,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0
Seychelles,SYC,1999,19969.35,88.360001,9.9019537,-0.0010948181,0,Africa,-4.6333332,55.466667,English,GBR,Emerging and Developing Economies,0.0
Syrian Arab Republic,SYR,1999,7951.3901,64.309998,8.981102,-0.061621666,0,Asia,33.5,36.316666,Arabic,FRA,Emerging and Developing Economies,0.0
Chad,TCD,1999,1573.59,50.509998,7.361115,-0.041982651,1,Africa,12.166667,14.983334,French,FRA,Emerging and Developing Economies,0.0
Togo,TGO,1999,2238.9399,50.110001,7.713758,-0.0037488937,0,Africa,6.1666665,1.35,French,FRA,Emerging and Developing Economies,0.0
Thailand,THA,1999,11253.39,100.71,9.3284245,0.032167435,0,Asia,13.733334,100.5,Thai,,Emerging and Developing Economies,0.0
Tajikistan,TJK,1999,1275.8199,133.61,7.1513443,0.031158447,1,Asia,38.633335,68.849998,Tajik,RUS,Emerging and Developing Economies,0.0
Turkmenistan,TKM,1999,4945.0898,90.480003,8.5061502,0.13437557,1,Asia,37.950001,58.383335,Turkmen,RUS,Emerging and Developing Economies,0.0
Tonga,TON,1999,5632.7202,60.779999,8.6363478,0.016294479,0,Pacific,-21.15,-175.23334,Tongan,GBR,Emerging and Developing Economies,0.0
Trinidad and Tobago,TTO,1999,18440.57,71.13308,9.8223085,0.073775291,0,America,10.633333,-61.516666,English,GBR,Emerging and Developing Economies,0.0
Tunisia,TUN,1999,8821.9902,77.910004,9.0850029,0.046877861,0,Africa,36.833332,10.216666,Arabic,FRA,Emerging and Developing Economies,0.0
Turkiye,TUR,1999,14066.19,37.669998,9.5515289,-0.044368744,0,Europe,39.93,32.849998,Turkish,,Emerging and Developing Economies,0.0
Tuvalu,TUV,1999,3777.3701,71.13308,8.236783,-0.020511627,0,Pacific,-8.5,179.2,Tuvaluan,GBR,Emerging and Developing Economies,0.0
Tanzania,TZA,1999,1810.97,25.02,7.5016179,0.020783424,0,Africa,-6.1700001,35.740002,English,GBR,Emerging and Developing Economies,0.0
Uganda,UGA,1999,1487.76,36.02,7.305027,0.045059681,1,Africa,0.33333334,32.583332,English,GBR,Emerging and Developing Economies,0.0
Ukraine,UKR,1999,9704.4502,101.95,9.1803398,0.0060358047,0,Europe,50.416668,30.5,Ukrainian,RUS,Emerging and Developing Economies,0.0
Uruguay,URY,1999,19192.721,33.389999,9.8622866,-0.019864082,0,America,-34.916668,-56.166668,Spanish,ESP,Emerging and Developing Economies,0.0
United States,USA,1999,53474.051,23.309999,10.886951,0.035289764,0,America,38.867001,-77.0,English,GBR,Advanced Economies,1.0
Uzbekistan,UZB,1999,3326.4299,36.619999,8.1096554,0.028068542,1,Asia,41.266666,69.216667,Uzbek,RUS,Emerging and Developing Economies,0.0
St. Vincent and the Grenadines,VCT,1999,9853.3496,71.13308,9.1955671,0.025101662,0,America,13.2,-61.233334,English,GBR,Emerging and Developing Economies,0.0
"Venezuela, RB",VEN,1999,17177.92,42.07,9.75138,0.018138885,0,America,10.583333,-66.933334,Spanish,ESP,Emerging and Developing Economies,0.0
Viet Nam,VNM,1999,4119.0498,102.79,8.3233776,0.033596992,0,Asia,21.016666,105.86667,Vietnamese,FRA,Emerging and Developing Economies,0.0
Vanuatu,VUT,1999,3228.5901,91.230003,8.0798006,-0.017363548,0,Pacific,-17.75,168.3,English,GBR,Emerging and Developing Economies,0.0
Samoa,WSM,1999,4448.3198,71.13308,8.4002819,0.013990402,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0
"Yemen, Rep.",YEM,1999,17177.92,72.0,9.75138,0.018138885,0,Asia,15.4,44.233334,Arabic,GBR,Emerging and Developing Economies,0.0
