"","iso_o","pageRank_total.name","pageRank_total.wpr","close_total.name","close_total.closeness","outdegree_total.name","outdegree_total.degree","indegree_total.name","indegree_total.degree","local_clust_tt_total","local_clust_out_total"
"1","ABW",1,0.00169263771160831,1,6443.09699138536,1,74.5078182912064,1,311.867724494027,0.993179356147707,0.970872120102344
"2","AFG",2,0.00258400382416925,2,16372.2306302949,2,283.658999406233,2,1604.92658144172,0.954808661468951,0.990698342896743
"3","AGO",3,0.0030799463029135,3,130675.746664665,3,4912.26155869844,3,1791.82315401972,0.987867887018012,0.995355619465033
"4","ALB",4,0.00222258515222425,4,32520.2569207674,4,507.269269480696,4,902.653409740303,0.985854312581433,0.989331072254759
"5","AND",5,0.00190631396773233,5,3575.31798143064,5,43.7473443749863,5,340.090410461575,0.996066529674528,0.988046435431725
"6","ARE",6,0.0160863918764475,6,131155.303244647,6,22147.0043705567,6,16473.7374537973,0.947079352191852,0.941717524877129
"7","ARG",7,0.00420256196793294,7,88482.8371364885,7,6699.92158834569,7,6130.77541570817,0.968337048383434,0.959309427038107
"8","ARM",8,0.00212569385826533,8,21442.9451243658,8,496.657475401883,8,717.84883400779,0.971554919563795,0.966229967678485
"9","ATG",9,0.00213726792836828,9,6547.24321934414,9,81.9063798883993,9,276.624686532397,0.97379338265047,0.940611051270969
"10","AUS",10,0.00972200794070688,10,188500.625251046,10,20527.8296983078,10,16995.7939906699,0.983898440214097,0.986406076871585
"11","AUT",11,0.00697495101831367,11,153450.938898145,11,13899.485907366,11,14245.0578701619,0.979593790869196,0.975519148966305
"12","AZE",12,0.00234641208173889,12,70078.143475178,12,2711.92963163286,12,1541.63852650002,0.981425632780566,0.983720823483722
"13","BDI",13,0.00190434252143142,13,5868.32033856425,13,74.8410565690694,13,178.538919879153,0.980052717760586,0.986268361375802
"14","BEL",14,0.0150493170227009,14,162695.728793067,14,25441.0157197289,14,26657.8228704455,0.981705079473244,0.979704226655414
"15","BEN",15,0.00222033310059979,15,12662.1587462707,15,323.735401521835,15,931.123318964609,0.982055176104825,0.96605975377663
"16","BFA",16,0.00229121435821269,16,37339.9111095269,16,622.636513096694,16,671.318273857561,0.978333675407122,0.986737026152651
"17","BGD",17,0.00423821939754825,17,77825.3009895135,17,4758.61092188124,17,5976.11404401939,0.987668742436179,0.985827515783088
"18","BGR",18,0.00359409951784112,18,63609.1201719333,18,3336.84948586204,18,3838.24723179565,0.977276572342682,0.96923555720684
"19","BHR",19,0.00280816247531183,19,54518.9016286706,19,2179.45900749522,19,2727.48493640225,0.978157682290275,0.97686589580834
"20","BHS",20,0.00234793128505072,20,18034.8191666954,20,298.65714853136,20,1517.07422103776,0.985441949625868,0.968480462022538
"21","BIH",21,0.00248747571795685,21,28230.618801957,21,1002.58078065919,21,1325.99700730656,0.969043033089675,0.975685257746101
"22","BLR",22,0.00296999847429385,22,92315.8978927823,22,3687.25537176597,22,4108.05907163281,0.977400837020933,0.97293667990726
"23","BLZ",23,0.00192041579243542,23,11117.2490132184,23,142.526073620129,23,246.504901220315,0.980822096338734,0.981757761397911
"24","BMU",24,0.0020057351876107,24,5594.65850408457,24,80.2702627507597,24,338.507770272608,0.98825072645513,0.985497203557958
"25","BOL",25,0.00228631207438312,25,38580.8601254937,25,1403.80862228264,25,1265.29665113912,0.981813701990299,0.987668434339248
"26","BRA",26,0.00852466642111561,26,175315.581580901,26,19833.4648242281,26,14853.79894579,0.964425142652111,0.959215287767298
"27","BRB",27,0.00222744777250331,27,4402.31197360368,27,130.614687415687,27,355.675204260603,0.938876692767287,0.843392125994591
"28","BRN",28,0.00203053619212743,28,45295.9942188842,28,1055.76277232042,28,793.949189536728,0.992268303474725,0.992202413026647
"29","BTN",29,0.00151232306249398,29,9438.38435222512,29,78.8477064861118,29,168.613057008481,0.999004031932785,0.994161048118281
"30","BWA",30,0.00226523967120769,30,34656.482378375,30,1097.16991314399,30,1036.02729198686,0.98860087830887,0.988096165343669
"31","CAF",31,0.00183827206168334,31,2922.21420909022,31,40.4675243916681,31,104.092805196917,0.980850049855608,0.990002728582261
"32","CAN",32,0.0178714393938893,32,216986.771507697,32,32123.5499686109,32,30799.7085352724,0.98626487120977,0.988591113789948
"33","CHE",33,0.0150209985478427,33,164640.266964131,33,23791.9091175204,33,21533.0491399935,0.978201121370714,0.980205717842759
"34","CHL",34,0.00447045385268267,34,129996.929622521,34,7774.69017706556,34,7013.73086210131,0.983366156221282,0.98658105971195
"35","CHN",35,0.0614315239952026,35,268188.136589871,35,100066.192445988,35,83084.1597132978,0.950685910071004,0.954820371430652
"36","CIV",36,0.00272457879164319,36,35149.6797569683,36,1842.67577026656,36,1592.06186017547,0.959743106709326,0.952970908414393
"37","CMR",37,0.00251158375996769,37,29253.9602015989,37,853.221659893861,37,1072.85980787819,0.966683534686638,0.969292589401515
"38","COG",38,0.00214498380856373,38,79438.7045558314,38,1852.91680567668,38,619.692840709383,0.987981560009428,0.990347951301885
"39","COL",39,0.003771748473165,39,99082.3646338842,39,5340.42500834533,39,5155.54989450302,0.962246167115457,0.948711874999875
"40","COM",40,0.00172280328074087,40,2540.86464043199,40,34.5725564510828,40,104.004344892915,0.987294858607623,0.994937573184653
"41","CPV",41,0.00176911210421113,41,4692.08159370016,41,43.4649395379174,41,203.222091837456,0.992971338357325,0.995502986550185
"42","CRI",42,0.00279808341157986,42,62722.8814071297,42,1782.72518022007,42,2053.72153365554,0.965530547554241,0.959297794891273
"43","CUB",43,0.00236193289178717,43,20474.1424829363,43,471.581247185163,43,1550.40291534309,0.947808153876234,0.964914605012574
"44","CYP",44,0.00298777227594455,44,16327.8881949787,44,729.299519459236,44,1834.93718960208,0.945410733148771,0.87652633151048
"45","CZE",45,0.00664038593136434,45,156385.491715746,45,14061.4595739739,45,12785.5551252196,0.981438205683204,0.983164580540528
"46","DEU",46,0.0406333246300743,46,249769.387013993,46,77782.0713962268,46,64684.4217480856,0.974002965036449,0.97464310594343
"47","DJI",47,0.00197834531144812,47,6441.40543567712,47,132.145868836229,47,969.482473355315,0.98879083236042,0.923118426855965
"48","DMA",48,0.00200571579177334,48,3171.22088280665,48,43.1961591082991,48,118.509607979118,0.967726817147544,0.949825685166138
"49","DNK",49,0.00566019584924346,49,104211.588445315,49,9394.66351469701,49,9154.29207014925,0.975322174573896,0.97154166368992
"50","DOM",50,0.0031926051656505,50,64484.9510054589,50,1522.46594348189,50,2624.66839534344,0.967027625038944,0.947715644474368
"51","DZA",51,0.00376552554274623,51,72143.5157252202,51,5084.76122531992,51,5273.09769421023,0.989149714606842,0.991640734777574
"52","ECU",52,0.00321665662676588,52,76297.3217433472,52,3002.16154988841,52,2872.41182223712,0.967651082197901,0.965734549222189
"53","EGY",53,0.00594099151733965,53,46568.1550784245,53,3768.15605174856,53,7950.61753978929,0.966766621998864,0.943897962829999
"54","ERI",54,0.00161519491749872,54,13569.5228354532,54,143.298159710962,54,119.452682014601,0.99597810641034,0.997077172916994
"55","ESP",55,0.0173126075478633,55,146288.724645238,55,24190.1812744599,55,26431.1461445888,0.960636936646702,0.962731359103419
"56","EST",56,0.00271226725010639,56,37038.728655417,56,1955.35479132733,56,2451.8261724319,0.972729657795813,0.967995649432176
"57","ETH",57,0.0029398992317141,57,14761.9433786816,57,457.9615849982,57,1829.98556101789,0.974564923884623,0.969752022377488
"58","FIN",58,0.00424644273695891,58,89684.8848057804,58,7391.99242149143,58,7316.3139379289,0.980797365142556,0.976892218830409
"59","FJI",59,0.0020953324027826,59,11617.3312322824,59,192.974433779282,59,513.385518321953,0.963063922014418,0.883062862745463
"60","FRA",60,0.025109596339999,60,178018.974491886,60,37310.9743062278,60,41180.5110610372,0.972734246717371,0.973541628821779
"61","FSM",61,0.00155720871718551,61,4632.56400010585,61,47.0154958044906,61,49.1726505469512,0.997200727418285,0.997872936358741
"62","GAB",62,0.00225328247906122,62,48380.0287288624,62,1322.49656953667,62,506.062870795539,0.949607335113313,0.952460675281032
"63","GBR",63,0.0232074268479899,63,168676.854402417,63,31394.7856134078,63,40736.0698461899,0.975096047559094,0.974302919414959
"64","GEO",64,0.00237305371184593,64,16231.4818623529,64,538.235065268811,64,1334.97629986541,0.962399400119325,0.94226421032013
"65","GHA",65,0.00290692473071914,65,51422.8187183583,65,2202.71874071651,65,2027.80636310707,0.977118052420533,0.983662875710952
"66","GIN",66,0.002008409222137,66,36102.2829105131,66,969.314527175871,66,758.583682456793,0.990005880100431,0.983772249745485
"67","GMB",67,0.00190690445621524,67,3084.97555359789,67,43.1123164121936,67,292.089980442719,0.986716665730294,0.954579093175491
"68","GNB",68,0.00176826500035,68,7011.03303448673,68,69.7562666624086,68,101.721072990907,0.991277443041827,0.996215238891028
"69","GNQ",69,0.00172644612710186,69,43181.3788582618,69,1056.25775390026,69,249.970167770175,0.99861850858119,0.998709331405019
"70","GRC",70,0.00465284195538512,70,55859.6831200868,70,4189.04803609445,70,6564.57096142013,0.934525303009185,0.941845338193598
"71","GRD",71,0.00200747046189919,71,1606.06599641031,71,23.5476276749866,71,129.181484770653,0.963872498864235,0.925982356181892
"72","GRL",72,0.00185466209782713,72,16089.0761413136,72,211.409252778329,72,207.008663488311,0.996695590943685,0.997012634943368
