"","iso_o","pageRank_total.name","pageRank_total.wpr","close_total.name","close_total.closeness","outdegree_total.name","outdegree_total.degree","indegree_total.name","indegree_total.degree","local_clust_tt_total","local_clust_out_total"
"1","ABW",1,0.00192000407736883,1,23370.7557479367,1,389.186756707672,1,249.620029299042,0.981363665059281,0.986944203239206
"2","AFG",2,0.00191424522287208,2,2069.03610209109,2,52.0075941475852,2,253.482912233037,0.966803322252683,0.979251149007684
"3","AGO",3,0.00222446454770803,3,32948.1212778034,3,1333.93813630026,3,405.746457708365,0.985953270429229,0.984153857183793
"4","ALB",4,0.00204523693432582,4,7570.06441875729,4,91.307898811847,4,237.84846094127,0.988907316518919,0.993153158848996
"5","AND",5,0.00201199559687273,5,1779.9052779353,5,18.7423973165377,5,220.411329441408,0.996975235273417,0.992942988775398
"6","ARE",6,0.00549167221738195,6,54802.1182494151,6,4382.04918569979,6,3422.52378589721,0.950998910595629,0.94066194650449
"7","ARG",7,0.00461679900021612,7,36279.5556206461,7,3324.8178766253,7,2691.20090121198,0.944879782737872,0.925439603267965
"8","ARM",8,0.00187795376704117,8,4609.59385836802,8,92.3744523780847,8,182.541695318292,0.977034667811108,0.968419496205462
"9","ATG",9,0.00218455930238813,9,4161.39948305368,9,48.9780438541395,9,210.985837254001,0.975023872265609,0.976348186943061
"10","AUS",10,0.0093034621749024,10,53322.8688798628,10,6633.38354404382,10,6283.11227284468,0.953769987490146,0.947063970560266
"11","AUT",11,0.00822466973277511,11,60201.2939002546,11,5768.45166856125,11,6298.60523451368,0.969171583321658,0.968634436955904
"12","AZE",12,0.00202639700047965,12,14881.8128764222,12,402.086819260695,12,302.395231939088,0.956824881744294,0.949894555408895
"13","BDI",13,0.00184732021198627,13,868.970521009608,13,26.0788795419009,13,45.2654832099523,0.971189255951353,0.985593590225438
"14","BEL",14,0.0227407458083172,14,69485.3353083967,14,13911.0143885657,14,14377.9376286429,0.968775400159652,0.963486899402052
"15","BEN",15,0.00216328592640533,15,3645.67093623539,15,91.2960254007028,15,257.742446623115,0.972233403212777,0.973172576766046
"16","BFA",16,0.0021184404953138,16,2458.43939601702,16,74.8764774809854,16,159.416898669408,0.92944691253774,0.949502648164288
"17","BGD",17,0.00338070036617963,17,28328.8425317161,17,1005.65144869468,17,1170.65055177723,0.969299496480231,0.987863921857211
"18","BGR",18,0.00290747805398825,18,15896.9222103754,18,800.876489370455,18,936.90418932098,0.952699870320419,0.94608364311297
"19","BHR",19,0.00230182742782646,19,12226.5211216705,19,777.698841652081,19,662.374378816844,0.971814161899244,0.959070012439132
"20","BHS",20,0.00223713167797668,20,10660.9276346458,20,203.673836924962,20,628.112661337157,0.983909496476708,0.973256760238623
"21","BIH",21,0.00271256403055906,21,8370.53821168187,21,200.104073405715,21,491.237499373459,0.950843346100653,0.967360319352556
"22","BLR",22,0.00273650424299219,22,28763.1656728443,22,1170.26799720655,22,1320.0571193814,0.973301007795307,0.963506528331234
"23","BLZ",23,0.00186859747152367,23,5363.44496447597,23,94.0365514287699,23,123.853836065351,0.982630132440289,0.989896559524596
"24","BMU",24,0.00234499812216416,24,3511.31095085056,24,67.951075751887,24,505.954394976554,0.892846331080569,0.977621654015588
"25","BOL",25,0.00202323638457648,25,8407.78190605079,25,309.050247290488,25,347.948710304586,0.978758150800555,0.982823479167498
"26","BRA",26,0.00915636755865539,26,53790.7298478525,26,5928.32094703699,26,5625.14369085714,0.929151862659251,0.936137742615305
"27","BRB",27,0.00253119545879732,27,10775.8348373663,27,153.323097168678,27,440.960793207539,0.964526103160354,0.943885344932211
"28","BRN",28,0.00194374948508803,28,25243.9933281117,28,693.503570681129,28,289.458458756158,0.993924930762671,0.9952709326372
"29","BTN",29,0.00148932775242949,29,5962.47504132508,29,49.8175359091977,29,28.3539098537261,0.99747789638113,0.997490305334523
"30","BWA",30,0.0019069333743766,30,24877.1538341346,30,493.217921975631,30,267.892462965343,0.989103879756346,0.989851975217243
"31","CAF",31,0.00178253015144057,31,6194.47393030001,31,65.3882728077526,31,34.1158417957812,0.985790085020281,0.996854092464064
"32","CAN",32,0.024778793849875,32,98831.1970233021,32,20845.7374157056,32,16809.0346850337,0.983586925654653,0.987632014007457
"33","CHE",33,0.0141904302353414,33,57594.4926927768,33,8570.39548933546,33,8840.39791555828,0.962100518446902,0.959313253417654
"34","CHL",34,0.00369445450104333,34,32573.3001991288,34,2500.83253327898,34,2152.71155979402,0.952620403378977,0.949842105944584
"35","CHN",35,0.0191582644675908,35,85797.0224466646,35,20536.6469596509,35,13602.9576036733,0.952658561144011,0.957804354465762
"36","CIV",36,0.0027903680532001,36,14651.018174331,36,747.630168252617,36,573.990474811402,0.918429593052358,0.897242848912858
"37","CMR",37,0.00225963132901343,37,15325.5156616374,37,412.692783850777,37,323.686676487954,0.96660981225926,0.975308862522822
"38","COG",38,0.00194254449294789,38,14977.5832309437,38,451.983945331531,38,181.881160752791,0.988062246512844,0.989529239858829
"39","COL",39,0.00362597512138692,39,43903.0663784849,39,1971.28417474362,39,1526.1946232694,0.941379890178999,0.947167525925635
"40","COM",40,0.00163452218604023,40,609.589473341754,40,10.1904716393575,40,25.2496057218353,0.986490894105983,0.996505882424619
"41","CPV",41,0.00181825620000607,41,1041.98104245934,41,13.198510792652,41,78.0399076177458,0.979911311553673,0.984122199700409
"42","CRI",42,0.00278499092901695,42,31989.672914562,42,995.429127259868,42,830.289181711828,0.955761593231946,0.958670715521772
"43","CUB",43,0.00253107312378324,43,13312.3466152931,43,371.725568391154,43,697.489095110985,0.944238990657854,0.968561279492139
"44","CYP",44,0.00288549336073866,44,8342.26813059436,44,233.386777777116,44,977.670163318242,0.954747340928649,0.932548969971635
"45","CZE",45,0.00502191762761324,45,50114.227607614,45,3196.47506072089,45,3413.67999265187,0.969968302435659,0.968829771695524
"46","DEU",46,0.0540236373672418,46,100384.185276463,46,33844.838473683,46,30308.5484205419,0.954595400044709,0.956855089449118
"47","DJI",47,0.00189495252337518,47,415.295839827317,47,15.4830396370599,47,133.917403789399,0.974632149243287,0.81940643308691
"48","DMA",48,0.00200929077427164,48,1633.08522482532,48,38.7638008555288,48,71.3561577674722,0.936282706802386,0.898014165738836
"49","DNK",49,0.0069630437351435,49,47041.4570246832,49,4835.6530225175,49,4457.75208255838,0.961689271647618,0.95290326826555
"50","DOM",50,0.00259757138049016,50,33062.5002530556,50,689.447942603502,50,1138.75828651696,0.990179492439339,0.998342470571583
"51","DZA",51,0.00313552374506081,51,35137.1026753201,51,2921.36489021271,51,1362.58628134479,0.985174859160834,0.990450205497902
"52","ECU",52,0.00249956417110139,52,27468.2604066579,52,951.038662637031,52,645.425797894936,0.947253367832058,0.948743006816393
"53","EGY",53,0.00401187962406413,53,20674.6920357183,53,1103.32415954066,53,2224.45386657225,0.965337590168042,0.94769203681729
"54","ERI",54,0.00234952224355825,54,483.634046275238,54,12.0039621727291,54,84.9222335650003,0.97348550498385,0.98891406963676
"55","ESP",55,0.0200612156854123,55,58127.9551400237,55,9997.11743187538,55,12744.8939113168,0.95071716761944,0.957634528950809
"56","EST",56,0.00260730523059474,56,13926.3874377138,56,640.511428262904,56,744.473130364486,0.952136487537979,0.961211774980652
"57","ETH",57,0.00234410747523624,57,5515.80957948402,57,144.810750265159,57,272.507674512651,0.945497645576628,0.936136233084569
"58","FIN",58,0.00508451255171976,58,37732.86105372,58,3974.16304435285,58,3434.30475892403,0.965149117233793,0.958795619127378
"59","FJI",59,0.00201385444037962,59,7543.03195986101,59,159.733021553612,59,186.395795444183,0.965154811210641,0.947361117209308
"60","FRA",60,0.0368083081442401,60,80544.2853876083,60,21077.8557112931,60,21827.4846875093,0.953182056858624,0.952252024555867
