"","iso_o","pageRank_total.name","pageRank_total.wpr","close_total.name","close_total.closeness","outdegree_total.name","outdegree_total.degree","indegree_total.name","indegree_total.degree","local_clust_tt_total","local_clust_out_total"
"1","ABW",1,0.00167009489076826,1,5792.78968174754,1,56.0916585409473,1,290.093898854255,0.991897572868813,0.989977548379768
"2","AFG",2,0.00211177166022948,2,19653.3103187605,2,402.402699992782,2,1183.87253498999,0.962327256193431,0.986412438526819
"3","AGO",3,0.00282195013227124,3,131151.788282518,3,4144.4918786688,3,1546.79634630834,0.986135358903297,0.99153980819582
"4","ALB",4,0.00228083158915924,4,35107.5729261637,4,594.63245462233,4,1100.88763848061,0.981423196406949,0.99065368613607
"5","AND",5,0.00193022476899878,5,4716.7401791883,5,51.7247065408619,5,340.602787906083,0.994469197444873,0.982520197562531
"6","ARE",6,0.0209434520017499,6,167301.045448968,6,25021.6158570101,6,20309.2093876799,0.927995888850941,0.933416652439606
"7","ARG",7,0.0039022543190178,7,97496.7606116611,7,8182.31935945581,7,5943.67453461502,0.963783766648438,0.959322315168937
"8","ARM",8,0.00216819586345838,8,27333.7919895948,8,662.721242537305,8,977.829832551898,0.952202033930452,0.970910228874158
"9","ATG",9,0.00221887404757114,9,3217.50857434294,9,78.8597657293252,9,310.559843809269,0.975377375823675,0.902777286181991
"10","AUS",10,0.0094861357995708,10,231203.871412555,10,25858.7397425937,10,18482.8515692812,0.983904120246885,0.986152158714651
"11","AUT",11,0.00716067688075201,11,167755.328138021,11,15181.1733823296,11,15808.1869803813,0.978750193058067,0.97873258876699
"12","AZE",12,0.00228432769227015,12,87715.4835551119,12,3224.86814758098,12,1543.18026497102,0.979833901678046,0.981520106258063
"13","BDI",13,0.0019528815435151,13,3827.45714807398,13,52.2459253115858,13,210.212921053615,0.979768467217579,0.989932807302867
"14","BEL",14,0.0150099831361675,14,182105.46114113,14,29747.1560724647,14,30176.8109411744,0.979256436782974,0.978134475262212
"15","BEN",15,0.00221074477717593,15,26052.3320327027,15,472.599177119394,15,847.819246802438,0.975209098843162,0.962121283602895
"16","BFA",16,0.00228410285189083,16,57314.3082584656,16,913.811599351221,16,772.912398931515,0.976107280650855,0.991595837954015
"17","BGD",17,0.00451847313960259,17,87960.555804311,17,5260.30873758879,17,7638.88253585613,0.992263840727365,0.993856710142391
"18","BGR",18,0.00355089109910666,18,72161.2237861842,18,3897.1884242476,18,4335.70595538379,0.977107752266979,0.972155472277733
"19","BHR",19,0.00252436841745575,19,53519.2105231511,19,2423.54916567045,19,2104.19922781651,0.978524197318411,0.97709031233354
"20","BHS",20,0.00222400922974816,20,17595.4196565389,20,334.337968428419,20,1216.66246808541,0.990276806467622,0.981705040597507
"21","BIH",21,0.00245390586183476,21,32542.0371541289,21,1146.89533314876,21,1483.27633023915,0.973039557407355,0.979120554780698
"22","BLR",22,0.00292876382487409,22,102777.292641644,22,4225.21521747955,22,4368.71999850911,0.979178906266006,0.980574256681384
"23","BLZ",23,0.00188351490043485,23,4898.06448435314,23,109.696468657648,23,272.548247127012,0.980779148170977,0.970175955829375
"24","BMU",24,0.00204864809725568,24,6221.99522324937,24,73.7516645753998,24,348.289309619723,0.991436004535751,0.992436628943072
"25","BOL",25,0.00221689765632999,25,41197.997897642,25,1650.63173040668,25,1254.72903999818,0.977350412193117,0.987964925753711
"26","BRA",26,0.00898518925748453,26,209395.927756016,26,23090.4735761083,26,17198.031548499,0.96293242181653,0.959434750487585
"27","BRB",27,0.00246123270634335,27,3653.58214100418,27,95.8333421133866,27,378.96582517068,0.959174870781098,0.89019754776627
"28","BRN",28,0.00214062018699916,28,47266.8977520271,28,1639.9474936878,28,1269.05195944443,0.985767652411186,0.99949324514871
"29","BTN",29,0.00154597550870381,29,14822.7631520702,29,111.690346958875,29,256.629534016333,0.999405225879291,0.998025712959218
