iso_o,iso_d,contig,comlang_off,colony,comcol,dist,log_dist
CXR,VEN,0,0,0,0,19229.31,9.864190956503814
CXR,VGB,0,1,0,1,18661.72,9.834229645930472
CXR,VNM,0,0,0,0,3498.543,8.160101875092268
CXR,VUT,0,1,0,1,6777.417,8.821351334894292
CXR,WLF,0,0,0,0,8476.405,9.045041700219297
CXR,WSM,0,1,0,0,7174.591,8.87830103551874
CXR,YEM,0,0,0,1,7360.142,8.903834505015066
CXR,YUG,0,0,0,0,10459.3,9.255246813773445
CXR,ZAF,0,1,0,0,9120.685,9.118300189896912
CXR,ZAR,0,0,0,0,9975.959,9.207933377487754
CXR,ZMB,0,1,0,1,8377.995,9.033363904705656
CXR,ZWE,0,1,0,1,8054.172,8.993945497031392
CYM,ABW,0,0,0,0,1421.378,7.259382102574969
CYM,AFG,0,0,0,0,13283.3,9.494262886136815
CYM,AGO,0,0,0,0,10823.14,9.289441713626804
CYM,AIA,0,1,0,1,1933.212,7.566938147276307
CYM,ALB,0,0,0,0,9502.166,9.159275051600583
CYM,AND,0,0,0,0,8010.3,8.988483492544573
CYM,ANT,0,0,0,0,1555.072,7.349277125792222
CYM,ARE,0,0,0,1,13202.14,9.48813421664636
CYM,ARG,0,0,0,0,6476.053,8.775866498828274
CYM,ARM,0,0,0,0,11362.05,9.33803413374108
CYM,ATG,0,1,0,1,2079.72,7.639988548249284
CYM,AUS,0,1,0,0,14619.49,9.590110848974389
CYM,AUT,0,0,0,0,8981.539,9.102926527458552
CYM,AZE,0,0,0,0,11695.69,9.36697567685034
CYM,BDI,0,0,0,0,12313.79,9.41847505156579
CYM,BEL,0,0,0,0,8069.901,8.995896493530754
CYM,BEN,0,0,0,0,9143.72,9.120822583833455
CYM,BFA,0,0,0,0,8502.926,9.04816561853715
CYM,BGD,0,0,0,1,15164.94,9.62674146363612
CYM,BGR,0,0,0,0,9710.132,9.180925155425719
CYM,BHR,0,0,0,1,12787.33,9.456210115938864
CYM,BHS,0,1,0,1,767.0014,6.642488626658941
CYM,BIH,0,0,0,0,9294.602,9.137189080519056
CYM,BLR,0,0,0,0,9463.383,9.15518520911201
CYM,BLZ,0,1,0,1,817.3775,6.70610104444841
CYM,BMU,0,1,0,1,2197.937,7.695274472132409
CYM,BOL,0,0,0,0,4238.853,8.35204799276125
CYM,BRA,0,0,0,0,6079.042,8.712602396755946
CYM,BRB,0,1,0,1,2424.176,7.793246951814152
CYM,BRN,0,0,0,1,16796.14,9.728904377087279
CYM,BTN,0,0,0,0,14734.45,9.597943568380826
CYM,BWA,0,1,0,1,12594.3,9.440999609632055
CYM,CAF,0,0,0,0,10900.73,9.296585038451743
CYM,CAN,0,1,0,0,2716.584,7.9071304876559605
CYM,CCK,0,0,0,0,19253.35,9.865440350549193
CYM,CHE,0,0,0,0,8373.751,9.032857211243279
CYM,CHL,0,0,0,0,5985.788,8.697143271814886
CYM,CHN,0,0,0,0,13188.35,9.487089143117593
CYM,CIV,0,0,0,0,8496.598,9.047421127068768
CYM,CMR,0,1,0,0,10179.24,9.228105631128997
CYM,COG,0,0,0,0,10866.63,9.293451904447867
CYM,COK,0,1,0,0,9649.009,9.174610494759094
CYM,COL,0,0,0,0,1770.522,7.479029697343156
CYM,COM,0,0,0,0,14059.82,9.551076363006747
CYM,CPV,0,0,0,0,6149.743,8.72416557130951
CYM,CRI,0,0,0,0,1076.341,6.981322605013078
CYM,CUB,0,0,0,0,438.1074,6.082464085797948
CYM,CXR,0,1,0,1,18785.07,9.840817684378555
CYM,CYP,0,0,0,1,10864.95,9.293297290747129
CYM,CZE,0,0,0,0,8783.569,9.080638096060996
CYM,DEU,0,0,0,0,8238.333,9.016553296611692
CYM,DJI,0,0,0,0,13048.15,9.476401640249486
CYM,DMA,0,1,0,1,2169.919,7.6824451186488885
CYM,DNK,0,0,0,0,8496.935,9.047460789215544
CYM,DOM,0,0,0,0,1224.471,7.110264192975799
CYM,DZA,0,0,0,0,8259.773,9.019152384297197
CYM,ECU,0,0,0,0,2196.719,7.694720162520378
CYM,EGY,0,0,0,0,10969.87,9.302907702697691
CYM,ERI,0,1,0,1,12443.24,9.428932782542686
CYM,ESH,0,0,0,0,6949.087,8.846365563022974
CYM,ESP,0,0,0,0,7615.294,8.937913872594498
CYM,EST,0,0,0,0,9049.646,9.110480919906822
CYM,ETH,0,1,0,0,12760.54,9.454112875752543
CYM,FIN,0,0,0,0,9030.632,9.108377632887724
CYM,FJI,0,1,0,1,11705.43,9.367808115687664
CYM,FLK,0,1,0,1,8227.65,9.015255712191868
CYM,FRA,0,0,0,0,7960.709,8.982273345223659
CYM,FRO,0,0,0,0,7327.506,8.899390491417876
CYM,FSM,0,1,0,0,12878.64,9.46332540402121
CYM,GAB,0,0,0,0,10086.86,9.218988865707997
CYM,GBR,0,1,1,0,7747.743,8.955156854126471
CYM,GEO,0,0,0,0,11275.86,9.330419436406661
CYM,GHA,0,1,0,1,8883.8,9.0919846723791
CYM,GIB,0,1,0,1,7538.996,8.927844295637215
CYM,GIN,0,0,0,0,7124.495,8.871294125431962
CYM,GLP,0,0,0,0,2114.889,7.656757607833632
CYM,GMB,0,1,0,1,6905.843,8.8401231438369
CYM,GNB,0,0,0,0,7057.768,8.86188413319341
CYM,GNQ,0,0,0,0,9898.288,9.200117091875757
CYM,GRC,0,0,0,0,9956.139,9.205944624820315
CYM,GRD,0,1,0,1,2251.931,7.719543349358568
CYM,GRL,0,0,0,0,5464.9,8.606101102181558
CYM,GTM,0,0,0,0,1101.942,7.0048293567488225
CYM,GUF,0,0,0,0,3532.759,8.169834431050015
CYM,GUY,0,1,0,1,2872.175,7.962824861459398
CYM,HKG,0,1,0,1,15108.69,9.623025353957045
CYM,HND,0,0,0,0,851.8792,6.74744473273945
CYM,HRV,0,0,0,0,9038.867,9.109289113673121
CYM,HTI,0,0,0,0,956.3452,6.863118935740975
CYM,HUN,0,0,0,0,9197.06,9.126639146747895
CYM,IDN,0,0,0,0,18324.11,9.815972958044716
CYM,IND,0,1,0,1,14225.51,9.562792110724434
CYM,IRL,0,1,0,0,7324.933,8.899039287085756
CYM,IRN,0,0,0,0,12150.88,9.405156874129453
CYM,IRQ,0,0,0,0,11825.51,9.378014341394167
CYM,ISL,0,0,0,0,6627.641,8.799004212927441
CYM,ISR,0,1,0,1,11150.82,9.319268316785037
CYM,ITA,0,0,0,0,8907.688,9.094670003066977
CYM,JAM,0,1,0,1,505.6215,6.225788365662717
CYM,JOR,0,0,0,1,11252.88,9.328379374870158
CYM,JPN,0,0,0,0,12535.78,9.4363422344243
CYM,KAZ,0,0,0,0,12727.73,9.451538356719084
CYM,KEN,0,1,0,1,13018.68,9.474140528134528
CYM,KGZ,0,0,0,0,12686.68,9.448307903153628
CYM,KHM,0,0,0,0,16527.81,9.712799695649588
CYM,KIR,0,1,0,1,11586.4,9.357587275486647
CYM,KNA,0,1,0,1,1984.339,7.5930411401842095
CYM,KOR,0,0,0,0,13047.52,9.476353356377095
CYM,KWT,0,0,0,1,12366.39,9.422737587709506
CYM,LAO,0,0,0,0,15861.09,9.671624219182902
CYM,LBN,0,0,0,0,11107.43,9.31536953274204
CYM,LBR,0,1,0,0,7751.789,8.955678934417914
CYM,LBY,0,0,0,0,9272.777,9.134838182198756
CYM,LCA,0,1,0,1,2251.424,7.719318183897642
CYM,LKA,0,0,0,1,16464.57,9.708966078465792
CYM,LSO,0,1,0,1,12836.89,9.460078336067921
CYM,LTU,0,0,0,0,9295.403,9.137275255859029
CYM,LUX,0,0,0,0,8220.29,9.01436076723326
CYM,LVA,0,0,0,0,9123.613,9.11862116689752
CYM,MAC,0,0,0,0,15129.98,9.624433484904463
CYM,MAR,0,0,0,0,7437.437,8.914281579229774
CYM,MDA,0,0,0,0,9893.914,9.199675099613229
CYM,MDG,0,0,0,0,14677.56,9.594075075819612
CYM,MDV,0,0,0,1,16238.48,9.69513901327617
CYM,MEX,0,0,0,0,1866.584,7.531865301360204
CYM,MHL,0,1,0,0,11556.98,9.355044862421032
CYM,MKD,0,0,0,0,9601.041,9.169626809077007
CYM,MLI,0,0,0,0,7834.828,8.96633420177315
CYM,MLT,0,1,0,1,9281.971,9.135829195469586
CYM,MMR,0,0,0,1,16008.87,9.680898222612866
CYM,MNG,0,0,0,0,12509.32,9.4342292454688
CYM,MNP,0,1,0,0,13601.27,9.517918449717223
CYM,MOZ,0,0,0,0,13278.04,9.49386682177645
CYM,MRT,0,0,0,0,6852.886,8.832425156397116
CYM,MSR,0,1,0,1,2048.229,7.62473079631466
CYM,MTQ,0,0,0,0,2221.931,7.706131916612107
CYM,MUS,0,1,0,1,15736.35,9.663728601814428
CYM,MWI,0,1,0,1,13135.26,9.483055496366063
CYM,MYS,0,0,0,1,17514.34,9.770775252934735
CYM,NAM,0,1,0,0,11663.91,9.364254738169288
CYM,NCL,0,0,0,0,13027.67,9.474830836016977
CYM,NER,0,0,0,0,8851.44,9.088335436630242
CYM,NFK,0,1,0,0,13003.88,9.47300305345135
CYM,NGA,0,1,0,1,9241.418,9.131450616064921
CYM,NIC,0,0,0,0,958.7637,6.865644642018747
CYM,NIU,0,1,0,0,10558.71,9.264706390707314
CYM,NLD,0,0,0,0,8080.208,8.997172893758064
CYM,NOR,0,0,0,0,8284.218,9.022107537958695
CYM,NPL,0,0,0,0,14610.05,9.589464927052372
CYM,NRU,0,1,0,1,12310.96,9.41824520151554
CYM,NZL,0,1,0,0,12587.8,9.440483369910638
CYM,OMN,0,0,0,0,13580.56,9.516394637375862
CYM,PAK,0,1,0,1,13548.01,9.513994952053718
CYM,PAL,0,0,0,1,11155.4,9.319678964583217
CYM,PAN,0,0,0,0,1169.687,7.0644914706340565
CYM,PCN,0,1,0,1,7223.23,8.885057500268507
CYM,PER,0,0,0,0,3526.951,8.16818903731278
CYM,PHL,0,1,0,0,15534.48,9.650817348463574
CYM,PLW,0,1,0,0,15109.73,9.623094186146181
CYM,PNG,0,1,0,0,14710.61,9.596324281124545
CYM,POL,0,0,0,0,9137.809,9.120175920175729
CYM,PRI,0,1,0,0,1608.772,7.383226434030506
CYM,PRK,0,0,0,0,12954.67,9.469211619881344
CYM,PRT,0,0,0,0,7173.567,8.87815829942652
CYM,PRY,0,0,0,0,5583.596,8.627588292254652
CYM,PYF,0,0,0,0,8504.938,9.04840221497388
CYM,QAT,0,0,0,1,12924.22,9.46685834939313
CYM,REU,0,0,0,0,15533.36,9.650745248182352
CYM,ROM,0,0,0,0,9834.499,9.193651789007092
CYM,RUS,0,0,0,0,9921.235,9.20243268849768
CYM,RWA,0,1,0,0,12338.67,9.420493512072136
CYM,SAU,0,0,0,0,12585.81,9.440325267834364
CYM,SDN,0,0,0,1,11826.77,9.378120885034035
CYM,SEN,0,0,0,0,6789.555,8.823140680849834
CYM,SGP,0,1,0,1,17672.63,9.779772394079732
CYM,SHN,0,1,0,1,9161.144,9.12272634069966
CYM,SLB,0,1,0,1,13362.89,9.500236741062679
CYM,SLE,0,1,0,1,7413.465,8.911053220330055
CYM,SLV,0,0,0,0,1040.359,6.947321124877953
CYM,SMR,0,0,0,0,8840.167,9.087061046855963
CYM,SOM,0,1,0,1,13748.97,9.528719191197982
CYM,SPM,0,0,0,0,3814.582,8.246586370218877
CYM,STP,0,0,0,0,9809.987,9.19115622738014
CYM,SUR,0,0,0,0,3202.293,8.071622394679487
CYM,SVK,0,0,0,0,9039.496,9.109358699619621
CYM,SVN,0,0,0,0,8921.745,9.096246834244122
CYM,SWE,0,0,0,0,8699.548,9.07102634927003
CYM,SWZ,0,1,0,1,13141.01,9.483493153620444
CYM,SYC,0,1,0,1,15078.88,9.621050368246724
CYM,SYR,0,0,0,0,11193.24,9.323065303632053
CYM,TCA,0,1,0,1,1095.978,6.999402394313795
CYM,TCD,0,0,0,0,10225.17,9.232607606689664
CYM,TGO,0,0,0,0,9029.707,9.10827519848704
CYM,THA,0,0,0,0,16351.48,9.702073692106397
CYM,TJK,0,0,0,0,12877.09,9.46320504245492
CYM,TKL,0,1,0,0,10410.87,9.250605731603978
CYM,TKM,0,0,0,0,12398.92,9.42536465102579
CYM,TMP,0,0,0,0,16892.03,9.73459719204089
CYM,TON,0,1,0,1,11160.42,9.320128869635747
CYM,TTO,0,1,0,1,2340.902,7.75829160416271
CYM,TUN,0,0,0,0,8881.914,9.09177235330123
CYM,TUR,0,0,0,0,10210.83,9.231204200704774
CYM,TUV,0,0,0,1,11311.23,9.333551316512603
CYM,TWN,0,0,0,0,14505.79,9.582303159050335
CYM,TZA,0,1,0,1,13486.26,9.509426668361243
CYM,UGA,0,1,0,1,12512.63,9.434493813179895
CYM,UKR,0,0,0,0,9821.899,9.19236976350824
CYM,URY,0,0,0,0,6596.865,8.79434981516628
CYM,USA,0,1,0,0,2488.701,7.819516166585889
CYM,UZB,0,0,0,0,12641.5,9.444740331546091
CYM,VCT,0,1,0,1,2255.529,7.721139814225338
CYM,VEN,0,0,0,0,1830.103,7.512127528404578
CYM,VGB,0,1,0,1,1767.616,7.477387025037297
CYM,VNM,0,0,0,0,15477.66,9.647152972926774
CYM,VUT,0,1,0,1,12730.9,9.451787388188286
CYM,WLF,0,0,0,0,10997.47,9.30542052532645
CYM,WSM,0,1,0,0,12261.61,9.414228522238616
CYM,YEM,0,0,0,1,12937.38,9.467876074602389
CYM,YUG,0,0,0,0,9408.887,9.149409947156775
CYM,ZAF,0,1,0,0,12083.73,9.399615198662104
CYM,ZAR,0,0,0,0,10876.04,9.294317483568328
CYM,ZMB,0,1,0,1,12599.63,9.441422727429043
CYM,ZWE,0,1,0,1,12951.25,9.468947587565962
CYP,ABW,0,0,0,0,10403.22,9.249870652593128
CYP,AFG,0,0,0,0,3257.972,8.08886019489547
CYP,AGO,0,0,0,0,5332.035,8.581488245418091
CYP,AIA,0,0,0,1,9421.874,9.150789286213659
CYP,ALB,0,0,0,0,1366.294,7.219857243912711
CYP,AND,0,0,0,0,2861.284,7.95902575411448
CYP,ANT,0,0,0,0,10332.11,9.243011800694093
CYP,ARE,0,0,0,1,2348.921,7.7617113527608845
CYP,ARG,0,0,0,0,12291.57,9.416668940536306
CYP,ARM,0,0,0,0,1129.579,7.0296002759146115
CYP,ATG,0,0,0,1,9384.479,9.146812433361369
CYP,AUS,0,0,0,0,14426.82,9.576844253261577
CYP,AUT,0,0,0,0,2017.949,7.609836928047121
CYP,AZE,0,0,0,0,1563.325,7.354570242267603
CYP,BDI,0,0,0,0,4307.533,8.368120629429036
CYP,BEL,0,0,0,0,2904.975,7.974180063397002
CYP,BEN,0,0,0,0,4493.079,8.410293491822326
CYP,BFA,0,0,0,0,4340.528,8.375751278680772
CYP,BGD,0,0,0,1,5596.493,8.629895430546801
CYP,BGR,0,0,0,0,1205.622,7.094750895320972
CYP,BHR,0,0,0,1,1926.81,7.563621064694851
CYP,BHS,0,0,0,1,10128.48,9.223106536625856
CYP,BIH,0,0,0,0,1602.664,7.379422523652039
CYP,BLR,0,0,0,0,2130.692,7.664202088569645
CYP,BLZ,0,0,0,1,11596.67,9.358473266916755
CYP,BMU,0,0,0,1,8669.941,9.067617264676462
CYP,BOL,0,0,0,0,12094.34,9.400492853551933
CYP,BRA,0,0,0,0,10651.9,9.273493558981382
CYP,BRB,0,0,0,1,9446.887,9.153440548228346
CYP,BRN,0,0,0,1,8938.696,9.098144996231227
CYP,BTN,0,0,0,0,5357.479,8.586248807601367
CYP,BWA,0,0,0,1,6712.723,8.811759959866786
CYP,CAF,0,0,0,0,3745.057,8.228192116129216
CYP,CAN,0,0,0,0,8935.357,9.097771382027572
CYP,CCK,0,0,0,0,8525.281,9.05079126348532
CYP,CHE,0,0,0,0,2523.252,7.833303824747209
CYP,CHL,0,0,0,0,13230.7,9.490295165762223
CYP,CHN,0,0,0,0,7076.428,8.86452453960083
CYP,CIV,0,0,0,0,5068.75,8.530849517863723
CYP,CMR,0,0,0,0,4146.538,8.330029048204747
CYP,COG,0,0,0,0,4775.192,8.471189461530537
CYP,COK,0,0,0,0,18021.43,9.799316884284597
CYP,COL,0,0,0,0,11372.43,9.33894728422627
CYP,COM,0,0,0,0,5314.499,8.578194024809163
CYP,CPV,0,0,0,0,6069.374,8.711010748586995
CYP,CRI,0,0,0,0,11766.86,9.373042384713198
CYP,CUB,0,0,0,0,10661.26,9.274371889609196
CYP,CXR,0,0,0,1,9124.362,9.118703258198108
CYP,CYM,0,0,0,1,10864.95,9.293297290747129
CYP,CZE,0,0,0,0,2260.553,7.7233647526000375
CYP,DEU,0,0,0,0,2776.08,7.928795139655255
CYP,DJI,0,0,0,0,2801.785,7.93801199304649
CYP,DMA,0,0,0,1,9462.471,9.155088833011813
CYP,DNK,0,0,0,0,2777.919,7.929457365221809
CYP,DOM,0,0,0,0,9975.51,9.20788836827063
CYP,DZA,0,0,0,0,2728.05,7.911342347241137
CYP,ECU,0,0,0,0,12004.46,9.393033526385857
CYP,EGY,0,0,0,0,600.76,6.39819552033738
CYP,ERI,0,0,0,1,2273.688,7.729158461731039
CYP,ESH,0,0,0,0,4479.165,8.407191924108817
CYP,ESP,0,0,0,0,3288.066,8.098054828967312
CYP,EST,0,0,0,0,2772.545,7.927520949931397
CYP,ETH,0,0,0,0,2958.017,7.9922743903806674
CYP,FIN,0,0,0,0,2845.096,7.953352089400625
CYP,FJI,0,0,0,1,16105.81,9.686935355440012
CYP,FLK,0,0,0,1,13082.51,9.479031502625968
CYP,FRA,0,0,0,0,2954.551,7.991101972440774
CYP,FRO,0,0,0,0,4084.417,8.314934279850764
CYP,FSM,0,0,0,0,12606.95,9.442003528172798
CYP,GAB,0,0,0,0,4597.472,8.433261866193481
CYP,GBR,0,0,1,0,3223.638,8.078265814443913
CYP,GEO,0,0,0,0,1236.581,7.120105592296742
CYP,GHA,0,0,0,1,4765.539,8.469165926165408
CYP,GIB,0,0,0,1,3478.793,8.154440673525475
CYP,GIN,0,0,0,0,5723.709,8.652372300809594
CYP,GLP,0,0,0,0,9448.312,9.153591380193937
CYP,GMB,0,0,0,1,5544.879,8.6206300780856
CYP,GNB,0,0,0,0,5560.285,8.623404644923736
CYP,GNQ,0,0,0,0,4313.776,8.369568901632531
CYP,GRC,0,1,1,0,915.6595,6.819644570676477
CYP,GRD,0,0,0,1,9701.091,9.179993632393527
CYP,GRL,0,0,0,0,6312.545,8.750294202271077
CYP,GTM,0,0,0,0,11929.34,9.38675619084576
CYP,GUF,0,0,0,0,9308.743,9.138709345043909
CYP,GUY,0,0,0,1,9721.285,9.182073090362708
CYP,HKG,0,0,0,1,7810.556,8.963231431080839
CYP,HND,0,0,0,0,11716.78,9.368777281354646
CYP,HRV,0,0,0,0,1882.583,7.540400049007545
CYP,HTI,0,0,0,0,10185.23,9.2286939106347
CYP,HUN,0,0,0,0,1815.574,7.504156950144898
CYP,IDN,0,0,0,0,8922.735,9.096357792927257
CYP,IND,0,0,0,1,4175.156,8.336907001856353
CYP,IRL,0,0,0,0,3680.572,8.210823453866851
CYP,IRN,0,0,0,0,1639.101,7.401903199786032
CYP,IRQ,0,0,0,0,1039.011,6.946024578146168
CYP,ISL,0,0,0,0,4882.096,8.493329914831671
CYP,ISR,0,0,0,1,365.6896,5.901784886140067
CYP,ITA,0,0,0,0,1957.84,7.579597103714746
CYP,JAM,0,0,0,1,10593.8,9.268024203315735
CYP,JOR,0,0,0,1,429.2199,6.061969375012553
CYP,JPN,0,0,0,0,9068.81,9.11259633273742
CYP,KAZ,0,0,0,0,3821.457,8.248387042493505
CYP,KEN,0,0,0,1,4071.189,8.3116903733649
CYP,KGZ,0,0,0,0,3631.016,8.197267777904214
CYP,KHM,0,0,0,0,7607.711,8.936917617173549
CYP,KIR,0,0,0,1,14204.11,9.561286638330373
CYP,KNA,0,0,0,1,9451.616,9.153941011159056
CYP,KOR,0,0,0,0,8012.453,8.988752235377088
CYP,KWT,0,0,0,1,1521.355,7.327356664105518
CYP,LAO,0,0,0,0,7019.955,8.856512086742901
CYP,LBN,0,0,0,0,243.4737,5.495008928475785
CYP,LBR,0,0,0,0,5530.354,8.618007106934089
CYP,LBY,0,0,0,0,1884.154,7.541234192772342
CYP,LCA,0,0,0,1,9509.419,9.160038060087448
CYP,LKA,0,0,0,1,5687.943,8.646103950335819
CYP,LSO,0,0,0,1,7201.451,8.882037812477929
CYP,LTU,0,0,0,0,2260.847,7.723494800815375
CYP,LUX,0,0,0,0,2729.865,7.912007436406836
CYP,LVA,0,0,0,0,2524.026,7.833610524717398
CYP,MAC,0,0,0,0,7758.194,8.956504854132216
CYP,MAR,0,0,0,0,3660.103,8.205246568075934
CYP,MDA,0,0,0,0,1371.635,7.223758737906824
CYP,MDG,0,0,0,0,6195.13,8.73151877850812
CYP,MDV,0,0,0,1,5373.782,8.589287222665988
CYP,MEX,0,0,0,0,12159.86,9.405895642295986
CYP,MHL,0,0,0,0,13577.78,9.516189912049521
CYP,MKD,0,0,0,0,1282.659,7.156690545968647
CYP,MLI,0,0,0,0,4842.612,8.485209523562993
CYP,MLT,0,0,0,1,1703.866,7.440655065799439
CYP,MMR,0,0,0,1,6500.792,8.779679294614935
CYP,MNG,0,0,0,0,6050.101,8.707830245100416
CYP,MNP,0,0,0,0,10975.38,9.303409861489756
CYP,MOZ,0,0,0,0,6802.715,8.825077076185137
CYP,MRT,0,0,0,0,5197.604,8.555953029151988
CYP,MSR,0,0,0,1,9445.62,9.153306420978648
CYP,MTQ,0,0,0,0,9480.894,9.157033894600213
CYP,MUS,0,0,0,1,6664.209,8.804506545899903
CYP,MWI,0,0,0,1,5466.867,8.606460970814183
CYP,MYS,0,0,0,1,7854.233,8.968807901109935
CYP,NAM,0,0,0,0,6648.883,8.80220414961656
CYP,NCL,0,0,0,0,15283.75,9.6345454514584
CYP,NER,0,0,0,0,3950.058,8.28148554133167
CYP,NFK,0,0,0,0,15738.41,9.663859500350458
CYP,NGA,0,0,0,1,4421.355,8.394201489177469
CYP,NIC,0,0,0,0,11792.31,9.375202903093065
CYP,NIU,0,0,0,0,17124.96,9.748292327361275
CYP,NLD,0,0,0,0,2949.04,7.98923497264326
CYP,NOR,0,0,0,0,3202.21,8.071596475416117
CYP,NPL,0,0,0,0,4949.158,8.506972740083818
CYP,NRU,0,0,0,1,13875.72,9.53789582916019
CYP,NZL,0,0,0,0,16614.41,9.718025670076944
CYP,OMN,0,0,0,0,2756.173,7.921598402296988
CYP,PAK,0,0,0,1,3632.447,8.197661804835587
CYP,PAL,0,0,0,1,415.4454,6.029351197718484
CYP,PAN,0,0,0,0,11458.1,9.346452182457057
CYP,PCN,0,0,0,1,18088.08,9.803008436769785
CYP,PER,0,0,0,0,12636.7,9.444360557665222
CYP,PHL,0,0,0,0,8874.548,9.090942683469196
CYP,PLW,0,0,0,0,10547.5,9.263644143998494
CYP,PNG,0,0,0,0,12781.17,9.45572827303692
CYP,POL,0,0,0,0,2140.182,7.668646151128601
CYP,PRI,0,0,0,0,9670.155,9.17679961727441
CYP,PRK,0,0,0,0,7836.264,8.966517469155413
CYP,PRT,0,0,0,0,3766.31,8.23385102128343
CYP,PRY,0,0,0,0,11685.66,9.366117728047962
CYP,PYF,0,0,0,0,18051.96,9.801009545123476
CYP,QAT,0,0,0,1,2061.93,7.6313977163770055
CYP,REU,0,0,0,0,6657.797,8.803543928033625
CYP,ROM,0,0,0,0,1201.539,7.091358514075446
CYP,RUS,0,0,0,0,2316.67,7.747886088738614
CYP,RWA,0,0,0,0,4141.51,8.328815734619491
CYP,SAU,0,0,0,0,1740.745,7.462068461493383
CYP,SDN,0,0,0,1,2182.985,7.688448485248279
CYP,SEN,0,0,0,0,5542.685,8.620234319372752
CYP,SGP,0,0,0,1,8168.871,9.008085989810647
CYP,SHN,0,0,0,1,7020.699,8.856618064712402
CYP,SLB,0,0,0,1,13927.8,9.541642121781456
CYP,SLE,0,0,0,1,5584.98,8.627836130476298
CYP,SLV,0,0,0,0,11900.21,9.384311326002736
CYP,SMR,0,0,0,0,2032.342,7.616944101622938
CYP,SOM,0,0,0,1,3889.336,8.265993727955195
CYP,SPM,0,0,0,0,7228.269,8.88575486740035
CYP,STP,0,0,0,0,4771.434,8.470402167633383
CYP,SUR,0,0,0,0,9512.906,9.160404681942458
CYP,SVK,0,0,0,0,1969.287,7.58542682728594
CYP,SVN,0,0,0,0,1994.669,7.5982334007716155
CYP,SWE,0,0,0,0,2912.221,7.9766712992940025
CYP,SWZ,0,0,0,1,6847.024,8.831569384299673
CYP,SYC,0,0,0,1,4995.858,8.516364448103344
CYP,SYR,0,0,0,0,328.7328,5.795245262731632
CYP,TCA,0,0,0,1,9886.935,9.198969467586052
CYP,TCD,0,0,0,0,3157.489,8.057532370449774
CYP,TGO,0,0,0,0,4596.923,8.43314244561156
CYP,THA,0,0,0,0,7075.253,8.86435848158939
CYP,TJK,0,0,0,0,3163.88,8.059554401493216
CYP,TKL,0,0,0,0,16146.49,9.689457967568293
CYP,TKM,0,0,0,0,2252.929,7.719986426398177
CYP,TMP,0,0,0,0,10766.37,9.28418266598345
CYP,TON,0,0,0,1,16842.35,9.731651826753891
CYP,TTO,0,0,0,1,9774.176,9.18749908462521
CYP,TUN,0,0,0,0,2086.512,7.643249051273156
CYP,TUR,0,1,1,0,759.5555,6.632733393757071
CYP,TUV,0,0,0,1,15466.85,9.646454302924262
CYP,TWN,0,0,0,0,8289.766,9.022777020951706
CYP,TZA,0,0,0,1,4716.096,8.458736617684172
CYP,UGA,0,0,0,1,3875.884,8.262529044802234
CYP,UKR,0,0,0,0,1714.705,7.44699633314253
CYP,URY,0,0,0,0,12120.21,9.402629586205872
CYP,USA,0,0,0,0,8790.811,9.08146225035946
CYP,UZB,0,0,0,0,3185.975,8.066513643609326
CYP,VCT,0,0,0,1,9583.885,9.167838321117964
CYP,VEN,0,0,0,0,10257.65,9.235779047655678
CYP,VGB,0,0,0,1,9540.103,9.16325956102975
CYP,VNM,0,0,0,0,7141.527,8.873681898013873
CYP,VUT,0,0,0,1,15195.14,9.62873091886554
CYP,WLF,0,0,0,0,16200.03,9.692768373070612
CYP,WSM,0,0,0,0,15245.75,9.632056054670104
CYP,YEM,0,0,0,1,2451.752,7.8045581500159535
CYP,YUG,0,0,0,0,1533.35,7.335210163315221
CYP,ZAF,0,0,0,0,7843.593,8.967452299177618
CYP,ZAR,0,0,0,0,4779.32,8.472053555951446
CYP,ZMB,0,0,0,1,5659.125,8.641024565606823
CYP,ZWE,0,0,0,1,5902.009,8.683048080408533
CZE,ABW,0,0,0,0,8560.899,9.054960486985706
CZE,AFG,0,0,0,0,4708.024,8.457023566073206
CZE,AGO,0,0,0,0,6560.238,8.788782161767818
CZE,AIA,0,0,0,0,7588.314,8.934364711326827
CZE,ALB,0,0,0,0,1060.922,6.966893620360216
CZE,AND,0,0,0,0,1302.353,7.171927907373529
CZE,ANT,0,0,0,0,8515.584,9.04965317559522
CZE,ARE,0,0,0,0,4461.374,8.40321206931863
CZE,ARG,0,0,0,0,11836.83,9.378971136103699
CZE,ARM,0,0,0,0,2582.411,7.856478737670027
CZE,ATG,0,0,0,0,7589.502,8.93452125558885
CZE,AUS,0,0,0,0,16097.52,9.686420501840516
CZE,AUT,1,0,1,0,252.4479,5.531204890791419
CZE,AZE,0,0,0,0,2948.413,7.989022338476489
CZE,BDI,0,0,0,0,6119.657,8.719261328184116
CZE,BEL,0,0,0,0,718.4293,6.577067301234252
CZE,BEN,0,0,0,0,4989.285,8.515047891905917
CZE,BFA,0,0,0,0,4453.064,8.40134767755168
CZE,BGD,0,0,0,0,7032.401,8.85828346276759
CZE,BGR,0,0,0,0,1069.866,6.975288685968704
CZE,BHR,0,0,0,0,4069.985,8.311394592926163
CZE,BHS,0,0,0,0,8024.927,8.990307851383633
CZE,BIH,0,0,0,0,757.0533,6.629433660470044
