"","iso_o","pageRank_repro.name","pageRank_repro.wpr","close_repro.name","close_repro.closeness","outdegree_repro.name","outdegree_repro.degree","indegree_repro.name","indegree_repro.degree","local_clust_tt_repro","local_clust_out_repro"
"1","ABW",1,0.00162311672674804,1,165.67796612392,1,4.51638811447764,1,33.1470309586228,0.983330595803778,0.83291921222143
"2","AFG",2,0.0047898299481316,2,507.873583409758,2,8.72430877032989,2,337.203860555448,0.971908324953383,0.96783624124879
"3","AGO",3,0.00545628327397516,3,656.344016772176,3,10.075234375933,3,429.895762537673,0.946539785383686,0.949164244454055
"4","ALB",4,0.00198494654470133,4,2529.59835015017,4,28.8866234701209,4,91.3368201858144,0.965710841069029,0.974971678529344
"5","AND",5,0.00154169702324928,5,1383.64439157064,5,15.1037599659165,5,48.3897411114346,0.982231090175185,0.942499735044406
"6","ARE",6,0.0193954683829962,6,17975.4316097112,6,1316.69319376974,6,3331.06890116799,0.861944415573969,0.640752094610187
"7","ARG",7,0.00609470261402407,7,4933.47874424531,7,142.16042597977,7,1252.84011953613,0.959953849429804,0.772088109310927
"8","ARM",8,0.0019842438795672,8,640.703969754998,8,10.4475125963861,8,56.1137762713051,0.972588921040895,0.933023164622729
"9","ATG",9,0.00196798768857235,9,234.992291017158,9,4.7615826045496,9,18.4473241626903,0.943481655988718,0.901625365993002
"10","AUS",10,0.00997967741985103,10,9391.31899871346,10,568.440876431241,10,2860.71515840345,0.939485702658256,0.854459654585526
"11","AUT",11,0.00754684226696538,11,27903.2653681635,11,2418.14709144328,11,2465.12168648845,0.92732946615036,0.901968704129087
"12","AZE",12,0.0031336673950863,12,572.664911379685,12,15.4119993921348,12,262.702439852491,0.964937164264041,0.821239801688726
"13","BDI",13,0.0020647250041572,13,56.8189970547844,13,2.65813277676411,13,24.290851681782,0.978059441712704,0.882394498067855
"14","BEL",14,0.00858095491766714,14,19479.5314644345,14,1891.11162083198,14,2476.5094024445,0.943191251513142,0.921180807627566
"15","BEN",15,0.00273344249559759,15,142.216634728724,15,4.05893687623063,15,138.180415035009,0.981041699591369,0.929243364806997
"16","BFA",16,0.0025292358878878,16,177.194665483027,16,4.46501858498147,16,64.8277389311787,0.966332500181098,0.893571215047829
"17","BGD",17,0.00258134955949574,17,1583.24690643809,17,30.1817534885309,17,453.828304921978,0.977382793820209,0.899365008640968
"18","BGR",18,0.00297635958070987,18,9342.8274804017,18,449.671415799628,18,549.184595150619,0.942668870758817,0.915838272472801
"19","BHR",19,0.00318898828631231,19,4503.95325655456,19,74.0028144290183,19,216.095731922106,0.928199870757174,0.849933779859394
"20","BHS",20,0.00193151433476281,20,868.201919183363,20,9.76689655043289,20,77.7598801897254,0.982396766472951,0.940630080589669
"21","BIH",21,0.00202168643995384,21,3779.14305852497,21,79.8907642173203,21,139.763737536608,0.944760947066978,0.932368054926303
"22","BLR",22,0.00489168611567068,22,6454.64305875638,22,263.931886945563,22,505.98872260939,0.948019063563886,0.912284372138244
"23","BLZ",23,0.00169987928595942,23,128.035986259515,23,4.57696636340578,23,24.9087293433227,0.966616727238757,0.8607105879859
"24","BMU",24,0.00164966098666078,24,384.16124576463,24,4.64892358875606,24,31.80397126383,0.99864244244863,0.99490796981084
"25","BOL",25,0.00338415114216341,25,528.725068371212,25,9.01586527003153,25,188.548173103227,0.951659999075168,0.819229185642308
"26","BRA",26,0.0120487776964407,26,13030.175882296,26,848.839212660738,26,3522.94302843462,0.928808905355275,0.78444664018895
