iso_o,iso_d,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CHN,PLW,0.0,0.000102,0.001742011378889,0.000786392574401,0.0004462524519501,0.0004648570152585,0.0003450770809261,0.000241218644702,0.0003187277990937,0.0001125387311063,0.0,8.116167929220815e-05,3.4695310534484546e-05,0.0001411903051237,0.0002168194872478,0.0010118475088629,0.0005844910030118,0.0004233006453646,0.0011149077506259,0.0,0.0,0.0,0.0,0.0
CHN,PNG,0.0,0.0014333648097937,0.00053091315717,0.0002414821731103,9.327847489906371e-05,0.0003248289425514,0.0032435100513573,0.0010673101438113,0.0,0.0,0.0009043949919147,0.0089260982460592,0.0084265332458847,0.033907951424858,0.0108259835683242,0.0198977950704972,0.0070693385211491,0.0,0.0071608015563447,0.002752371726354,0.0055862541421851,0.0084555136114675,0.0150630897791622,0.0
CHN,POL,0.0,0.281551434070017,0.2609566703262881,0.2692693489420784,0.3106744576858685,0.2777581739269306,0.3949332568940962,0.5716463004375388,0.7537622766630576,0.7733547069877303,0.635107241550204,0.6133906114156011,0.6078748979708584,1.4969537575348977,2.374813330070899,1.1969944258307756,0.9610597024553336,0.628874740680998,0.5321373364906075,0.3704107353119662,1.6034847328448498,0.753829689279569,1.1778917666459423,0.4668789703131417
CHN,PRK,0.0,0.0,0.0,0.0,0.0,0.00056,0.002568,0.0029584,0.0020675199999999,0.002390256,0.0011670767999999,0.00149912304,0.009179736912,0.0089699210736,0.01585097632208,0.016305292896624,0.0197115878689872,1.502435476360696,0.4510806429082087,0.5918991928724626,0.0,0.0,0.0,0.1874587578617388
CHN,PRT,0.0,0.158255955143543,0.2480163740415739,0.2109336087318791,0.149828950696393,0.2383508794794919,0.5142870439732186,0.5024422750801356,1.4436010502556806,0.8092055376494912,0.4792159175384574,0.4876776690636042,0.4380016501609182,0.2931111203135584,0.3278757575243835,0.28400981837551,0.442395426939619,0.2146245320946909,0.4963058897203252,0.4275110923433395,0.6732171007553598,0.5440253547788919,0.5841644361263306,0.4918937539490182
CHN,PRY,0.0,0.0003226558741231,0.0001733078749724,0.0002101731652702,0.0010748073150267,0.0009039906626621,0.000427744909621,0.0007439077224778,0.0020223794176528,0.0032496748605596,0.0079374329240775,0.00868892817933,0.0178281428719932,0.266125665050372,0.093129927739858,0.0377427828232482,0.0185224127681046,0.0140889284494227,0.0194180553088567,0.0302117886992178,0.0297141796126935,0.0257992224550621,0.0175062424614907,0.0241479902407818
CHN,PYF,0.0,0.000371780075295,0.0005217082522667,0.0010652681644837,0.0047094468060946,0.0146692140734849,0.0141000084013097,0.022073030417865,0.0152634203359023,0.0230422580476926,0.0188407379843016,0.0139527772029016,0.0086793265198516,0.0116393631784603,0.0145235102593071,0.0146409598519524,0.0884027122472682,0.0293894521838601,0.0143052574432455,0.005705298525881,0.0215568409442789,0.0147505082717196,0.0112892067294869,0.0
CHN,QAT,0.0,0.0363354067692884,0.0234642192929516,0.0225345325261214,0.0347312196332628,0.1074205065696623,0.1178190005417037,0.2190197834964371,0.2377693319098941,0.4415109999562212,0.4610717298001323,0.2725803689477247,0.3610547403064594,4.716936595908288,3.2929728659604462,1.9850429501212128,1.8149811114619736,1.399274775981095,0.9732490344457376,1.0040753409974312,1.4802385858123492,1.2318887349060048,1.870837566697312,1.809393062099964
CHN,RUS,0.0,0.0051516139899279,0.0380692616709732,0.0732650291249199,0.239153975731395,1.2017916731459186,0.5765558343728436,0.7937886898937101,0.915515103946296,2.321833302228769,2.1898378363976208,12.895153066146388,22.46062093827002,7.993589328207356,3.738465124231477,7.289406889712563,5.073463458254709,2.8650925923383026,1.6350428211460548,1.6326144785785963,5.811964852752339,9.494350438611772,5.886697110282381,7.931197800061875
CHN,RWA,0.0,3.22801412149684e-05,0.0003091593863214,0.0008569236651146,0.0005861638914028,0.0002231492579838,0.0003445927990631,0.0005519992383383,0.0015745507348769,0.0046318674643727,0.0027681373268575,0.006808172714362,0.0049359172467552,0.0021722161905029,0.0263289737270042,0.0099461847094503,0.009116563386394,0.0038370080652578,0.0027781653561041,0.0050371555770296,0.0269362539065726,0.0091406964234298,0.0066629569377288,0.0038695100061885
CHN,SAU,0.0,0.485789543542038,0.9536495679813974,2.262520176083849,1.687193946664565,1.4865399803852393,1.6928549270180917,1.633358355816967,2.1489649126632804,2.712459853938634,2.91153605297827,2.154160145492061,3.007170926802018,3.9625805140769055,4.377320973066162,3.9647678109487687,4.27663622054321,3.732032030545173,2.521051691750892,2.801343851110488,3.838102960618286,4.640264710132456,7.377850995496867,3.60825444331901
CHN,SEN,0.0,0.001456696457815,0.0006802352140557,0.0008989876116229,0.0030228097658293,0.0094185662994995,0.0115417083406504,0.0090826578216785,0.0138383492202525,0.0291812121027776,0.0185999353372902,0.0097402546778981,0.0099610495220006,0.011179839035046,0.0280203205520432,0.0581501834225569,0.0591998291927621,0.0518388126667675,0.026033444072973,0.0331526157966068,0.0347791249832325,0.0321914077396756,0.051686321738614,0.1480245079388691
CHN,SGP,0.0,1.94328411124451,2.944050458683683,2.360997006228355,1.9788104810062264,19.663704837881067,7.6401416744099,6.4495759765342,40.94789201225326,43.84786152799468,18.253366414383684,26.242143030711905,21.27453446116977,16.59366696039693,16.52808412861538,34.71400962335201,32.196372643216606,21.86216212747868,32.3660331349369,19.78249873647897,26.54785424700319,33.49965844560466,31.3234000475138,38.30732035370794
CHN,SLB,0.0,0.0,0.0,0.0,0.0,0.0001248171550761,0.0004556585417929,0.0011068913319006,0.0003987684721029,0.000158704726459,6.301818478575465e-05,0.0002780290714897,0.0004326245795963,0.0001314728305851,0.0001907117342576,0.0017321856774594,0.0007288154209528,0.0002232253843547,0.0005266858567674,0.0004827342592518,0.0004963766995767,0.0005712857687558,0.0004437629382956,0.000339358217876
CHN,SLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11941372669653e-06,0.0002753846078343,0.0004519476210325,0.0001451394768136,0.0006755893375286,0.0024603321344886,0.0,0.0,0.0,0.0
CHN,SLV,0.0,0.0001580665840204,0.0003458372023858,0.0002180706116116,0.0007818160400531,0.0029794033110161,0.0033928040367212,0.0334440872908983,0.0246666314487658,0.0125993692587144,0.0207047076858585,0.0130369201620174,0.0070092175653744,0.0048670333684079,0.0224989538053984,0.0154202851109036,0.0188542014772895,0.0121909285677718,0.0196996113954079,0.015814112758281,0.0115531912854842,0.0215052582297247,0.0122352538298182,0.0232883211728081
CHN,STP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002501291363138,0.0001974510827163,0.0002210558379534,0.000261789231907,0.0011826816272121,0.0004221159535924,0.0,0.0003556450698459,0.0001593404397446,0.000639442508552,0.0003391898515326,0.0003952535371282,0.0011707046734182,0.0004363602821611
CHN,SUR,0.0,0.0003396448042883,0.0012091211254708,0.0028108463443265,0.0009461161856967,0.002022384141093,0.0023124893829772,0.0025180056521643,0.0008980023223632,0.0040866714561171,0.0,0.004894975733659,0.0052925839496787,0.0031059301125447,0.001200349978517,0.030803254258884,0.0,0.5882939277221522,0.1768668153100493,0.0535775303639717,0.0,0.0201855017413836,0.0,0.0
CHN,SVK,0.0,0.0014093285134512,0.0064467350207479,0.0363678079612517,0.0670551262925314,0.0512422850468253,0.0367608253987621,0.0410262308450376,0.0409402650888658,0.0565304113186501,0.0716474957618083,0.0548679266055629,0.0720254780075606,0.0842488800956875,0.0897492505396713,0.0619149420797003,0.0665253975857338,0.049572375260775,0.0720164335979404,0.0948197113992655,0.1061061766530237,0.0894081416764119,0.0808442616682978,0.0983038304466109
CHN,SVN,0.0,0.0080285212207952,0.0124963342623139,0.0069581567728862,0.006748130874353,0.0162994441490715,0.0446718336031792,0.0547972156781279,0.1225843430050973,0.1102686161858071,0.1492595658886341,0.1091268504551895,0.1610758682251678,0.1747468992509893,0.2889848229161358,0.2341167539339577,0.1007464638448813,0.0604812123557391,0.0824777376965246,0.0911989620893703,0.0820166219935212,0.2421108946094733,0.184254055991759,0.1818395011770637
CHN,SWE,0.0,0.230270726694896,0.2762197645525128,0.1965830814984218,0.1909870787165845,0.2571813671231354,0.6621074734527276,0.9570956031222984,1.3463492467258795,1.684041489313474,1.3116707341286622,1.2790468515919435,2.440029361774423,1.9027716160891768,2.3654021495582933,1.938250729803728,1.830115786745488,1.2705131572343316,1.3716346642655664,1.1416302092205508,0.9024672058518002,0.6451650494450321,1.6043631564381595,1.1682749877039469
CHN,SWZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80723624274437e-05,0.0001045593895101,0.0004633417741262,0.0001662774292414,5.891017376881322e-05,0.0001631713947383,0.0001074390699353,0.0117295876441284,0.0036634916900501,0.0028893311045834,0.0011001945761614,0.0,0.0,0.00055655509588,0.0002700358177835
CHN,SYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0062374186353076,0.0019669437405182,0.0053367573945901,0.0,0.0043348856755562,0.0033226090127667,0.0028666704996522,0.0061810120321512,0.0101760051697165,0.0038407907440982,0.064271539551479,0.0321125350050917,0.0102821929903328,0.006057952173696,0.0038354125527876,0.0011631968886535,0.0032656912541764,0.0016635074080198
CHN,SYR,0.0,0.0,0.0,0.0,0.0,0.0003,0.0025816444347439,0.0176655389636298,0.0,0.019808682852385,0.0267594123435574,0.0557769382939133,0.0402934317068274,0.0354353144396266,0.146358980892226,0.1001289136867678,0.0,0.0,0.0,0.0617105512180191,0.0,0.0,0.0,0.0
CHN,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000508,0.0
CHN,TGO,0.0,0.0,0.0010700734545582,0.0003997926104029,0.0004469506387154,0.0014406244275774,0.0,0.0013503488531018,0.0311163106427055,0.0093521761546554,0.0036193828536815,0.0075655690934337,0.0230682139060664,0.1438282797040889,0.2121318118800286,0.0695411586854548,0.0278749098700817,0.0138852551776808,0.0063137582162043,0.0112217748217764,0.0051626907933235,0.0022724985576822,0.0046905522300011,0.0182463480415944
CHN,THA,0.0,0.0142354761616516,0.0283434588793452,0.0585389902513619,0.117529652431221,0.1176570268780105,0.1725174298330031,0.1805901199922209,0.2368340684990583,0.2092796473406415,0.3500896121991804,0.3375175442026731,0.564141671623736,1.0092091815693889,1.2212195081157735,1.2677793160679591,1.6645106163046577,1.1137763918452064,0.6626062064983679,0.9300841325914444,4.120656618702784,2.146611344481233,0.957473828822318,0.5945354061357724
CHN,TJK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001887,0.0,0.0037661,0.01199783,0.0048993358385563,0.0014738128003116,0.0004451313872354,0.0002003221748679,0.0359372197734109,0.0108379304269893,0.0032537982303705,0.0019763931676068,0.0017557135956563,0.01544511873184,0.010406771683702,0.0077429123891143,0.0023241849708915
CHN,TKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0
CHN,TON,0.0,0.0,0.0,0.0,0.0,0.0,0.0060181574844099,0.0023479263969755,0.0008872495801942,0.0003965279760412,0.0001307001180602,5.679349399054846e-05,2.1179273447296505e-05,0.000206432271939,0.0003983993287323,0.0001737751614568,0.0001120813435297,0.0001122058078466,0.0001161999407119,0.0001063961498822,0.0,0.0,0.0,0.0
CHN,TTO,0.0,0.0055827954664053,0.0033899548796756,0.014764893953421,0.0091155784888892,0.0039121450897961,0.016392673856256,0.0143401679746481,0.0090501720476229,0.0117385554312028,0.0187350123762788,0.0218802993102355,0.0206077498095831,0.0577469737750301,0.0571079936063587,0.0364171803868908,0.0488441840335216,0.0393197912176163,0.0253473048952324,0.0359090298590394,0.0278703313838672,0.0194523189790945,0.0469145785325216,0.0330386707430348
CHN,TUN,0.0,0.0483520006155145,0.0,0.0,0.0366035045500483,0.0230140477771996,0.0072416892728132,0.0021735646584781,0.0137389669723101,0.0,0.0041225707485877,0.0044813391500911,0.0112347531109041,0.0642806132515427,0.0771121584593696,0.0244811160129385,0.0476579940217931,0.0158447660004305,0.0048956539903373,0.0253516556456032,0.0076126943282706,0.0,0.0023235355530045,0.0006970948508965
CHN,TUR,0.0,0.0518019617506587,0.0322559453061145,0.0673787649591343,0.1917336762657553,0.4587058199497615,0.6732213824967104,0.951126854528792,1.7355588476774475,2.3214700129789643,1.9060132025073795,1.901169839608584,3.007211158298455,2.860104548917387,2.2760480620317063,2.497924827299242,1.6426877466226384,1.2378951969065604,0.6723330106989821,0.6037166993591706,0.2972126447570462,0.1538123938478908,0.1277497000199138,0.1017141097191778
CHN,TUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06183598934794e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,TWN,0.0,4.46920262284321,4.010802885193683,2.411783431609695,3.0775998486261686,3.2902440550118404,4.333343008309482,6.724971996637974,5.366154089682472,9.86496218102836,24.809412244734407,14.361638406093572,12.56906697043508,12.855680484694744,20.32299933144792,19.14805329468048,40.57710445659994,40.66149113532188,19.583768353238074,19.356993252343923,34.67996649631448,58.35125780186214,74.67981895640384,120.24474324227384
CHN,TZA,0.0,3.91620617964464e-05,0.0001393996167786,0.0007372356701034,0.0006999817814317,0.001143966235321,0.0029683975147153,0.0025235221845123,0.0027842300640533,0.031239596304577,0.022615604926064,0.0278631111036168,0.0259731086140627,0.0168303447404939,0.0237002035084234,0.1013686195542683,0.0782930027452486,0.0421984594888901,0.14292932549851,0.06149403694764,0.0315068939654783,0.0350109254824483,0.0303721989675034,0.0572682140473116
CHN,UGA,0.0,0.0,0.0,0.0008446984289866,0.0102865311861779,0.0036827258669789,0.0023401916885655,0.0046239605482315,0.0604991768457514,0.0228497964751174,0.0078655127416457,0.0047238415436637,0.0063150812489059,0.0207618415935971,0.0091105653149193,0.010499331956945,0.0106337067988907,0.0056306140544303,0.0048918002086539,0.0122514382748539,0.0125451081106006,0.0148682848370158,0.0108274548207624,0.0159163584387271
CHN,UKR,0.0,0.0103087011110437,0.0045882107034743,0.0048602212425288,0.0359816604442355,0.029794981965378,0.0457622361619172,0.0630777545656359,0.1536045391213988,0.2143885594755746,0.1279969697659955,0.2630063954662996,0.4114872550436348,0.2002269323354109,0.1841593829422723,0.078842922493991,0.0248706145640833,0.0229186507915008,0.013800765513988,0.0455491028962702,0.0150716663999186,0.0687899707261913,0.111396496856739,0.1113240601725577
CHN,URY,0.0,0.0078283381898004,0.0032071563784534,0.0009776475438104,0.0002968169023261,0.0033792828065493,0.0072731704082774,0.0053956452577256,0.0126029608349692,0.0528665019343887,0.0559028388512961,0.1639440488509188,0.2415262953453766,0.3333211392834729,0.1304990156341059,0.0724186060256883,0.0331064165856642,0.0210835613587862,0.0151536802337086,0.0295077019788446,0.0129385430174475,0.0050095770088559,0.0143948065871123,0.0068804053614525
CHN,USA,0.0,142.804869763036,182.7285758016688,199.82122780825665,199.441984905444,203.4344608300522,294.77816944902366,317.0828684909951,400.6383583797185,393.1959910963985,257.35257381334554,277.3846426389887,334.7110738091046,375.2423385480014,381.8677104783854,328.8156140173426,396.7394054413298,337.7943643831039,287.92143725435216,290.43352859994565,296.8149786199337,192.9086170818311,196.34973929970832,181.2762585669185
CHN,UZB,0.0,0.0,0.0,0.0,0.00175,0.001024,0.0,0.0005252,0.00568256,0.001902768,0.0086198304,0.01163594912,0.02599175361067,0.0114946808611104,0.0162898616344359,0.0185149685325261,0.0209117848136155,0.0088327148163915,0.006043531073507,0.0048974393808426,0.0287986831121172,1.2155634826418753,0.3674954623657224,0.1151907331714758
CHN,VCT,0.0,0.0,0.0,0.0,0.0006104618932667,0.0,0.000213368648625,0.0002130279178012,0.0002048606879043,0.0002599259831312,0.0001404247204124,0.0002421875169843,0.0006109460080106,0.0005958160435814,0.001425012038296,0.0004290698926915,0.000219690667096,0.0,8.237568006894431e-05,0.0001943962539858,0.000272057483182,0.000179872270963,0.0012914091491731,0.001241306506882
CHN,VEN,0.0,0.0068614026469554,0.0066722021409253,0.0039960407299019,0.0132116094079622,0.016485290497875,0.0393573389620453,0.0574871364539174,0.0851764865398177,0.1663275904031923,0.1650565649006087,0.1922971430201616,0.1951945337594844,0.3140435424189873,0.5987145790115522,0.2579932057307332,0.1635824849658126,0.0663719920786503,0.0525999548877181,0.0,0.0191380443109016,0.0541494132932705,0.0190568239879811,0.0
CHN,VNM,0.0,0.0,0.000266328729548,0.0002073259653304,0.0446370545577629,0.026422591427493,0.0702995617763231,0.0461709307591039,0.0317211018610406,0.1988843731251041,0.1205241819613971,0.2443475762648611,0.0997698853149724,0.2339745405786637,1.472883410879189,0.8619325555482378,0.8518847664969282,2.0872259935398385,0.8623636662877076,0.9071262832279592,0.4783799254005147,1.3715207680623145,0.8342057929570073,0.3163638041949624
CHN,VUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40074377141395e-06,0.0002674638317735,0.0002878253835659,0.0004438235102979,0.0004459531101886,0.0019120485735676,0.0008916116922242,0.0004652087433105,0.0,0.0,0.0028118994941944,0.0,0.0,0.0,0.0
CHN,WSM,0.0,0.0,5.8889994536e-06,0.0,0.0,0.0,0.0,0.0,2.79098457940115e-05,0.0002161823868762,0.0,7.407566772224016e-05,2.6278044162140787e-05,4.855146464771964e-05,9.634101824707908e-05,9.901550439917572e-05,0.0008215851172338,0.000366948940848,0.0007202629519006,0.0006070934971144,0.000549999790715,0.0004995308431159,0.0001976052816289,0.0001398476778071
CHN,YEM,0.0,0.0002630378398911,0.0006747873065884,0.0051222166033242,0.0092700517225748,0.0043585926097801,0.0057772819507095,0.0028479242939682,0.0083736212425463,0.0042164156512184,0.0096117174492101,0.0161440257022666,0.0317886527083765,0.683820685598426,0.3286102962426598,0.1351232318188218,0.0480706291923133,0.0149048933328768,0.0047020028594057,0.0031444667272851,0.0047210940783951,0.0092763622053191,0.0060419651154522,0.0038715332721059
CHN,ZAF,0.0,0.336919342052712,0.4254702732005146,0.4057171949501233,0.413562813548161,0.2621658648030213,0.4959342491390014,1.2959266084988403,2.160293411761232,2.5655514731302995,1.761366759112981,2.0517728534681043,2.262066655663431,3.879456910759209,4.286938761645603,2.6678075541671507,1.9767083484872752,1.4691757472260574,1.8269225503711373,2.1042710345739915,1.5443472166668175,1.7817273388327752,1.3269441371686366,1.047151398201572
CHN,ZMB,0.0,0.0,0.0,0.0003501539827418,0.0015348654649005,0.0,0.0006400546116429,0.0005513466398205,0.0007395379708379,0.0030436340942862,0.0026662770902415,0.0042868583440427,0.0101397044116624,0.0238653459290723,0.0571304580197917,0.0297852017567007,0.0409982480269049,0.0165839055791531,0.0185282776457275,0.031166046058663,0.0447997781726341,0.0467552136154292,0.0591295075517122,0.0631872384927988
CHN,ZWE,0.0,0.0,7.78740981706125e-05,0.0,0.00012387756122,0.00071940768692,0.00025166299939,0.0005417652976028,0.0005127927675538,0.0004045114942048,0.0008329878390752,0.0020148348992561,0.0536568502861293,0.0284670083401956,0.01139894876434,0.0071604368213166,0.0268145628501798,0.0099866378648644,0.0059162938872667,0.0033077251433115,0.003132976162468,0.0077676877579383,0.0042215780288855,0.0075016839527335
CIV,AGO,0.0,0.0,0.0,0.0,0.002282,0.0016334905542621,0.0,0.0,0.0007308997185841,0.0,0.0,0.0,0.0,0.000487928045059,0.0,0.0,0.0022013331964921,0.0,0.0009974691295644,0.0,0.0004893205395979,0.0,0.0,0.0001637674650255
CIV,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,ARE,0.0,0.0,0.0,0.0,0.0,0.0005512558717784,0.0040085566124283,0.00123340598568,0.0,0.0,0.0,0.0,0.0024628988938321,0.0,0.0007967065513335,0.0050161476441082,0.0058961252360136,0.0017735243891546,0.0005324440228793,0.011853006594515,0.0043769746583378,0.0013182081678283,0.023448347305576,0.0095713609942605
CIV,AUS,0.0,0.0029249656496335,0.0,0.0016253063270244,0.0011196103395605,0.0006644055729152,0.000211178432807,0.0221134644688213,0.0,0.0079086412544223,0.0025908357887121,0.0,0.0,0.0,0.0,0.0008310529812007,0.0,0.0,0.0015619769523387,0.0011637614955578,0.0,0.0,0.0,0.0
CIV,AUT,0.0,0.0,0.0019380006603069,0.0017157542696837,0.0011401915592515,0.000469710842379,0.0,0.0,0.0,0.0,0.0014237103077952,0.0005611134638061,0.0,0.0001835070109249,0.0246040442510415,0.0,0.0157689436163136,0.0,0.0,0.0227790067563631,0.0071308347375378,0.0,0.0,0.0600269867811997
CIV,BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000686348244113,0.0003561513499526,0.0,0.0002736532607771
CIV,BEL,0.0,0.0234864185881503,0.009062608987946,0.0306764621853146,0.0186505358665617,0.0358902458252169,0.0203618475508304,0.0080308213704292,0.0032590872401561,0.0026038216311155,0.0024363761846506,0.0,0.0097126369299151,0.1640483007896015,0.1029803476428318,0.058668534220591,0.0242583142579125,0.0187628441025175,0.0142316112400311,0.0367961366586678,0.036047065829036,0.0246787331135255,0.018384400427932,0.0154729443735871
CIV,BEN,0.0,0.0004744362609576,0.0013607684420594,0.0009348042881293,0.0007353055973202,0.0009226124716783,0.0017768409613048,0.0,0.0,0.0,0.0011555774814774,0.0,0.0,0.0,0.0,0.0014344389992437,0.0,0.0010363796411592,0.0003899604701078,0.0002610654746827,0.0005494060781684,0.0003620558167442,0.0027489644851841,0.0018660392211645
CIV,BFA,0.0,0.0018002359631917,0.0005984288227508,0.0001825243963172,0.0007316853556201,0.0011998053234214,0.0021335719535382,0.0,0.0042235794606122,0.0161573646712121,0.0048826888474928,0.0,0.0024092664353179,0.0,0.0010711880446369,0.000360362055169,0.001111131147794,0.0035518589167347,0.0020304614920076,0.0020184780313182,0.0006995227791899,0.0011580884078162,0.0004339539764202,0.00024273790041
CIV,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,BHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.001040959682968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063741947041453,0.0071415630272539,0.0102146890747144,0.0,0.0050639463950703,0.0,0.0
CIV,BWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000604859,0.0005838834842429
CIV,CAN,0.0,0.0274764449751985,0.0179615917369534,0.0189949521629834,0.0173761675409518,0.0092597623836493,0.0032139512121501,0.198216013606644,0.1235747166501516,0.0417406549547237,0.0147329946577292,0.0053728969571947,0.0133001595051582,0.0154272648316257,0.0140105727614499,0.0538645159568449,0.0415143625413144,0.014421358815365,0.0068210733783833,0.011662311518704,0.0446251057332722,0.0171978621260199,0.018354241324106,0.3242797421210028
CIV,CHE,0.0,0.0144578706929964,0.0188931407897799,0.0099084369559865,0.0035887436253509,0.0012159291977901,0.0009324395080911,0.1714363910075113,6.939632386665664,2.33363702207822,0.872480807988776,0.0,0.2860086484717078,0.0877133822920136,0.026573616340642,0.0217527586371291,0.0441559857786788,0.0505952538153447,0.1318010473049584,0.7635085177469765,0.4719378099676349,1.3392384639472104,4.787937201412944,2.131703051232357
CIV,CHL,0.0,0.0,0.0,0.0,0.0002582741872371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,CHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001796673297088,0.0,0.0001066483107584,0.0,0.027855737550214,0.0,0.0097252424181948,0.00318112340481,0.0,0.0041147375726688,0.0059831646982344,0.0,0.1364795042570863
CIV,CMR,0.0,0.0014601996371805,0.0028162184870889,0.0013159756648829,0.0027417859906581,0.0010952556037703,0.002877827456261,0.0009788449529276,0.0,0.0,0.000564610710748,0.0362119405982945,0.0112176273442761,0.0033734874565188,0.0,0.0015911768020089,0.0050983053632143,0.0017828683034314,0.0041851513751013,0.0041806867818881,0.0041657220104428,0.0027714482520337,0.0012509088760763,0.0016015527791296
CIV,COG,0.0,0.0,0.0,0.0007527498885747,0.0003009519711586,0.0,0.0,0.0,0.0,0.0,0.0001504518764948,0.0,0.0,0.0,0.0,0.0023304825574481,0.0010444944746518,0.000813794695737,0.0002732943941306,0.0040785807643354,0.0,0.0,0.0027975934706628,0.0
CIV,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,COM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001767565314342,0.0,0.0,0.0,0.0,0.0,0.0008988759148511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,CPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,CRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002157633173783,0.0,6.890707767628055e-05,0.0,0.0,0.0,0.0,0.0,0.0
CIV,CUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24217457063797e-05,0.0,0.0,0.0,0.0,0.0
CIV,CZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003343348313989,0.0,0.0,0.0,0.0,0.0,0.0002164473996543,0.0,0.0,0.0,0.0,0.0
CIV,DEU,0.0,0.0148113874189936,0.0110375525776385,0.0077792111047495,0.0063615610209107,0.0024101558481906,0.0258534140736917,0.0209105829865144,0.0106735320213368,0.0051416037538105,0.0244066283150645,0.0171018164297053,0.0053189515089968,0.0023367505813798,0.0187908791509643,0.0491015773245101,0.0250150886823876,0.0114569072446556,0.0041088304460703,0.0145733815492466,0.0198475978339705,0.0905247243181684,0.1725209938155585,0.1065395943573967
CIV,DJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001553684,0.0,0.0008026572,0.00130672316,0.0,0.0,0.0,0.0
CIV,DMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIV,DNK,0.0,0.0,4.53922680287411e-05,0.0,0.0,5.153940382360083e-05,0.0,0.0,0.0,6.310213587354754e-05,0.000151925763183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
